"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",173,"MMR",0.020049504950495,NA,15.8
"typeI_balance","balanced",173,"MNN",0.021720297029703,NA,17.3
"typeI_balance","balanced",173,"ComBat_seq",0.00643564356435644,NA,23.8
"typeI_balance","balanced",173,"ComBat",0.0132425742574257,NA,23.7
"typeI_balance","balanced",173,"limma",0.0221534653465347,NA,18
"typeI_balance","balanced",173,"RNABC",0.0191831683168317,NA,17.6
"typeI_balance","same_imbalance",173,"MMR",0.0282178217821782,NA,18.3
"typeI_balance","same_imbalance",173,"MNN",0.0163366336633663,NA,17.9
"typeI_balance","same_imbalance",173,"ComBat_seq",0.0155321782178218,NA,29.1
"typeI_balance","same_imbalance",173,"ComBat",0.0195544554455446,NA,16.3
"typeI_balance","same_imbalance",173,"limma",0.0268564356435644,NA,18.4
"typeI_balance","same_imbalance",173,"RNABC",0.0266707920792079,NA,18.6
"typeI_balance","opp_imbalance",173,"MMR",0.0436881188118812,NA,17.2
"typeI_balance","opp_imbalance",173,"MNN",0.0208539603960396,NA,17.4
"typeI_balance","opp_imbalance",173,"ComBat_seq",0.0775371287128713,NA,28.2
"typeI_balance","opp_imbalance",173,"ComBat",0.0717821782178218,NA,18.5
"typeI_balance","opp_imbalance",173,"limma",0.0300123762376238,NA,17.5
"typeI_balance","opp_imbalance",173,"RNABC",0.0300742574257426,NA,17.5
"typeI_balance","half_imbalance",173,"MMR",0.0314975247524752,NA,17.7
"typeI_balance","half_imbalance",173,"MNN",0.023700495049505,NA,16.8
"typeI_balance","half_imbalance",173,"ComBat_seq",0.0211633663366337,NA,26.5
"typeI_balance","half_imbalance",173,"ComBat",0.0205445544554455,NA,18.2
"typeI_balance","half_imbalance",173,"limma",0.0279084158415842,NA,18.8
"typeI_balance","half_imbalance",173,"RNABC",0.0346534653465347,NA,18.1
"power_size","5",173,"MMR",0.266242937853107,0.379,13.1
"power_size","5",173,"MNN",0.111440677966102,0.203,12.3
"power_size","5",173,"ComBat_seq",0.168432203389831,0.329,18.6
"power_size","5",173,"ComBat",0.123022598870056,0.4175,12.6
"power_size","5",173,"limma",0.143149717514124,0.4435,12.5
"power_size","5",173,"RNABC",0.168290960451977,0.408,12.9
"power_size","10",173,"MMR",0.00480225988700565,0.464,17.5
"power_size","10",173,"MNN",0.0434322033898305,0.173,18.3
"power_size","10",173,"ComBat_seq",0.00677966101694915,0.4385,27.8
"power_size","10",173,"ComBat",0.0140536723163842,0.5895,16.7
"power_size","10",173,"limma",0.0234463276836158,0.6295,15.9
"power_size","10",173,"RNABC",0.0282485875706215,0.597,18
"power_size","30",173,"MMR",0.0077683615819209,0.647,29.1
"power_size","30",173,"MNN",0.19795197740113,0.7405,31.6
"power_size","30",173,"ComBat_seq",0.0126412429378531,0.674,52.1
"power_size","30",173,"ComBat",0.0250706214689266,0.7925,31.8
"power_size","30",173,"limma",0.0369350282485876,0.855,26.1
"power_size","30",173,"RNABC",0.0494350282485876,0.83,27.4
"power_size","50",173,"MMR",0.0988700564971751,0.7265,39.4
"power_size","50",173,"MNN",0.250141242937853,0.7645,44.1
"power_size","50",173,"ComBat_seq",0.0882062146892655,0.7385,78.4
"power_size","50",173,"ComBat",0.132838983050847,0.845,40.2
"power_size","50",173,"limma",0.144632768361582,0.893,41.5
"power_size","50",173,"RNABC",0.144632768361582,0.895,37.8
"power_balance","balanced",173,"MMR",0.0980225988700565,0.6935,38.2
"power_balance","balanced",173,"MNN",0.192584745762712,0.7625,41.3
"power_balance","balanced",173,"ComBat_seq",0.088135593220339,0.7115,74.5
"power_balance","balanced",173,"ComBat",0.132132768361582,0.8295,42.8
"power_balance","balanced",173,"limma",0.144491525423729,0.8775,40.4
"power_balance","balanced",173,"RNABC",0.152542372881356,0.8785,41.1
"power_balance","same_imbalance",173,"MMR",0.026271186440678,0.724,36.5
"power_balance","same_imbalance",173,"MNN",0.070409604519774,0.781,39.8
"power_balance","same_imbalance",173,"ComBat_seq",0.0274011299435028,0.7465,71.5
"power_balance","same_imbalance",173,"ComBat",0.0446327683615819,0.8465,37.9
"power_balance","same_imbalance",173,"limma",0.0540254237288136,0.9015,37.4
"power_balance","same_imbalance",173,"RNABC",0.0427966101694915,0.9055,37.7
"power_balance","opp_imbalance",173,"MMR",0.129590395480226,0.6525,35.7
"power_balance","opp_imbalance",173,"MNN",0.413629943502825,0.6995,39.1
"power_balance","opp_imbalance",173,"ComBat_seq",0.405579096045198,0.7075,66.8
"power_balance","opp_imbalance",173,"ComBat",0.245833333333333,0.8105,37.9
"power_balance","opp_imbalance",173,"limma",0.0673728813559322,0.876,36.7
"power_balance","opp_imbalance",173,"RNABC",0.0542372881355932,0.877,35.8
"power_balance","half_imbalance",173,"MMR",0.0447033898305085,0.7155,34.4
"power_balance","half_imbalance",173,"MNN",0.078954802259887,0.7925,37.3
"power_balance","half_imbalance",173,"ComBat_seq",0.190819209039548,0.8635,65.6
"power_balance","half_imbalance",173,"ComBat",0.1125,0.9135,36.9
"power_balance","half_imbalance",173,"limma",0.069138418079096,0.9105,34.6
"power_balance","half_imbalance",173,"RNABC",0.0538135593220339,0.9115,34.3
"power_effect","0.3",173,"MMR",0.0968220338983051,0.39,33.2
"power_effect","0.3",173,"MNN",0.122245762711864,0.3735,37.2
"power_effect","0.3",173,"ComBat_seq",0.0894774011299435,0.364,62.3
"power_effect","0.3",173,"ComBat",0.136158192090395,0.47,35.5
"power_effect","0.3",173,"limma",0.145197740112994,0.5005,33.1
