"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",103,"MMR",0.0441212871287129,NA,9
"typeI_balance","balanced",103,"MNN",0.0496905940594059,NA,9.3
"typeI_balance","balanced",103,"ComBat_seq",0.0160891089108911,NA,13.3
"typeI_balance","balanced",103,"ComBat",0.0343440594059406,NA,10.5
"typeI_balance","balanced",103,"limma",0.051299504950495,NA,7.7
"typeI_balance","balanced",103,"RNABC",0.0412747524752475,NA,7.9
"typeI_balance","same_imbalance",103,"MMR",0.0290222772277228,NA,8.1
"typeI_balance","same_imbalance",103,"MNN",0.0406559405940594,NA,7.9
"typeI_balance","same_imbalance",103,"ComBat_seq",0.0112623762376238,NA,12.4
"typeI_balance","same_imbalance",103,"ComBat",0.0229579207920792,NA,7.9
"typeI_balance","same_imbalance",103,"limma",0.0327970297029703,NA,8.4
"typeI_balance","same_imbalance",103,"RNABC",0.0331064356435644,NA,7.9
"typeI_balance","opp_imbalance",103,"MMR",0.0324876237623762,NA,7.5
"typeI_balance","opp_imbalance",103,"MNN",0.0406559405940594,NA,7.9
"typeI_balance","opp_imbalance",103,"ComBat_seq",0.0734529702970297,NA,13.1
"typeI_balance","opp_imbalance",103,"ComBat",0.0647277227722772,NA,7.8
"typeI_balance","opp_imbalance",103,"limma",0.0254331683168317,NA,7.6
"typeI_balance","opp_imbalance",103,"RNABC",0.0168935643564356,NA,7.8
"typeI_balance","half_imbalance",103,"MMR",0.0431930693069307,NA,7.6
"typeI_balance","half_imbalance",103,"MNN",0.0574876237623762,NA,8.5
"typeI_balance","half_imbalance",103,"ComBat_seq",0.0156559405940594,NA,12.5
"typeI_balance","half_imbalance",103,"ComBat",0.0316831683168317,NA,7.9
"typeI_balance","half_imbalance",103,"limma",0.0473391089108911,NA,7.6
"typeI_balance","half_imbalance",103,"RNABC",0.0426361386138614,NA,7.9
"power_size","5",103,"MMR",0.00141242937853107,0.199,6.2
"power_size","5",103,"MNN",0.00642655367231638,0.1035,5.4
"power_size","5",103,"ComBat_seq",0.00112994350282486,0.1525,7.7
"power_size","5",103,"ComBat",0.00346045197740113,0.281,5
"power_size","5",103,"limma",0.00402542372881356,0.2985,4.9
"power_size","5",103,"RNABC",0.00324858757062147,0.2665,5.5
"power_size","10",103,"MMR",0.0147598870056497,0.415,7.6
"power_size","10",103,"MNN",0.0624293785310734,0.21,8.7
"power_size","10",103,"ComBat_seq",0.015819209039548,0.3685,12.4
"power_size","10",103,"ComBat",0.0373587570621469,0.5395,7.9
"power_size","10",103,"limma",0.054590395480226,0.576,7.6
"power_size","10",103,"RNABC",0.0427966101694915,0.5695,7.8
"power_size","30",103,"MMR",0.00875706214689266,0.646,14.4
"power_size","30",103,"MNN",0.0077683615819209,0.7655,16.3
"power_size","30",103,"ComBat_seq",0.00812146892655367,0.694,27.9
"power_size","30",103,"ComBat",0.0117937853107345,0.802,15.8
"power_size","30",103,"limma",0.0159604519774011,0.87,15.5
"power_size","30",103,"RNABC",0.0177966101694915,0.85,15
"power_size","50",103,"MMR",0.0212570621468927,0.766,22.1
"power_size","50",103,"MNN",0.129802259887006,0.696,25.1
"power_size","50",103,"ComBat_seq",0.0216101694915254,0.792,47.4
"power_size","50",103,"ComBat",0.0514830508474576,0.884,22.8
"power_size","50",103,"limma",0.0641949152542373,0.931,22.5
"power_size","50",103,"RNABC",0.0516242937853107,0.93,23.1
"power_balance","balanced",103,"MMR",0.0211158192090395,0.726,21.6
"power_balance","balanced",103,"MNN",0.0984463276836158,0.715,25
"power_balance","balanced",103,"ComBat_seq",0.0214689265536723,0.7725,44.6
"power_balance","balanced",103,"ComBat",0.0501412429378531,0.8685,22.5
"power_balance","balanced",103,"limma",0.0629237288135593,0.9175,22.5
"power_balance","balanced",103,"RNABC",0.0489406779661017,0.9195,23.1
"power_balance","same_imbalance",103,"MMR",0.0339689265536723,0.705,21.6
"power_balance","same_imbalance",103,"MNN",0.112076271186441,0.682,24.9
"power_balance","same_imbalance",103,"ComBat_seq",0.0273305084745763,0.7485,44
"power_balance","same_imbalance",103,"ComBat",0.0475988700564972,0.8565,22.6
"power_balance","same_imbalance",103,"limma",0.0532485875706215,0.9125,22.5
"power_balance","same_imbalance",103,"RNABC",0.043361581920904,0.908,23.3
"power_balance","opp_imbalance",103,"MMR",0.108545197740113,0.652,21.6
"power_balance","opp_imbalance",103,"MNN",0.266737288135593,0.6395,24.9
"power_balance","opp_imbalance",103,"ComBat_seq",0.366242937853107,0.7535,43.9
"power_balance","opp_imbalance",103,"ComBat",0.224576271186441,0.8375,22.7
"power_balance","opp_imbalance",103,"limma",0.045409604519774,0.9105,22.6
"power_balance","opp_imbalance",103,"RNABC",0.0267655367231638,0.9065,23.1
"power_balance","half_imbalance",103,"MMR",0.0538135593220339,0.703,21.6
"power_balance","half_imbalance",103,"MNN",0.257203389830508,0.6785,25.1
"power_balance","half_imbalance",103,"ComBat_seq",0.192443502824859,0.8725,44.6
"power_balance","half_imbalance",103,"ComBat",0.123940677966102,0.915,23.4
"power_balance","half_imbalance",103,"limma",0.075635593220339,0.907,22.4
"power_balance","half_imbalance",103,"RNABC",0.0627118644067797,0.9085,23.3
"power_effect","0.3",103,"MMR",0.0213276836158192,0.3275,21.6
"power_effect","0.3",103,"MNN",0.0415254237288136,0.168,24.9
"power_effect","0.3",103,"ComBat_seq",0.021680790960452,0.3025,43.4
"power_effect","0.3",103,"ComBat",0.0430084745762712,0.446,23.2
"power_effect","0.3",103,"limma",0.0557909604519774,0.4665,22.6
"power_effect","0.3",103,"RNABC",0.0660310734463277,0.5035,23.3
"power_effect","0.5",103,"MMR",0.0209745762711864,0.52,21.5
"power_effect","0.5",103,"MNN",0.0580508474576271,0.349,24.9
"power_effect","0.5",103,"ComBat_seq",0.0215395480225989,0.538,44
"power_effect","0.5",103,"ComBat",0.0454802259887006,0.6445,23.5
"power_effect","0.5",103,"limma",0.0569915254237288,0.6905,22.4
"power_effect","0.5",103,"RNABC",0.0544491525423729,0.7045,23.1
"power_effect","0.7",103,"MMR",0.0212570621468927,0.643,21.5
"power_effect","0.7",103,"MNN",0.0932203389830508,0.5415,25.2
"power_effect","0.7",103,"ComBat_seq",0.0215395480225989,0.666,44.7
"power_effect","0.7",103,"ComBat",0.0474576271186441,0.768,22.7
"power_effect","0.7",103,"limma",0.0599576271186441,0.8275,23.1
"power_effect","0.7",103,"RNABC",0.049364406779661,0.826,22.5
"power_effect","1",103,"MMR",0.0212570621468927,0.766,22.1
"power_effect","1",103,"MNN",0.129802259887006,0.696,24.2
"power_effect","1",103,"ComBat_seq",0.0216101694915254,0.792,43.2
"power_effect","1",103,"ComBat",0.0514830508474576,0.884,23.9
"power_effect","1",103,"limma",0.0641949152542373,0.931,22.5
"power_effect","1",103,"RNABC",0.0516242937853107,0.93,22.5
