"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",110,"ComBat_seq",0.0433168316831683,NA,37.4
"typeI_balance","same_imbalance",110,"ComBat_seq",0.0276608910891089,NA,34.2
"typeI_balance","opp_imbalance",110,"ComBat_seq",0.0650371287128713,NA,33.8
"typeI_balance","half_imbalance",110,"ComBat_seq",0.0360148514851485,NA,34.9
"power_size","5",110,"ComBat_seq",0.00812146892655367,0.26,22.6
"power_size","10",110,"ComBat_seq",0.0406779661016949,0.5165,33.8
"power_size","30",110,"ComBat_seq",0.0113700564971751,0.766,79.7
"power_size","50",110,"ComBat_seq",0.0106638418079096,0.837,116.5
"power_balance","balanced",110,"ComBat_seq",0.0105932203389831,0.82,108.5
"power_balance","same_imbalance",110,"ComBat_seq",0.00903954802259887,0.811,114.6
"power_balance","opp_imbalance",110,"ComBat_seq",0.368290960451977,0.751,106.9
"power_balance","half_imbalance",110,"ComBat_seq",0.135169491525424,0.928,108.1
"power_effect","0.3",110,"ComBat_seq",0.0104519774011299,0.339,111.7
"power_effect","0.5",110,"ComBat_seq",0.0107344632768362,0.5985,106
"power_effect","0.7",110,"ComBat_seq",0.0105225988700565,0.7325,113.2
"power_effect","1",110,"ComBat_seq",0.0106638418079096,0.837,112.3
