"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",151,"XPN",0.0252475247524752,NA,96.8
"typeI_balance","same_imbalance",151,"XPN",0.0339108910891089,NA,95.9
"typeI_balance","opp_imbalance",151,"XPN",0.0541460396039604,NA,96
"typeI_balance","half_imbalance",151,"XPN",0.0310024752475248,NA,95.9
"power_size","5",151,"XPN",0.0404661016949153,0.3235,69.8
"power_size","10",151,"XPN",0.0312853107344633,0.559,101.1
"power_size","30",151,"XPN",0.0412429378531073,0.848,195.4
"power_size","50",151,"XPN",0.0425141242937853,0.94,291.2
"power_balance","balanced",151,"XPN",0.0386299435028249,0.929,283.3
"power_balance","same_imbalance",151,"XPN",0.0138418079096045,0.934,278.6
"power_balance","opp_imbalance",151,"XPN",0.0264830508474576,0.9235,281.9
"power_balance","half_imbalance",151,"XPN",0.0219632768361582,0.9385,280.4
"power_effect","0.3",151,"XPN",0.0418079096045198,0.4735,277.1
"power_effect","0.5",151,"XPN",0.0408898305084746,0.717,269.7
"power_effect","0.7",151,"XPN",0.0406073446327684,0.8575,282.7
"power_effect","1",151,"XPN",0.0425141242937853,0.94,289.9
