"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",156,"MMR",0.175061881188119,NA,17.7
"typeI_balance","balanced",156,"MNN",0.0410272277227723,NA,20.1
"typeI_balance","balanced",156,"ComBat_seq",0.076980198019802,NA,23.8
"typeI_balance","balanced",156,"ComBat",0.0879950495049505,NA,23.1
"typeI_balance","balanced",156,"limma",0.100495049504951,NA,18.2
"typeI_balance","balanced",156,"RNABC",0.115284653465347,NA,17.6
"typeI_balance","same_imbalance",156,"MMR",0.125928217821782,NA,18.8
"typeI_balance","same_imbalance",156,"MNN",0.0452970297029703,NA,18.9
"typeI_balance","same_imbalance",156,"ComBat_seq",0.0680074257425743,NA,24.3
"typeI_balance","same_imbalance",156,"ComBat",0.0767945544554455,NA,19.1
"typeI_balance","same_imbalance",156,"limma",0.0840346534653465,NA,17.4
"typeI_balance","same_imbalance",156,"RNABC",0.0949876237623762,NA,18.1
"typeI_balance","opp_imbalance",156,"MMR",0.0790841584158416,NA,17.7
"typeI_balance","opp_imbalance",156,"MNN",0.0483292079207921,NA,19.8
"typeI_balance","opp_imbalance",156,"ComBat_seq",0.0933168316831683,NA,21.3
"typeI_balance","opp_imbalance",156,"ComBat",0.0841584158415842,NA,17.7
"typeI_balance","opp_imbalance",156,"limma",0.0451113861386139,NA,18.4
"typeI_balance","opp_imbalance",156,"RNABC",0.0399133663366337,NA,17.8
"typeI_balance","half_imbalance",156,"MMR",0.110581683168317,NA,16.9
"typeI_balance","half_imbalance",156,"MNN",0.0418316831683168,NA,18
"typeI_balance","half_imbalance",156,"ComBat_seq",0.0690594059405941,NA,22.2
"typeI_balance","half_imbalance",156,"ComBat",0.0701113861386139,NA,19
"typeI_balance","half_imbalance",156,"limma",0.078279702970297,NA,17.1
"typeI_balance","half_imbalance",156,"RNABC",0.0995668316831683,NA,17.3
"power_size","5",156,"MMR",0.0189265536723164,0.237,12.1
"power_size","5",156,"MNN",0.0619350282485876,0.1425,10.4
"power_size","5",156,"ComBat_seq",0.020409604519774,0.2155,18.3
"power_size","5",156,"ComBat",0.0379943502824859,0.324,11.3
"power_size","5",156,"limma",0.0495056497175141,0.351,11.5
"power_size","5",156,"RNABC",0.0391242937853107,0.317,10.5
"power_size","10",156,"MMR",0.154237288135593,0.49,19.5
"power_size","10",156,"MNN",0.040183615819209,0.3145,19.5
"power_size","10",156,"ComBat_seq",0.0751412429378531,0.445,23.2
"power_size","10",156,"ComBat",0.0898305084745763,0.599,17.8
"power_size","10",156,"limma",0.103954802259887,0.637,19.4
"power_size","10",156,"RNABC",0.126765536723164,0.583,17.8
"power_size","30",156,"MMR",0.0235875706214689,0.6575,29.5
"power_size","30",156,"MNN",0.0456920903954802,0.6635,30.9
"power_size","30",156,"ComBat_seq",0.0170197740112994,0.686,45
"power_size","30",156,"ComBat",0.0310028248587571,0.8105,28
"power_size","30",156,"limma",0.0474576271186441,0.8755,27.8
"power_size","30",156,"RNABC",0.0360875706214689,0.8795,26.4
"power_size","50",156,"MMR",0.00706214689265537,0.7605,37.3
"power_size","50",156,"MNN",0.0864406779661017,0.831,42.7
"power_size","50",156,"ComBat_seq",0.00656779661016949,0.8175,70.8
"power_size","50",156,"ComBat",0.0199858757062147,0.901,40.3
"power_size","50",156,"limma",0.0266949152542373,0.9505,39.5
"power_size","50",156,"RNABC",0.0324152542372881,0.9425,37.9
"power_balance","balanced",156,"MMR",0.00734463276836158,0.7145,35.3
"power_balance","balanced",156,"MNN",0.233898305084746,0.8395,41.1
"power_balance","balanced",156,"ComBat_seq",0.00649717514124294,0.798,68.5
"power_balance","balanced",156,"ComBat",0.0190677966101695,0.895,40.3
"power_balance","balanced",156,"limma",0.0254237288135593,0.943,41.8
"power_balance","balanced",156,"RNABC",0.0236581920903955,0.9375,37.9
"power_balance","same_imbalance",156,"MMR",0.0214689265536723,0.699,36.1
"power_balance","same_imbalance",156,"MNN",0.098093220338983,0.778,41
"power_balance","same_imbalance",156,"ComBat_seq",0.0246468926553672,0.7635,62.9
"power_balance","same_imbalance",156,"ComBat",0.0457627118644068,0.8775,37.8
"power_balance","same_imbalance",156,"limma",0.0599576271186441,0.9275,36.1
"power_balance","same_imbalance",156,"RNABC",0.0643361581920904,0.9225,35.5
"power_balance","opp_imbalance",156,"MMR",0.117231638418079,0.6395,35.7
"power_balance","opp_imbalance",156,"MNN",0.389406779661017,0.7805,39.1
"power_balance","opp_imbalance",156,"ComBat_seq",0.370056497175141,0.76,65.9
"power_balance","opp_imbalance",156,"ComBat",0.235169491525424,0.844,35.5
"power_balance","opp_imbalance",156,"limma",0.0629237288135593,0.9155,35.4
"power_balance","opp_imbalance",156,"RNABC",0.0435734463276836,0.915,35.8
"power_balance","half_imbalance",156,"MMR",0.0360169491525424,0.7065,33.5
"power_balance","half_imbalance",156,"MNN",0.272104519774011,0.812,38.4
"power_balance","half_imbalance",156,"ComBat_seq",0.157768361581921,0.909,64.6
"power_balance","half_imbalance",156,"ComBat",0.072316384180791,0.945,34.1
"power_balance","half_imbalance",156,"limma",0.0274717514124294,0.941,34.8
"power_balance","half_imbalance",156,"RNABC",0.0315677966101695,0.9385,34.6
"power_effect","0.3",156,"MMR",0.0086864406779661,0.2815,33
"power_effect","0.3",156,"MNN",0.00854519774011299,0.269,36.8
"power_effect","0.3",156,"ComBat_seq",0.00642655367231638,0.269,61.3
"power_effect","0.3",156,"ComBat",0.0146892655367232,0.439,34.5
"power_effect","0.3",156,"limma",0.0206214689265537,0.449,33.9
"power_effect","0.3",156,"RNABC",0.0146186440677966,0.4585,34.2
"power_effect","0.5",156,"MMR",0.00833333333333333,0.477,31.9
"power_effect","0.5",156,"MNN",0.0149717514124294,0.4885,36.5
"power_effect","0.5",156,"ComBat_seq",0.00635593220338983,0.5335,61.2
"power_effect","0.5",156,"ComBat",0.0156073446327684,0.6705,34.4
"power_effect","0.5",156,"limma",0.0214689265536723,0.7105,33.8
"power_effect","0.5",156,"RNABC",0.0163135593220339,0.699,33.7
"power_effect","0.7",156,"MMR",0.00833333333333333,0.621,33
"power_effect","0.7",156,"MNN",0.226483050847458,0.6965,35.8
"power_effect","0.7",156,"ComBat_seq",0.00656779661016949,0.69,61.2
"power_effect","0.7",156,"ComBat",0.0173728813559322,0.801,33.6
"power_effect","0.7",156,"limma",0.0239406779661017,0.862,33.5
"power_effect","0.7",156,"RNABC",0.0209039548022599,0.851,32.2
"power_effect","1",156,"MMR",0.00706214689265537,0.7605,30.9
"power_effect","1",156,"MNN",0.0864406779661017,0.831,33.9
"power_effect","1",156,"ComBat_seq",0.00656779661016949,0.8175,56.7
"power_effect","1",156,"ComBat",0.0199858757062147,0.901,30.7
"power_effect","1",156,"limma",0.0266949152542373,0.9505,30.3
"power_effect","1",156,"RNABC",0.0324152542372881,0.9425,29.3
