"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",167,"XPN",0.0320544554455446,NA,101.7
"typeI_balance","same_imbalance",167,"XPN",0.0245668316831683,NA,100.6
"typeI_balance","opp_imbalance",167,"XPN",0.0222153465346535,NA,100.3
"typeI_balance","half_imbalance",167,"XPN",0.0257425742574257,NA,100.3
"power_size","5",167,"XPN",0.0279661016949153,0.306,71.9
"power_size","10",167,"XPN",0.0337570621468927,0.525,99.8
"power_size","30",167,"XPN",0.0228107344632768,0.883,193.5
"power_size","50",167,"XPN",0.0267655367231638,0.947,262.9
"power_balance","balanced",167,"XPN",0.0247175141242938,0.933,264.7
"power_balance","same_imbalance",167,"XPN",0.0249293785310734,0.938,264.6
"power_balance","opp_imbalance",167,"XPN",0.0245056497175141,0.9175,262.3
"power_balance","half_imbalance",167,"XPN",0.0322033898305085,0.933,255.3
"power_effect","0.3",167,"XPN",0.0281779661016949,0.43,264.1
"power_effect","0.5",167,"XPN",0.0264830508474576,0.707,272.1
"power_effect","0.7",167,"XPN",0.0259180790960452,0.845,269.7
"power_effect","1",167,"XPN",0.0267655367231638,0.947,259.8
