"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",107,"MMR",0.0525990099009901,NA,19.2
"typeI_balance","balanced",107,"MNN",0.0250618811881188,NA,20.3
"typeI_balance","balanced",107,"ComBat_seq",0.0249381188118812,NA,26.1
"typeI_balance","balanced",107,"ComBat",0.0415222772277228,NA,23.6
"typeI_balance","balanced",107,"limma",0.047710396039604,NA,17.4
"typeI_balance","balanced",107,"RNABC",0.0396658415841584,NA,17.5
"typeI_balance","same_imbalance",107,"MMR",0.106126237623762,NA,18.8
"typeI_balance","same_imbalance",107,"MNN",0.0290841584158416,NA,17.2
"typeI_balance","same_imbalance",107,"ComBat_seq",0.039480198019802,NA,27.8
"typeI_balance","same_imbalance",107,"ComBat",0.0530940594059406,NA,18.2
"typeI_balance","same_imbalance",107,"limma",0.0640470297029703,NA,16.5
"typeI_balance","same_imbalance",107,"RNABC",0.0588490099009901,NA,17.1
"typeI_balance","opp_imbalance",107,"MMR",0.0367574257425743,NA,16.5
"typeI_balance","opp_imbalance",107,"MNN",0.0310024752475248,NA,17.6
"typeI_balance","opp_imbalance",107,"ComBat_seq",0.0688737623762376,NA,24.7
"typeI_balance","opp_imbalance",107,"ComBat",0.0766707920792079,NA,16.7
"typeI_balance","opp_imbalance",107,"limma",0.0352722772277228,NA,14.9
"typeI_balance","opp_imbalance",107,"RNABC",0.0285272277227723,NA,16.9
"typeI_balance","half_imbalance",107,"MMR",0.12085396039604,NA,14.3
"typeI_balance","half_imbalance",107,"MNN",0.0297029702970297,NA,14.2
"typeI_balance","half_imbalance",107,"ComBat_seq",0.0602722772277228,NA,21.1
"typeI_balance","half_imbalance",107,"ComBat",0.0652227722772277,NA,15.3
"typeI_balance","half_imbalance",107,"limma",0.0750618811881188,NA,14.6
"typeI_balance","half_imbalance",107,"RNABC",0.0709158415841584,NA,15.5
"power_size","5",107,"MMR",0.0625706214689266,0.3975,11
"power_size","5",107,"MNN",0.0898305084745763,0.22,11.3
"power_size","5",107,"ComBat_seq",0.042725988700565,0.3285,15.1
"power_size","5",107,"ComBat",0.0475282485875706,0.383,9.8
"power_size","5",107,"limma",0.0543079096045198,0.4055,9.3
"power_size","5",107,"RNABC",0.0594632768361582,0.405,8
"power_size","10",107,"MMR",0.0318502824858757,0.4195,13
"power_size","10",107,"MNN",0.0274717514124294,0.261,14.3
"power_size","10",107,"ComBat_seq",0.0254237288135593,0.3675,22.1
"power_size","10",107,"ComBat",0.0450564971751412,0.5505,14.9
"power_size","10",107,"limma",0.0505649717514124,0.577,16.2
"power_size","10",107,"RNABC",0.0432203389830508,0.5515,14.6
"power_size","30",107,"MMR",0.0821327683615819,0.6515,25.8
"power_size","30",107,"MNN",0.194279661016949,0.562,28.4
"power_size","30",107,"ComBat_seq",0.0646892655367232,0.6445,47
"power_size","30",107,"ComBat",0.0637005649717514,0.779,25
"power_size","30",107,"limma",0.0794491525423729,0.8375,23.6
"power_size","30",107,"RNABC",0.0668785310734463,0.8435,25.3
"power_size","50",107,"MMR",0.0936440677966102,0.719,34.3
