"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",137,"ComBat_seq",0.0155321782178218,NA,38.8
"typeI_balance","same_imbalance",137,"ComBat_seq",0.00451732673267327,NA,31.6
"typeI_balance","opp_imbalance",137,"ComBat_seq",0.117883663366337,NA,34.2
"typeI_balance","half_imbalance",137,"ComBat_seq",0.0073019801980198,NA,32.5
"power_size","5",137,"ComBat_seq",0.029590395480226,0.257,20
"power_size","10",137,"ComBat_seq",0.0156779661016949,0.3885,33.9
"power_size","30",137,"ComBat_seq",0.0468220338983051,0.7315,69.5
"power_size","50",137,"ComBat_seq",0.0209039548022599,0.8075,98.5
"power_balance","balanced",137,"ComBat_seq",0.0207627118644068,0.794,103
"power_balance","same_imbalance",137,"ComBat_seq",0.0348870056497175,0.771,100.4
"power_balance","opp_imbalance",137,"ComBat_seq",0.36024011299435,0.7565,96.3
"power_balance","half_imbalance",137,"ComBat_seq",0.1625,0.8805,97.9
"power_effect","0.3",137,"ComBat_seq",0.0207627118644068,0.3235,100.8
"power_effect","0.5",137,"ComBat_seq",0.0209039548022599,0.585,98.5
"power_effect","0.7",137,"ComBat_seq",0.0207627118644068,0.7105,98.6
"power_effect","1",137,"ComBat_seq",0.0209039548022599,0.8075,95.7
