"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",142,"ComBat_seq",0.0520420792079208,NA,36.7
"typeI_balance","same_imbalance",142,"ComBat_seq",0.0453589108910891,NA,36.5
"typeI_balance","opp_imbalance",142,"ComBat_seq",0.0921410891089109,NA,29.5
"typeI_balance","half_imbalance",142,"ComBat_seq",0.0318069306930693,NA,29.3
"power_size","5",142,"ComBat_seq",0.00741525423728814,0.2535,18.6
"power_size","10",142,"ComBat_seq",0.0494350282485876,0.4845,28.6
"power_size","30",142,"ComBat_seq",0.00882768361581921,0.7475,62.1
"power_size","50",142,"ComBat_seq",0.00741525423728814,0.836,99.9
"power_balance","balanced",142,"ComBat_seq",0.00720338983050847,0.8215,87.5
"power_balance","same_imbalance",142,"ComBat_seq",0.00755649717514124,0.814,89.4
"power_balance","opp_imbalance",142,"ComBat_seq",0.369420903954802,0.7485,86.2
"power_balance","half_imbalance",142,"ComBat_seq",0.14569209039548,0.929,94.3
"power_effect","0.3",142,"ComBat_seq",0.0067090395480226,0.294,94.1
"power_effect","0.5",142,"ComBat_seq",0.00677966101694915,0.5705,95.3
"power_effect","0.7",142,"ComBat_seq",0.00713276836158192,0.736,106.1
"power_effect","1",142,"ComBat_seq",0.00741525423728814,0.836,100.6
