"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",113,"MMR",0.0617574257425743,NA,18
"typeI_balance","balanced",113,"MNN",0.105569306930693,NA,19.6
"typeI_balance","balanced",113,"ComBat_seq",0.0358292079207921,NA,26.2
"typeI_balance","balanced",113,"ComBat",0.0320544554455446,NA,23.2
"typeI_balance","balanced",113,"limma",0.0368193069306931,NA,15.8
"typeI_balance","balanced",113,"RNABC",0.0431311881188119,NA,16.5
"typeI_balance","same_imbalance",113,"MMR",0.152722772277228,NA,17.5
"typeI_balance","same_imbalance",113,"MNN",0.0422648514851485,NA,17.8
"typeI_balance","same_imbalance",113,"ComBat_seq",0.0985148514851485,NA,25.4
"typeI_balance","same_imbalance",113,"ComBat",0.0478960396039604,NA,16.5
"typeI_balance","same_imbalance",113,"limma",0.0521039603960396,NA,16.5
"typeI_balance","same_imbalance",113,"RNABC",0.0818069306930693,NA,15.3
"typeI_balance","opp_imbalance",113,"MMR",0.0961014851485149,NA,14.5
"typeI_balance","opp_imbalance",113,"MNN",0.065779702970297,NA,16.4
"typeI_balance","opp_imbalance",113,"ComBat_seq",0.104331683168317,NA,23.6
"typeI_balance","opp_imbalance",113,"ComBat",0.0824257425742574,NA,15.2
"typeI_balance","opp_imbalance",113,"limma",0.0345915841584158,NA,13.9
"typeI_balance","opp_imbalance",113,"RNABC",0.0456683168316832,NA,15.6
"typeI_balance","half_imbalance",113,"MMR",0.142326732673267,NA,14.6
"typeI_balance","half_imbalance",113,"MNN",0.0598391089108911,NA,14.7
"typeI_balance","half_imbalance",113,"ComBat_seq",0.1,NA,24.7
"typeI_balance","half_imbalance",113,"ComBat",0.0430074257425743,NA,14.9
"typeI_balance","half_imbalance",113,"limma",0.0491955445544554,NA,14.6
"typeI_balance","half_imbalance",113,"RNABC",0.0694925742574257,NA,15.2
"power_size","5",113,"MMR",0.0372175141242938,0.32,12.5
"power_size","5",113,"MNN",0.021045197740113,0.147,12.2
"power_size","5",113,"ComBat_seq",0.033545197740113,0.2405,13.6
"power_size","5",113,"ComBat",0.0413841807909604,0.3735,9.9
"power_size","5",113,"limma",0.042725988700565,0.382,9.1
"power_size","5",113,"RNABC",0.0591101694915254,0.377,9.3
"power_size","10",113,"MMR",0.049364406779661,0.474,12.5
"power_size","10",113,"MNN",0.032909604519774,0.272,13.8
"power_size","10",113,"ComBat_seq",0.0346751412429378,0.4105,19.8
"power_size","10",113,"ComBat",0.030861581920904,0.583,14.2
"power_size","10",113,"limma",0.0366525423728814,0.6235,13.9
"power_size","10",113,"RNABC",0.0589689265536723,0.5725,16
"power_size","30",113,"MMR",0.0125,0.6705,28.1
"power_size","30",113,"MNN",0.00819209039548023,0.7445,31.7
"power_size","30",113,"ComBat_seq",0.00981638418079096,0.697,48.1
"power_size","30",113,"ComBat",0.0180790960451977,0.805,27.5
"power_size","30",113,"limma",0.0261299435028249,0.868,26
"power_size","30",113,"RNABC",0.0286723163841808,0.85,25.6
"power_size","50",113,"MMR",0.0305084745762712,0.7305,38.7
"power_size","50",113,"MNN",0.0435028248587571,0.7095,41
"power_size","50",113,"ComBat_seq",0.0159604519774011,0.7865,77.3
"power_size","50",113,"ComBat",0.0269067796610169,0.9015,40.5
"power_size","50",113,"limma",0.036864406779661,0.951,40.4
"power_size","50",113,"RNABC",0.0630649717514124,0.936,40.1
"power_balance","balanced",113,"MMR",0.0306497175141243,0.682,37.7
"power_balance","balanced",113,"MNN",0.0451977401129944,0.712,37.9
"power_balance","balanced",113,"ComBat_seq",0.015819209039548,0.7655,65.7
"power_balance","balanced",113,"ComBat",0.0259887005649717,0.889,33.2
"power_balance","balanced",113,"limma",0.0364406779661017,0.9375,41.6
"power_balance","balanced",113,"RNABC",0.0469632768361582,0.931,48.2
"power_balance","same_imbalance",113,"MMR",0.0379237288135593,0.655,48.7
"power_balance","same_imbalance",113,"MNN",0.0257768361581921,0.717,37.7
"power_balance","same_imbalance",113,"ComBat_seq",0.0223870056497175,0.7445,68.1
"power_balance","same_imbalance",113,"ComBat",0.0239406779661017,0.8705,33.8
"power_balance","same_imbalance",113,"limma",0.0319915254237288,0.9315,34.2
"power_balance","same_imbalance",113,"RNABC",0.0543079096045198,0.915,37.8
"power_balance","opp_imbalance",113,"MMR",0.248940677966102,0.5905,32
"power_balance","opp_imbalance",113,"MNN",0.0554378531073446,0.7955,38
"power_balance","opp_imbalance",113,"ComBat_seq",0.393785310734463,0.7005,70.4
"power_balance","opp_imbalance",113,"ComBat",0.221892655367232,0.8485,36.5
"power_balance","opp_imbalance",113,"limma",0.042725988700565,0.9145,32.2
"power_balance","opp_imbalance",113,"RNABC",0.061228813559322,0.8935,32.2
"power_balance","half_imbalance",113,"MMR",0.0564971751412429,0.657,32.3
"power_balance","half_imbalance",113,"MNN",0.194915254237288,0.6465,35.6
"power_balance","half_imbalance",113,"ComBat_seq",0.15819209039548,0.8805,61.4
"power_balance","half_imbalance",113,"ComBat",0.0732344632768362,0.9455,32.6
"power_balance","half_imbalance",113,"limma",0.0422316384180791,0.9375,29.8
"power_balance","half_imbalance",113,"RNABC",0.053954802259887,0.9285,31.6
