"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",133,"XPN",0.102722772277228,NA,110
"typeI_balance","same_imbalance",133,"XPN",0.0207920792079208,NA,108.1
"typeI_balance","opp_imbalance",133,"XPN",0.0373762376237624,NA,107.7
"typeI_balance","half_imbalance",133,"XPN",0.0219678217821782,NA,107.6
"power_size","5",133,"XPN",0.0382062146892655,0.3745,70
"power_size","10",133,"XPN",0.113700564971751,0.5995,100.5
"power_size","30",133,"XPN",0.0478107344632768,0.879,191.5
"power_size","50",133,"XPN",0.0858757062146893,0.9295,297.1
"power_balance","balanced",133,"XPN",0.0888418079096045,0.913,287.1
"power_balance","same_imbalance",133,"XPN",0.051271186440678,0.9215,260.5
"power_balance","opp_imbalance",133,"XPN",0.0413135593220339,0.914,289.4
"power_balance","half_imbalance",133,"XPN",0.0765536723163842,0.9155,266
"power_effect","0.3",133,"XPN",0.0826271186440678,0.456,270.5
"power_effect","0.5",133,"XPN",0.0834745762711864,0.6835,277.5
"power_effect","0.7",133,"XPN",0.0871468926553672,0.82,285.1
"power_effect","1",133,"XPN",0.0858757062146893,0.9295,292
