"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",118,"MMR",0.0660891089108911,NA,17.9
"typeI_balance","balanced",118,"MNN",0.0576113861386139,NA,19
"typeI_balance","balanced",118,"ComBat_seq",0.0398514851485149,NA,24.2
"typeI_balance","balanced",118,"ComBat",0.0627475247524752,NA,22.9
"typeI_balance","balanced",118,"limma",0.0708539603960396,NA,15.1
"typeI_balance","balanced",118,"RNABC",0.0678836633663366,NA,18.3
"typeI_balance","same_imbalance",118,"MMR",0.121720297029703,NA,14.9
"typeI_balance","same_imbalance",118,"MNN",0.0926980198019802,NA,17.7
"typeI_balance","same_imbalance",118,"ComBat_seq",0.0686262376237624,NA,26.2
"typeI_balance","same_imbalance",118,"ComBat",0.111943069306931,NA,18
"typeI_balance","same_imbalance",118,"limma",0.124690594059406,NA,14.1
"typeI_balance","same_imbalance",118,"RNABC",0.129455445544554,NA,15.3
"typeI_balance","opp_imbalance",118,"MMR",0.0506806930693069,NA,14.4
"typeI_balance","opp_imbalance",118,"MNN",0.0477722772277228,NA,16
"typeI_balance","opp_imbalance",118,"ComBat_seq",0.0866955445544554,NA,21.8
"typeI_balance","opp_imbalance",118,"ComBat",0.0839108910891089,NA,14.9
"typeI_balance","opp_imbalance",118,"limma",0.0465346534653465,NA,13.9
"typeI_balance","opp_imbalance",118,"RNABC",0.0382425742574257,NA,14.1
"typeI_balance","half_imbalance",118,"MMR",0.117574257425743,NA,15.1
"typeI_balance","half_imbalance",118,"MNN",0.103403465346535,NA,14.6
"typeI_balance","half_imbalance",118,"ComBat_seq",0.0873762376237624,NA,22
"typeI_balance","half_imbalance",118,"ComBat",0.11200495049505,NA,15.3
"typeI_balance","half_imbalance",118,"limma",0.123576732673267,NA,14.1
"typeI_balance","half_imbalance",118,"RNABC",0.134220297029703,NA,14.7
"power_size","5",118,"MMR",0.0067090395480226,0.222,10.6
"power_size","5",118,"MNN",0.0239406779661017,0.121,8.1
"power_size","5",118,"ComBat_seq",0.00635593220338983,0.1765,16.6
"power_size","5",118,"ComBat",0.0103813559322034,0.276,10.4
"power_size","5",118,"limma",0.0162429378531073,0.306,9.5
"power_size","5",118,"RNABC",0.0125,0.2855,7.2
"power_size","10",118,"MMR",0.0438559322033898,0.473,13
"power_size","10",118,"MNN",0.101059322033898,0.249,15
"power_size","10",118,"ComBat_seq",0.0389830508474576,0.424,19.2
"power_size","10",118,"ComBat",0.0654661016949152,0.571,13.7
"power_size","10",118,"limma",0.076271186440678,0.6155,14.9
"power_size","10",118,"RNABC",0.0755649717514124,0.591,15.9
"power_size","30",118,"MMR",0.0317796610169492,0.664,30.5
"power_size","30",118,"MNN",0.0659604519774011,0.832,32.2
"power_size","30",118,"ComBat_seq",0.0324858757062147,0.684,53
"power_size","30",118,"ComBat",0.0347457627118644,0.7935,28.9
"power_size","30",118,"limma",0.0502824858757062,0.857,27.7
"power_size","30",118,"RNABC",0.049364406779661,0.873,26.2
"power_size","50",118,"MMR",0.0140536723163842,0.782,41.7
"power_size","50",118,"MNN",0.0733757062146893,0.845,44.9
"power_size","50",118,"ComBat_seq",0.0181497175141243,0.8105,81.9
"power_size","50",118,"ComBat",0.0451271186440678,0.9015,42.9
"power_size","50",118,"limma",0.0606638418079096,0.9455,41.6
"power_size","50",118,"RNABC",0.0604519774011299,0.9415,43.6
"power_balance","balanced",118,"MMR",0.0146186440677966,0.7425,36.8
"power_balance","balanced",118,"MNN",0.0706920903954802,0.852,38.6
"power_balance","balanced",118,"ComBat_seq",0.0181497175141243,0.7885,67.3
"power_balance","balanced",118,"ComBat",0.0442090395480226,0.891,38.4
"power_balance","balanced",118,"limma",0.0599576271186441,0.9355,47.7
"power_balance","balanced",118,"RNABC",0.0523305084745763,0.9365,55.5
"power_balance","same_imbalance",118,"MMR",0.0230225988700565,0.699,35.6
"power_balance","same_imbalance",118,"MNN",0.0715395480225989,0.78,41.7
"power_balance","same_imbalance",118,"ComBat_seq",0.0314265536723164,0.7465,65.3
"power_balance","same_imbalance",118,"ComBat",0.0439971751412429,0.8615,32.7
"power_balance","same_imbalance",118,"limma",0.0590395480225989,0.916,42.9
"power_balance","same_imbalance",118,"RNABC",0.0548728813559322,0.9185,36.5
"power_balance","opp_imbalance",118,"MMR",0.10204802259887,0.6635,35.9
"power_balance","opp_imbalance",118,"MNN",0.37683615819209,0.731,40.7
"power_balance","opp_imbalance",118,"ComBat_seq",0.382203389830508,0.7425,74.2
"power_balance","opp_imbalance",118,"ComBat",0.236228813559322,0.8455,35.2
"power_balance","opp_imbalance",118,"limma",0.0617937853107345,0.9095,32.5
"power_balance","opp_imbalance",118,"RNABC",0.0459745762711864,0.918,33.9
"power_balance","half_imbalance",118,"MMR",0.0476694915254237,0.6995,34.7
"power_balance","half_imbalance",118,"MNN",0.123940677966102,0.804,36.4
"power_balance","half_imbalance",118,"ComBat_seq",0.157909604519774,0.872,60.6
"power_balance","half_imbalance",118,"ComBat",0.10614406779661,0.9335,30.2
"power_balance","half_imbalance",118,"limma",0.0659604519774011,0.924,31.4
"power_balance","half_imbalance",118,"RNABC",0.052683615819209,0.9275,30
"power_effect","0.3",118,"MMR",0.0159604519774011,0.302,29.5
"power_effect","0.3",118,"MNN",0.0446327683615819,0.2505,33.8
"power_effect","0.3",118,"ComBat_seq",0.0181497175141243,0.283,57.2
"power_effect","0.3",118,"ComBat",0.040819209039548,0.439,30.7
"power_effect","0.3",118,"limma",0.0567090395480226,0.4595,30
"power_effect","0.3",118,"RNABC",0.0507062146892655,0.4525,31.1
"power_effect","0.5",118,"MMR",0.0150423728813559,0.484,28.3
"power_effect","0.5",118,"MNN",0.0437853107344633,0.4795,33
"power_effect","0.5",118,"ComBat_seq",0.0182203389830508,0.508,56.6
"power_effect","0.5",118,"ComBat",0.0418079096045198,0.645,29.8
"power_effect","0.5",118,"limma",0.0575564971751412,0.6875,30.4
"power_effect","0.5",118,"RNABC",0.047316384180791,0.679,29.9
"power_effect","0.7",118,"MMR",0.0151129943502825,0.6365,28.6
"power_effect","0.7",118,"MNN",0.0502824858757062,0.673,32.5
"power_effect","0.7",118,"ComBat_seq",0.0180790960451977,0.6715,58
"power_effect","0.7",118,"ComBat",0.0428672316384181,0.7885,29.2
"power_effect","0.7",118,"limma",0.0576271186440678,0.8335,29.5
"power_effect","0.7",118,"RNABC",0.0495762711864407,0.8305,30.3
"power_effect","1",118,"MMR",0.0140536723163842,0.782,30.1
"power_effect","1",118,"MNN",0.0733757062146893,0.845,31.6
"power_effect","1",118,"ComBat_seq",0.0181497175141243,0.8105,52.6
"power_effect","1",118,"ComBat",0.0451271186440678,0.9015,27.8
"power_effect","1",118,"limma",0.0606638418079096,0.9455,26.8
"power_effect","1",118,"RNABC",0.0604519774011299,0.9415,27.4
