"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",161,"MMR",0.0415222772277228,NA,21.4
"typeI_balance","balanced",161,"MNN",0.0502475247524753,NA,24.1
"typeI_balance","balanced",161,"ComBat_seq",0.00971534653465347,NA,31.2
"typeI_balance","balanced",161,"ComBat",0.0176980198019802,NA,26.5
"typeI_balance","balanced",161,"limma",0.0278465346534653,NA,20.8
"typeI_balance","balanced",161,"RNABC",0.0245049504950495,NA,21.3
"typeI_balance","same_imbalance",161,"MMR",0.036509900990099,NA,22.2
"typeI_balance","same_imbalance",161,"MNN",0.0433168316831683,NA,23.3
"typeI_balance","same_imbalance",161,"ComBat_seq",0.0188737623762376,NA,31.9
"typeI_balance","same_imbalance",161,"ComBat",0.0297029702970297,NA,20.8
"typeI_balance","same_imbalance",161,"limma",0.0379331683168317,NA,22.1
"typeI_balance","same_imbalance",161,"RNABC",0.0352722772277228,NA,22.3
"typeI_balance","opp_imbalance",161,"MMR",0.035210396039604,NA,20.2
"typeI_balance","opp_imbalance",161,"MNN",0.0454207920792079,NA,19.3
"typeI_balance","opp_imbalance",161,"ComBat_seq",0.0887376237623762,NA,29.9
"typeI_balance","opp_imbalance",161,"ComBat",0.0745668316831683,NA,21.5
"typeI_balance","opp_imbalance",161,"limma",0.0308168316831683,NA,21.3
"typeI_balance","opp_imbalance",161,"RNABC",0.0250618811881188,NA,19.9
"typeI_balance","half_imbalance",161,"MMR",0.0467821782178218,NA,20.7
"typeI_balance","half_imbalance",161,"MNN",0.0543935643564356,NA,20.8
"typeI_balance","half_imbalance",161,"ComBat_seq",0.0131806930693069,NA,27.6
"typeI_balance","half_imbalance",161,"ComBat",0.0202970297029703,NA,20.8
"typeI_balance","half_imbalance",161,"limma",0.0330445544554455,NA,19.5
"typeI_balance","half_imbalance",161,"RNABC",0.0234529702970297,NA,21.1
"power_size","5",161,"MMR",0.0159604519774011,0.254,15.4
"power_size","5",161,"MNN",0.0770480225988701,0.2355,15.8
"power_size","5",161,"ComBat_seq",0.0163841807909605,0.2125,19.5
"power_size","5",161,"ComBat",0.0369350282485876,0.355,15.8
"power_size","5",161,"limma",0.0514830508474576,0.385,16.1
"power_size","5",161,"RNABC",0.0451977401129944,0.3495,16.4
"power_size","10",161,"MMR",0.0115819209039548,0.4235,21.4
"power_size","10",161,"MNN",0.0391242937853107,0.284,21.2
"power_size","10",161,"ComBat_seq",0.00932203389830509,0.388,28.7
"power_size","10",161,"ComBat",0.0189971751412429,0.545,22.2
"power_size","10",161,"limma",0.0324858757062147,0.5825,20.4
"power_size","10",161,"RNABC",0.0286016949152542,0.5625,18.6
"power_size","30",161,"MMR",0.0290254237288136,0.6535,35.2
"power_size","30",161,"MNN",0.113912429378531,0.5665,33.5
"power_size","30",161,"ComBat_seq",0.0418785310734463,0.6895,52.9
"power_size","30",161,"ComBat",0.078319209039548,0.7895,36
"power_size","30",161,"limma",0.0899011299435028,0.8515,32.6
"power_size","30",161,"RNABC",0.0749293785310734,0.864,34.2
"power_size","50",161,"MMR",0.0104519774011299,0.7515,50.2
"power_size","50",161,"MNN",0.0439265536723164,0.6705,50.1
"power_size","50",161,"ComBat_seq",0.0124293785310734,0.7815,82
"power_size","50",161,"ComBat",0.0233050847457627,0.897,44.6
"power_size","50",161,"limma",0.0336864406779661,0.943,48.1
"power_size","50",161,"RNABC",0.103248587570621,0.924,52.6
"power_balance","balanced",161,"MMR",0.0102401129943503,0.7045,45
"power_balance","balanced",161,"MNN",0.0382062146892655,0.6705,48.5
"power_balance","balanced",161,"ComBat_seq",0.0124293785310734,0.759,71.9
"power_balance","balanced",161,"ComBat",0.0218926553672316,0.8915,46.2
"power_balance","balanced",161,"limma",0.0326977401129944,0.932,42
"power_balance","balanced",161,"RNABC",0.0733757062146893,0.92,44.7
"power_balance","same_imbalance",161,"MMR",0.0139124293785311,0.7025,42.7
"power_balance","same_imbalance",161,"MNN",0.0105932203389831,0.7405,47.6
"power_balance","same_imbalance",161,"ComBat_seq",0.0127824858757062,0.743,72.7
"power_balance","same_imbalance",161,"ComBat",0.0175141242937853,0.8755,39.9
"power_balance","same_imbalance",161,"limma",0.0244350282485876,0.923,40.2
"power_balance","same_imbalance",161,"RNABC",0.0527542372881356,0.912,39.5
"power_balance","opp_imbalance",161,"MMR",0.120621468926554,0.615,37.4
"power_balance","opp_imbalance",161,"MNN",0.171186440677966,0.6825,38.1
"power_balance","opp_imbalance",161,"ComBat_seq",0.374011299435028,0.7045,67
"power_balance","opp_imbalance",161,"ComBat",0.217231638418079,0.849,37.7
"power_balance","opp_imbalance",161,"limma",0.0353107344632768,0.915,37
"power_balance","opp_imbalance",161,"RNABC",0.0489406779661017,0.9,36.6
"power_balance","half_imbalance",161,"MMR",0.0261299435028249,0.7155,34.5
"power_balance","half_imbalance",161,"MNN",0.136370056497175,0.6575,38.9
"power_balance","half_imbalance",161,"ComBat_seq",0.130014124293785,0.877,67.2
"power_balance","half_imbalance",161,"ComBat",0.0689971751412429,0.93,35.6
"power_balance","half_imbalance",161,"limma",0.0425847457627119,0.925,35.5
"power_balance","half_imbalance",161,"RNABC",0.0885593220338983,0.911,34.9
"power_effect","0.3",161,"MMR",0.0102401129943503,0.2865,34.2
"power_effect","0.3",161,"MNN",0.0216101694915254,0.167,38.4
"power_effect","0.3",161,"ComBat_seq",0.0121468926553672,0.2475,66.5
"power_effect","0.3",161,"ComBat",0.0173728813559322,0.4185,36.4
"power_effect","0.3",161,"limma",0.0269067796610169,0.4285,35.9
"power_effect","0.3",161,"RNABC",0.028319209039548,0.4005,35.2
"power_effect","0.5",161,"MMR",0.0103107344632768,0.4555,34.7
"power_effect","0.5",161,"MNN",0.0258474576271186,0.356,37.4
"power_effect","0.5",161,"ComBat_seq",0.0120056497175141,0.476,60.2
"power_effect","0.5",161,"ComBat",0.019138418079096,0.6415,34.7
"power_effect","0.5",161,"limma",0.0288135593220339,0.674,31.9
"power_effect","0.5",161,"RNABC",0.0437853107344633,0.638,32.3
"power_effect","0.7",161,"MMR",0.0103107344632768,0.6035,29.7
"power_effect","0.7",161,"MNN",0.0354519774011299,0.4985,33.3
"power_effect","0.7",161,"ComBat_seq",0.0125,0.6395,54.4
"power_effect","0.7",161,"ComBat",0.020409604519774,0.7875,30.1
"power_effect","0.7",161,"limma",0.0300141242937853,0.839,27.1
"power_effect","0.7",161,"RNABC",0.0648305084745763,0.806,27.4
"power_effect","1",161,"MMR",0.0104519774011299,0.7515,30.4
"power_effect","1",161,"MNN",0.0439265536723164,0.6705,35.7
"power_effect","1",161,"ComBat_seq",0.0124293785310734,0.7815,54.1
"power_effect","1",161,"ComBat",0.0233050847457627,0.897,26.9
"power_effect","1",161,"limma",0.0336864406779661,0.943,27
"power_effect","1",161,"RNABC",0.103248587570621,0.924,29.2
