"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",106,"MMR",0.0266089108910891,NA,19.1
"typeI_balance","balanced",106,"MNN",0.0383044554455446,NA,19.5
"typeI_balance","balanced",106,"ComBat_seq",0.00878712871287129,NA,25.4
"typeI_balance","balanced",106,"ComBat",0.0206683168316832,NA,24.2
"typeI_balance","balanced",106,"limma",0.0286509900990099,NA,16.9
"typeI_balance","balanced",106,"RNABC",0.029269801980198,NA,19
"typeI_balance","same_imbalance",106,"MMR",0.0240717821782178,NA,16.7
"typeI_balance","same_imbalance",106,"MNN",0.0400990099009901,NA,17.9
"typeI_balance","same_imbalance",106,"ComBat_seq",0.00569306930693069,NA,27.9
"typeI_balance","same_imbalance",106,"ComBat",0.0138613861386139,NA,18.5
"typeI_balance","same_imbalance",106,"limma",0.0209158415841584,NA,16.7
"typeI_balance","same_imbalance",106,"RNABC",0.0188737623762376,NA,17.1
"typeI_balance","opp_imbalance",106,"MMR",0.0379331683168317,NA,15.6
"typeI_balance","opp_imbalance",106,"MNN",0.0368811881188119,NA,18
"typeI_balance","opp_imbalance",106,"ComBat_seq",0.103403465346535,NA,21.6
"typeI_balance","opp_imbalance",106,"ComBat",0.0691212871287129,NA,16
"typeI_balance","opp_imbalance",106,"limma",0.0214108910891089,NA,15.1
"typeI_balance","opp_imbalance",106,"RNABC",0.0188118811881188,NA,15.4
"typeI_balance","half_imbalance",106,"MMR",0.0242574257425743,NA,16.2
"typeI_balance","half_imbalance",106,"MNN",0.0443688118811881,NA,14.7
"typeI_balance","half_imbalance",106,"ComBat_seq",0.00686881188118812,NA,20.6
"typeI_balance","half_imbalance",106,"ComBat",0.0142945544554455,NA,15.7
"typeI_balance","half_imbalance",106,"limma",0.0240717821782178,NA,14.4
"typeI_balance","half_imbalance",106,"RNABC",0.0176980198019802,NA,15.9
"power_size","5",106,"MMR",0.0145480225988701,0.2675,10.6
"power_size","5",106,"MNN",0.0221751412429379,0.084,7.6
"power_size","5",106,"ComBat_seq",0.0140536723163842,0.216,16.3
"power_size","5",106,"ComBat",0.0290254237288136,0.35,9.7
"power_size","5",106,"limma",0.0356638418079096,0.359,8.9
"power_size","5",106,"RNABC",0.0378531073446328,0.338,7.5
"power_size","10",106,"MMR",0.00953389830508475,0.454,14.4
"power_size","10",106,"MNN",0.0386299435028249,0.3115,13.7
"power_size","10",106,"ComBat_seq",0.00833333333333333,0.4075,21.2
"power_size","10",106,"ComBat",0.0218926553672316,0.5295,14.6
"power_size","10",106,"limma",0.0303672316384181,0.571,14.7
"power_size","10",106,"RNABC",0.0271892655367232,0.579,15.1
"power_size","30",106,"MMR",0.138912429378531,0.644,26.4
"power_size","30",106,"MNN",0.0729519774011299,0.68,27.1
"power_size","30",106,"ComBat_seq",0.0627118644067797,0.6615,44.7
"power_size","30",106,"ComBat",0.0474576271186441,0.7855,27.1
"power_size","30",106,"limma",0.0605225988700565,0.854,23.5
"power_size","30",106,"RNABC",0.0525423728813559,0.8545,24.9
"power_size","50",106,"MMR",0.0678672316384181,0.738,34.3
"power_size","50",106,"MNN",0.117161016949153,0.8715,38.6
"power_size","50",106,"ComBat_seq",0.0403954802259887,0.786,65.7
"power_size","50",106,"ComBat",0.0287429378531073,0.904,37.9
"power_size","50",106,"limma",0.0386299435028249,0.9505,34.4
"power_size","50",106,"RNABC",0.129166666666667,0.924,37.2
"power_balance","balanced",106,"MMR",0.0680790960451977,0.692,34.4
"power_balance","balanced",106,"MNN",0.140889830508475,0.88,39.3
"power_balance","balanced",106,"ComBat_seq",0.0404661016949153,0.761,62
"power_balance","balanced",106,"ComBat",0.027683615819209,0.8965,34.9
"power_balance","balanced",106,"limma",0.0383474576271186,0.9425,33.3
"power_balance","balanced",106,"RNABC",0.10614406779661,0.924,35.8
