"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",193,"XPN",0.0378094059405941,NA,100.2
"typeI_balance","same_imbalance",193,"XPN",0.0428217821782178,NA,99.8
"typeI_balance","opp_imbalance",193,"XPN",0.0419554455445545,NA,100.6
"typeI_balance","half_imbalance",193,"XPN",0.0374381188118812,NA,100.4
"power_size","5",193,"XPN",0.0280367231638418,0.2935,72.2
"power_size","10",193,"XPN",0.0416666666666667,0.6135,104.1
"power_size","30",193,"XPN",0.0735169491525424,0.8475,188.8
"power_size","50",193,"XPN",0.0302966101694915,0.943,279.9
"power_balance","balanced",193,"XPN",0.0296610169491525,0.933,284.9
"power_balance","same_imbalance",193,"XPN",0.0175847457627119,0.931,281
"power_balance","opp_imbalance",193,"XPN",0.0180790960451977,0.915,281.9
"power_balance","half_imbalance",193,"XPN",0.0318502824858757,0.9355,266.4
"power_effect","0.3",193,"XPN",0.0277542372881356,0.4175,275.5
"power_effect","0.5",193,"XPN",0.028319209039548,0.6905,266.7
"power_effect","0.7",193,"XPN",0.0300141242937853,0.8395,278.5
"power_effect","1",193,"XPN",0.0302966101694915,0.943,273.9
