"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",197,"MMR",0.113923267326733,NA,25.8
"typeI_balance","balanced",197,"MNN",0.10259900990099,NA,25.6
"typeI_balance","balanced",197,"ComBat_seq",0.0613861386138614,NA,28.3
"typeI_balance","balanced",197,"ComBat",0.0959158415841584,NA,24.3
"typeI_balance","balanced",197,"limma",0.111200495049505,NA,19.4
"typeI_balance","balanced",197,"RNABC",0.103589108910891,NA,20.5
"typeI_balance","same_imbalance",197,"MMR",0.0788366336633663,NA,21.3
"typeI_balance","same_imbalance",197,"MNN",0.100680693069307,NA,19.2
"typeI_balance","same_imbalance",197,"ComBat_seq",0.0313737623762376,NA,27.7
"typeI_balance","same_imbalance",197,"ComBat",0.0637995049504951,NA,19.8
"typeI_balance","same_imbalance",197,"limma",0.0766707920792079,NA,20.8
"typeI_balance","same_imbalance",197,"RNABC",0.0740717821782178,NA,20.4
"typeI_balance","opp_imbalance",197,"MMR",0.0587252475247525,NA,17.5
"typeI_balance","opp_imbalance",197,"MNN",0.050990099009901,NA,16.1
"typeI_balance","opp_imbalance",197,"ComBat_seq",0.0867574257425743,NA,27.7
"typeI_balance","opp_imbalance",197,"ComBat",0.0884282178217822,NA,19.5
"typeI_balance","opp_imbalance",197,"limma",0.039789603960396,NA,18.7
"typeI_balance","opp_imbalance",197,"RNABC",0.036509900990099,NA,18.9
"typeI_balance","half_imbalance",197,"MMR",0.0819925742574257,NA,18
"typeI_balance","half_imbalance",197,"MNN",0.0928217821782178,NA,16.7
"typeI_balance","half_imbalance",197,"ComBat_seq",0.042759900990099,NA,28.1
"typeI_balance","half_imbalance",197,"ComBat",0.0637376237623762,NA,17.8
"typeI_balance","half_imbalance",197,"limma",0.0758663366336634,NA,17.9
"typeI_balance","half_imbalance",197,"RNABC",0.0698019801980198,NA,19.4
"power_size","5",197,"MMR",0.0365819209039548,0.3305,13
"power_size","5",197,"MNN",0.0222457627118644,0.1375,13.9
"power_size","5",197,"ComBat_seq",0.0307909604519774,0.2855,20.1
"power_size","5",197,"ComBat",0.0382062146892655,0.3685,15.3
"power_size","5",197,"limma",0.0426553672316384,0.3905,15.5
"power_size","5",197,"RNABC",0.0560028248587571,0.367,14
"power_size","10",197,"MMR",0.0915254237288136,0.479,16.7
"power_size","10",197,"MNN",0.0830508474576271,0.2935,18.1
"power_size","10",197,"ComBat_seq",0.0605225988700565,0.427,26.8
"power_size","10",197,"ComBat",0.0965395480225989,0.572,18
"power_size","10",197,"limma",0.113559322033898,0.6215,16.8
"power_size","10",197,"RNABC",0.103036723163842,0.606,18.1
"power_size","30",197,"MMR",0.109957627118644,0.657,25.9
"power_size","30",197,"MNN",0.12521186440678,0.6105,29.5
"power_size","30",197,"ComBat_seq",0.0767655367231638,0.665,48.2
"power_size","30",197,"ComBat",0.145268361581921,0.782,28.6
"power_size","30",197,"limma",0.169209039548023,0.8395,25.9
"power_size","30",197,"RNABC",0.176765536723164,0.817,26.9
"power_size","50",197,"MMR",0.0103813559322034,0.7735,38.1
"power_size","50",197,"MNN",0.0423728813559322,0.8435,42
"power_size","50",197,"ComBat_seq",0.0077683615819209,0.8085,69.8
"power_size","50",197,"ComBat",0.0189265536723164,0.9,41.5
"power_size","50",197,"limma",0.0245056497175141,0.9535,36.9
"power_size","50",197,"RNABC",0.019774011299435,0.9515,39.2
"power_balance","balanced",197,"MMR",0.0106638418079096,0.727,36.9
"power_balance","balanced",197,"MNN",0.0213983050847458,0.867,40.7
"power_balance","balanced",197,"ComBat_seq",0.0077683615819209,0.79,73.9
"power_balance","balanced",197,"ComBat",0.0182203389830508,0.8885,40.5
"power_balance","balanced",197,"limma",0.0230225988700565,0.939,38.9
"power_balance","balanced",197,"RNABC",0.016454802259887,0.9405,39.1
"power_balance","same_imbalance",197,"MMR",0.0375706214689266,0.71,35
"power_balance","same_imbalance",197,"MNN",0.0352401129943503,0.857,37.8
"power_balance","same_imbalance",197,"ComBat_seq",0.0400423728813559,0.758,67.7
"power_balance","same_imbalance",197,"ComBat",0.0608050847457627,0.8605,37.6
"power_balance","same_imbalance",197,"limma",0.0673022598870057,0.9135,36.2
"power_balance","same_imbalance",197,"RNABC",0.0725282485875706,0.905,37.8
"power_balance","opp_imbalance",197,"MMR",0.108050847457627,0.64,35.3
"power_balance","opp_imbalance",197,"MNN",0.239477401129944,0.802,39.8
"power_balance","opp_imbalance",197,"ComBat_seq",0.364830508474576,0.73,63
"power_balance","opp_imbalance",197,"ComBat",0.241101694915254,0.84,36.3
"power_balance","opp_imbalance",197,"limma",0.0586864406779661,0.9065,35.3
"power_balance","opp_imbalance",197,"RNABC",0.0490112994350283,0.9045,34.9
"power_balance","half_imbalance",197,"MMR",0.0538841807909605,0.714,32.9
"power_balance","half_imbalance",197,"MNN",0.067725988700565,0.798,36.7
"power_balance","half_imbalance",197,"ComBat_seq",0.193290960451977,0.8905,61.9
