"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",128,"MMR",0.0398514851485149,NA,14.3
"typeI_balance","balanced",128,"MNN",0.0546410891089109,NA,15.3
"typeI_balance","balanced",128,"ComBat_seq",0.0142326732673267,NA,22.8
"typeI_balance","balanced",128,"ComBat",0.0242574257425743,NA,22.6
"typeI_balance","balanced",128,"limma",0.0367574257425743,NA,16.3
"typeI_balance","balanced",128,"RNABC",0.0282178217821782,NA,16.2
"typeI_balance","same_imbalance",128,"MMR",0.026980198019802,NA,14.9
"typeI_balance","same_imbalance",128,"MNN",0.0491955445544554,NA,15.7
"typeI_balance","same_imbalance",128,"ComBat_seq",0.010210396039604,NA,26.6
"typeI_balance","same_imbalance",128,"ComBat",0.017759900990099,NA,18.6
"typeI_balance","same_imbalance",128,"limma",0.0264851485148515,NA,16.8
"typeI_balance","same_imbalance",128,"RNABC",0.0211633663366337,NA,18.6
"typeI_balance","opp_imbalance",128,"MMR",0.0285272277227723,NA,17
"typeI_balance","opp_imbalance",128,"MNN",0.0288985148514851,NA,15.5
"typeI_balance","opp_imbalance",128,"ComBat_seq",0.0738242574257426,NA,25.5
"typeI_balance","opp_imbalance",128,"ComBat",0.0590965346534653,NA,17.2
"typeI_balance","opp_imbalance",128,"limma",0.0202970297029703,NA,16.8
"typeI_balance","opp_imbalance",128,"RNABC",0.0136757425742574,NA,18.4
"typeI_balance","half_imbalance",128,"MMR",0.0377475247524752,NA,14.8
"typeI_balance","half_imbalance",128,"MNN",0.0573019801980198,NA,16.2
"typeI_balance","half_imbalance",128,"ComBat_seq",0.0172029702970297,NA,23.3
"typeI_balance","half_imbalance",128,"ComBat",0.0259282178217822,NA,17.2
"typeI_balance","half_imbalance",128,"limma",0.0378712871287129,NA,17
"typeI_balance","half_imbalance",128,"RNABC",0.0290841584158416,NA,19.2
"power_size","5",128,"MMR",0.0524717514124294,0.336,12.8
"power_size","5",128,"MNN",0.0374293785310734,0.1255,10.2
"power_size","5",128,"ComBat_seq",0.0355225988700565,0.2355,16.4
"power_size","5",128,"ComBat",0.0415960451977401,0.387,11.3
"power_size","5",128,"limma",0.0487994350282486,0.4155,10.3
"power_size","5",128,"RNABC",0.0527542372881356,0.3735,9
"power_size","10",128,"MMR",0.017090395480226,0.4195,14.7
"power_size","10",128,"MNN",0.0429378531073446,0.266,15.1
"power_size","10",128,"ComBat_seq",0.0139124293785311,0.3715,25.1
"power_size","10",128,"ComBat",0.025,0.515,17.4
"power_size","10",128,"limma",0.0363700564971751,0.5535,15.5
"power_size","10",128,"RNABC",0.0301553672316384,0.5395,15
"power_size","30",128,"MMR",0.0281779661016949,0.656,26.3
"power_size","30",128,"MNN",0.0173022598870056,0.79,26.3
"power_size","30",128,"ComBat_seq",0.0160310734463277,0.6665,45.8
"power_size","30",128,"ComBat",0.0317090395480226,0.801,27.2
"power_size","30",128,"limma",0.0396186440677966,0.862,24.8
"power_size","30",128,"RNABC",0.0350282485875706,0.8705,26.3
"power_size","50",128,"MMR",0.0248587570621469,0.743,35.4
"power_size","50",128,"MNN",0.118361581920904,0.8495,40.5
"power_size","50",128,"ComBat_seq",0.0223870056497175,0.781,67.9
"power_size","50",128,"ComBat",0.0384180790960452,0.8805,37.1
"power_size","50",128,"limma",0.0425847457627119,0.936,37.8
"power_size","50",128,"RNABC",0.0810028248587571,0.9245,38.5
"power_balance","balanced",128,"MMR",0.0247175141242938,0.703,36.8
"power_balance","balanced",128,"MNN",0.111511299435028,0.8535,38.1
"power_balance","balanced",128,"ComBat_seq",0.0223870056497175,0.764,66.4
"power_balance","balanced",128,"ComBat",0.0369350282485876,0.872,38
"power_balance","balanced",128,"limma",0.041454802259887,0.9275,36.9
"power_balance","balanced",128,"RNABC",0.0593926553672316,0.9185,41
"power_balance","same_imbalance",128,"MMR",0.017090395480226,0.696,38.8
"power_balance","same_imbalance",128,"MNN",0.152824858757062,0.8125,39.4
"power_balance","same_imbalance",128,"ComBat_seq",0.0167372881355932,0.7585,66.3
"power_balance","same_imbalance",128,"ComBat",0.0281779661016949,0.8685,36
"power_balance","same_imbalance",128,"limma",0.0363700564971751,0.9265,34.2
"power_balance","same_imbalance",128,"RNABC",0.0359463276836158,0.927,38.4
"power_balance","opp_imbalance",128,"MMR",0.0992937853107345,0.637,33.4
"power_balance","opp_imbalance",128,"MNN",0.220974576271186,0.7575,37.3
"power_balance","opp_imbalance",128,"ComBat_seq",0.349011299435028,0.7395,67.1
"power_balance","opp_imbalance",128,"ComBat",0.222457627118644,0.851,37.2
"power_balance","opp_imbalance",128,"limma",0.0435734463276836,0.9225,36.3
"power_balance","opp_imbalance",128,"RNABC",0.041454802259887,0.911,34
"power_balance","half_imbalance",128,"MMR",0.0384180790960452,0.691,32.5
"power_balance","half_imbalance",128,"MNN",0.228813559322034,0.7895,37.4
"power_balance","half_imbalance",128,"ComBat_seq",0.157415254237288,0.887,63.5
"power_balance","half_imbalance",128,"ComBat",0.061864406779661,0.9355,34.1
"power_balance","half_imbalance",128,"limma",0.0295197740112994,0.935,33.6
"power_balance","half_imbalance",128,"RNABC",0.0312146892655367,0.9365,33
"power_effect","0.3",128,"MMR",0.0253531073446328,0.325,31.4
"power_effect","0.3",128,"MNN",0.157627118644068,0.312,36.4
"power_effect","0.3",128,"ComBat_seq",0.0222457627118644,0.2855,61.6
"power_effect","0.3",128,"ComBat",0.0332627118644068,0.459,32.6
"power_effect","0.3",128,"limma",0.0367231638418079,0.4685,32.7
"power_effect","0.3",128,"RNABC",0.0348870056497175,0.4455,33.6
"power_effect","0.5",128,"MMR",0.025,0.4995,31.4
"power_effect","0.5",128,"MNN",0.157344632768362,0.5,34.2
"power_effect","0.5",128,"ComBat_seq",0.0221045197740113,0.5155,60.6
"power_effect","0.5",128,"ComBat",0.0345338983050847,0.6635,32.2
"power_effect","0.5",128,"limma",0.038771186440678,0.704,32.9
"power_effect","0.5",128,"RNABC",0.0399717514124294,0.67,32.1
"power_effect","0.7",128,"MMR",0.025,0.6205,31.7
"power_effect","0.7",128,"MNN",0.135593220338983,0.678,35.2
"power_effect","0.7",128,"ComBat_seq",0.0222457627118644,0.6585,60.1
"power_effect","0.7",128,"ComBat",0.0356638418079096,0.789,33.5
"power_effect","0.7",128,"limma",0.0402542372881356,0.8455,31.1
"power_effect","0.7",128,"RNABC",0.0511299435028249,0.813,32
"power_effect","1",128,"MMR",0.0248587570621469,0.743,30.5
"power_effect","1",128,"MNN",0.118361581920904,0.8495,34.4
"power_effect","1",128,"ComBat_seq",0.0223870056497175,0.781,56.4
"power_effect","1",128,"ComBat",0.0384180790960452,0.8805,31.1
"power_effect","1",128,"limma",0.0425847457627119,0.936,28.2
"power_effect","1",128,"RNABC",0.0810028248587571,0.9245,28.1
