"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",102,"MMR",0.0397277227722772,NA,9
"typeI_balance","balanced",102,"MNN",0.0275371287128713,NA,9.1
"typeI_balance","balanced",102,"ComBat_seq",0.0224009900990099,NA,13.5
"typeI_balance","balanced",102,"ComBat",0.0300742574257426,NA,10.6
"typeI_balance","balanced",102,"limma",0.0360148514851485,NA,7.7
"typeI_balance","balanced",102,"RNABC",0.0346534653465347,NA,7.9
"typeI_balance","same_imbalance",102,"MMR",0.0227722772277228,NA,8.3
"typeI_balance","same_imbalance",102,"MNN",0.0209777227722772,NA,7.7
"typeI_balance","same_imbalance",102,"ComBat_seq",0.00903465346534653,NA,11.9
"typeI_balance","same_imbalance",102,"ComBat",0.0160272277227723,NA,8.6
"typeI_balance","same_imbalance",102,"limma",0.0214108910891089,NA,7.6
"typeI_balance","same_imbalance",102,"RNABC",0.0188737623762376,NA,7.9
"typeI_balance","opp_imbalance",102,"MMR",0.0319306930693069,NA,7.7
"typeI_balance","opp_imbalance",102,"MNN",0.0223391089108911,NA,9
"typeI_balance","opp_imbalance",102,"ComBat_seq",0.0807549504950495,NA,11.9
"typeI_balance","opp_imbalance",102,"ComBat",0.069740099009901,NA,7.9
"typeI_balance","opp_imbalance",102,"limma",0.0277227722772277,NA,7.7
"typeI_balance","opp_imbalance",102,"RNABC",0.0334158415841584,NA,8.6
"typeI_balance","half_imbalance",102,"MMR",0.0324257425742574,NA,7.6
"typeI_balance","half_imbalance",102,"MNN",0.030259900990099,NA,7.7
"typeI_balance","half_imbalance",102,"ComBat_seq",0.0128094059405941,NA,12.6
"typeI_balance","half_imbalance",102,"ComBat",0.0188737623762376,NA,7.8
"typeI_balance","half_imbalance",102,"limma",0.0261138613861386,NA,7.7
"typeI_balance","half_imbalance",102,"RNABC",0.0218440594059406,NA,7.8
"power_size","5",102,"MMR",0.023728813559322,0.31,5.4
"power_size","5",102,"MNN",0.0257768361581921,0.114,4.2
"power_size","5",102,"ComBat_seq",0.0185028248587571,0.2625,7.8
"power_size","5",102,"ComBat",0.0290960451977401,0.334,5
