"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",175,"ComBat",0.0446163366336634,NA,21.6
"typeI_balance","balanced",175,"ComBat_noQN",0.0376237623762376,NA,19.4
"typeI_balance","balanced",175,"limma",0.0554455445544554,NA,18.9
"typeI_balance","balanced",175,"limma_noQN",0.0503094059405941,NA,18.8
"typeI_balance","same_imbalance",175,"ComBat",0.0259282178217822,NA,19.8
"typeI_balance","same_imbalance",175,"ComBat_noQN",0.0215346534653465,NA,19.1
"typeI_balance","same_imbalance",175,"limma",0.0309405940594059,NA,18.5
"typeI_balance","same_imbalance",175,"limma_noQN",0.0261757425742574,NA,18.2
"typeI_balance","opp_imbalance",175,"ComBat",0.0744430693069307,NA,19.4
"typeI_balance","opp_imbalance",175,"ComBat_noQN",0.0745049504950495,NA,18.7
"typeI_balance","opp_imbalance",175,"limma",0.0300742574257426,NA,18.6
"typeI_balance","opp_imbalance",175,"limma_noQN",0.025,NA,17.9
"typeI_balance","half_imbalance",175,"ComBat",0.0288985148514851,NA,19.4
"typeI_balance","half_imbalance",175,"ComBat_noQN",0.0249381188118812,NA,18.2
"typeI_balance","half_imbalance",175,"limma",0.0448638613861386,NA,18.6
"typeI_balance","half_imbalance",175,"limma_noQN",0.0419554455445545,NA,17.8
"power_size","5",175,"ComBat",0.0231638418079096,0.372,15
"power_size","5",175,"ComBat_noQN",0.0291666666666667,0.3075,14.3
"power_size","5",175,"limma",0.0375706214689266,0.408,14.1
"power_size","5",175,"limma_noQN",0.0438559322033898,0.3475,14.4
"power_size","10",175,"ComBat",0.0454802259887006,0.54,18.9
"power_size","10",175,"ComBat_noQN",0.0366525423728814,0.5235,18.8
"power_size","10",175,"limma",0.0582627118644068,0.5805,18.1
"power_size","10",175,"limma_noQN",0.0503531073446328,0.5545,18.3
"power_size","30",175,"ComBat",0.0278954802259887,0.79,34.8
"power_size","30",175,"ComBat_noQN",0.0249293785310734,0.7765,33.1
"power_size","30",175,"limma",0.036864406779661,0.8525,33.8
"power_size","30",175,"limma_noQN",0.0315677966101695,0.831,32.2
"power_size","50",175,"ComBat",0.0703389830508475,0.875,50.1
"power_size","50",175,"ComBat_noQN",0.0472457627118644,0.8685,48.1
"power_size","50",175,"limma",0.0833333333333333,0.922,48.9
"power_size","50",175,"limma_noQN",0.0570621468926554,0.9185,45.8
"power_balance","balanced",175,"ComBat",0.0677966101694915,0.86,50.2
"power_balance","balanced",175,"ComBat_noQN",0.0472457627118644,0.851,48.1
"power_balance","balanced",175,"limma",0.0811440677966102,0.908,48.7
"power_balance","balanced",175,"limma_noQN",0.0570621468926554,0.8975,46.3
"power_balance","same_imbalance",175,"ComBat",0.103177966101695,0.83,50.2
"power_balance","same_imbalance",175,"ComBat_noQN",0.0850282485875706,0.8205,48.3
"power_balance","same_imbalance",175,"limma",0.12069209039548,0.883,49.5
"power_balance","same_imbalance",175,"limma_noQN",0.0996468926553672,0.8675,46
"power_balance","opp_imbalance",175,"ComBat",0.244844632768362,0.8315,50.1
"power_balance","opp_imbalance",175,"ComBat_noQN",0.235310734463277,0.8265,47.3
"power_balance","opp_imbalance",175,"limma",0.0745056497175141,0.898,47.9
"power_balance","opp_imbalance",175,"limma_noQN",0.0614406779661017,0.8825,46.3
"power_balance","half_imbalance",175,"ComBat",0.111511299435028,0.9045,49.8
"power_balance","half_imbalance",175,"ComBat_noQN",0.0907485875706215,0.905,47.4
"power_balance","half_imbalance",175,"limma",0.0825564971751412,0.903,48
"power_balance","half_imbalance",175,"limma_noQN",0.0629237288135593,0.8905,46.5
"power_effect","0.3",175,"ComBat",0.0610875706214689,0.459,49.9
"power_effect","0.3",175,"ComBat_noQN",0.047316384180791,0.4,47.4
"power_effect","0.3",175,"limma",0.071045197740113,0.467,48.5
"power_effect","0.3",175,"limma_noQN",0.0570621468926554,0.405,46.1
"power_effect","0.5",175,"ComBat",0.063771186440678,0.6475,49.9
"power_effect","0.5",175,"ComBat_noQN",0.047316384180791,0.6065,47.5
"power_effect","0.5",175,"limma",0.0732344632768362,0.678,48.5
"power_effect","0.5",175,"limma_noQN",0.0570621468926554,0.6215,45.9
"power_effect","0.7",175,"ComBat",0.0656779661016949,0.763,49.4
"power_effect","0.7",175,"ComBat_noQN",0.047316384180791,0.7465,47.7
"power_effect","0.7",175,"limma",0.0762005649717514,0.8185,48
"power_effect","0.7",175,"limma_noQN",0.0570621468926554,0.7885,45.7
"power_effect","1",175,"ComBat",0.0703389830508475,0.875,48.9
"power_effect","1",175,"ComBat_noQN",0.0472457627118644,0.8685,47.1
"power_effect","1",175,"limma",0.0833333333333333,0.922,48.5
"power_effect","1",175,"limma_noQN",0.0570621468926554,0.9185,47.9
