"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",150,"ComBat",0.0873143564356436,NA,21.9
"typeI_balance","balanced",150,"ComBat_noQN",0.145482673267327,NA,20.3
"typeI_balance","balanced",150,"limma",0.0930693069306931,NA,18.7
"typeI_balance","balanced",150,"limma_noQN",0.160519801980198,NA,19
"typeI_balance","same_imbalance",150,"ComBat",0.0561881188118812,NA,20
"typeI_balance","same_imbalance",150,"ComBat_noQN",0.0633663366336634,NA,19.3
"typeI_balance","same_imbalance",150,"limma",0.0634282178217822,NA,18.5
"typeI_balance","same_imbalance",150,"limma_noQN",0.0733292079207921,NA,18.8
"typeI_balance","opp_imbalance",150,"ComBat",0.0773514851485149,NA,20
"typeI_balance","opp_imbalance",150,"ComBat_noQN",0.0781559405940594,NA,18.9
"typeI_balance","opp_imbalance",150,"limma",0.0377475247524752,NA,19.6
"typeI_balance","opp_imbalance",150,"limma_noQN",0.0463490099009901,NA,19.5
"typeI_balance","half_imbalance",150,"ComBat",0.0668935643564356,NA,20.1
"typeI_balance","half_imbalance",150,"ComBat_noQN",0.0869430693069307,NA,18.9
"typeI_balance","half_imbalance",150,"limma",0.0756806930693069,NA,19.1
"typeI_balance","half_imbalance",150,"limma_noQN",0.0971534653465347,NA,18.8
"power_size","5",150,"ComBat",0.032274011299435,0.347,14.1
"power_size","5",150,"ComBat_noQN",0.036864406779661,0.3165,15.1
"power_size","5",150,"limma",0.039406779661017,0.371,13.1
"power_size","5",150,"limma_noQN",0.0456920903954802,0.355,14.4
"power_size","10",150,"ComBat",0.0909604519774011,0.5935,19.4
"power_size","10",150,"ComBat_noQN",0.143573446327684,0.517,19.3
"power_size","10",150,"limma",0.0973870056497175,0.632,19.2
"power_size","10",150,"limma_noQN",0.158827683615819,0.553,18.6
"power_size","30",150,"ComBat",0.0192090395480226,0.8115,35
"power_size","30",150,"ComBat_noQN",0.015819209039548,0.7975,33.5
"power_size","30",150,"limma",0.0297316384180791,0.8745,33.2
"power_size","30",150,"limma_noQN",0.0271892655367232,0.851,31.8
"power_size","50",150,"ComBat",0.0703389830508475,0.8735,50.2
"power_size","50",150,"ComBat_noQN",0.058545197740113,0.872,48.3
"power_size","50",150,"limma",0.0874293785310735,0.923,48.5
"power_size","50",150,"limma_noQN",0.0712570621468927,0.913,46
"power_balance","balanced",150,"ComBat",0.071680790960452,0.865,49.9
"power_balance","balanced",150,"ComBat_noQN",0.0586864406779661,0.8585,47.7
"power_balance","balanced",150,"limma",0.0871468926553672,0.9105,48
"power_balance","balanced",150,"limma_noQN",0.0712570621468927,0.898,46
"power_balance","same_imbalance",150,"ComBat",0.119350282485876,0.8325,49.5
"power_balance","same_imbalance",150,"ComBat_noQN",0.106497175141243,0.8205,48.3
"power_balance","same_imbalance",150,"limma",0.136016949152542,0.884,49
"power_balance","same_imbalance",150,"limma_noQN",0.124717514124294,0.8665,46.1
"power_balance","opp_imbalance",150,"ComBat",0.282485875706215,0.8155,49.7
"power_balance","opp_imbalance",150,"ComBat_noQN",0.258474576271186,0.815,47.4
"power_balance","opp_imbalance",150,"limma",0.105296610169492,0.881,48
"power_balance","opp_imbalance",150,"limma_noQN",0.080225988700565,0.873,46.5
"power_balance","half_imbalance",150,"ComBat",0.164053672316384,0.8975,49.8
"power_balance","half_imbalance",150,"ComBat_noQN",0.177683615819209,0.884,47.1
"power_balance","half_imbalance",150,"limma",0.132415254237288,0.8915,48.4
"power_balance","half_imbalance",150,"limma_noQN",0.133827683615819,0.866,46.3
"power_effect","0.3",150,"ComBat",0.0721045197740113,0.4575,49.5
"power_effect","0.3",150,"ComBat_noQN",0.0586158192090395,0.412,47.3
"power_effect","0.3",150,"limma",0.0867937853107345,0.4775,48
"power_effect","0.3",150,"limma_noQN",0.0712570621468927,0.43,45.8
"power_effect","0.5",150,"ComBat",0.0715395480225989,0.6515,49.7
"power_effect","0.5",150,"ComBat_noQN",0.0586864406779661,0.62,47.3
"power_effect","0.5",150,"limma",0.0866525423728813,0.6845,47.5
"power_effect","0.5",150,"limma_noQN",0.0712570621468927,0.6525,46.3
"power_effect","0.7",150,"ComBat",0.0715395480225989,0.765,50.4
"power_effect","0.7",150,"ComBat_noQN",0.058545197740113,0.746,47.6
"power_effect","0.7",150,"limma",0.0865112994350282,0.8205,48.8
"power_effect","0.7",150,"limma_noQN",0.0712570621468927,0.796,46.6
"power_effect","1",150,"ComBat",0.0703389830508475,0.8735,49.7
"power_effect","1",150,"ComBat_noQN",0.058545197740113,0.872,48.2
"power_effect","1",150,"limma",0.0874293785310735,0.923,46.2
"power_effect","1",150,"limma_noQN",0.0712570621468927,0.913,44.9
