"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",108,"ComBat",0.0297029702970297,NA,10.1
"typeI_balance","balanced",108,"ComBat_noQN",0.0283415841584158,NA,8.5
"typeI_balance","balanced",108,"limma",0.0327351485148515,NA,8.2
"typeI_balance","balanced",108,"limma_noQN",0.0295173267326733,NA,8
"typeI_balance","same_imbalance",108,"ComBat",0.144430693069307,NA,8.8
"typeI_balance","same_imbalance",108,"ComBat_noQN",0.133292079207921,NA,7.9
"typeI_balance","same_imbalance",108,"limma",0.153094059405941,NA,8.1
"typeI_balance","same_imbalance",108,"limma_noQN",0.138180693069307,NA,8
"typeI_balance","opp_imbalance",108,"ComBat",0.0723391089108911,NA,8.2
"typeI_balance","opp_imbalance",108,"ComBat_noQN",0.0689356435643564,NA,8.2
"typeI_balance","opp_imbalance",108,"limma",0.0305693069306931,NA,8.2
"typeI_balance","opp_imbalance",108,"limma_noQN",0.0248762376237624,NA,7.6
"typeI_balance","half_imbalance",108,"ComBat",0.0938118811881188,NA,8.5
"typeI_balance","half_imbalance",108,"ComBat_noQN",0.0862623762376238,NA,7.9
"typeI_balance","half_imbalance",108,"limma",0.100123762376238,NA,8.1
"typeI_balance","half_imbalance",108,"limma_noQN",0.0896039603960396,NA,7.6
"power_size","5",108,"ComBat",0.0479519774011299,0.3905,5.5
"power_size","5",108,"ComBat_noQN",0.0502824858757062,0.329,5.7
"power_size","5",108,"limma",0.0502118644067797,0.408,4.8
"power_size","5",108,"limma_noQN",0.0485875706214689,0.3505,5.8
"power_size","10",108,"ComBat",0.0310734463276836,0.572,8.2
"power_size","10",108,"ComBat_noQN",0.0281073446327684,0.5155,8.6
"power_size","10",108,"limma",0.0346751412429378,0.6175,7.8
"power_size","10",108,"limma_noQN",0.0299435028248588,0.556,8
"power_size","30",108,"ComBat",0.0352401129943503,0.803,16.6
"power_size","30",108,"ComBat_noQN",0.0534604519774011,0.7745,15.6
"power_size","30",108,"limma",0.0448446327683616,0.8705,15.3
"power_size","30",108,"limma_noQN",0.0627118644067797,0.829,14.9
"power_size","50",108,"ComBat",0.0307909604519774,0.893,24.2
"power_size","50",108,"ComBat_noQN",0.0269067796610169,0.888,22.9
"power_size","50",108,"limma",0.0437146892655367,0.947,23.1
"power_size","50",108,"limma_noQN",0.0364406779661017,0.935,22.2
"power_balance","balanced",108,"ComBat",0.0298022598870057,0.8865,23.8
"power_balance","balanced",108,"ComBat_noQN",0.0269067796610169,0.8765,22.8
"power_balance","balanced",108,"limma",0.0430790960451977,0.9385,23.1
"power_balance","balanced",108,"limma_noQN",0.0364406779661017,0.9225,22.2
"power_balance","same_imbalance",108,"ComBat",0.0569209039548023,0.8625,23.8
"power_balance","same_imbalance",108,"ComBat_noQN",0.0672316384180791,0.8435,22.9
"power_balance","same_imbalance",108,"limma",0.0712570621468927,0.916,23
"power_balance","same_imbalance",108,"limma_noQN",0.0778248587570621,0.889,22.1
"power_balance","opp_imbalance",108,"ComBat",0.231567796610169,0.852,23.9
"power_balance","opp_imbalance",108,"ComBat_noQN",0.227683615819209,0.845,22.5
"power_balance","opp_imbalance",108,"limma",0.0590395480225989,0.9195,23.2
"power_balance","opp_imbalance",108,"limma_noQN",0.0496468926553672,0.901,21.8
"power_balance","half_imbalance",108,"ComBat",0.0926553672316384,0.932,24.1
"power_balance","half_imbalance",108,"ComBat_noQN",0.096680790960452,0.914,22.8
"power_balance","half_imbalance",108,"limma",0.0655367231638418,0.927,23
"power_balance","half_imbalance",108,"limma_noQN",0.0659604519774011,0.898,22
"power_effect","0.3",108,"ComBat",0.0271186440677966,0.4385,23.9
"power_effect","0.3",108,"ComBat_noQN",0.0269774011299435,0.36,22.7
"power_effect","0.3",108,"limma",0.0365819209039548,0.451,22.8
"power_effect","0.3",108,"limma_noQN",0.0364406779661017,0.359,22.1
"power_effect","0.5",108,"ComBat",0.0269774011299435,0.6805,23.9
"power_effect","0.5",108,"ComBat_noQN",0.0269067796610169,0.621,22.6
"power_effect","0.5",108,"limma",0.0371468926553672,0.714,23
"power_effect","0.5",108,"limma_noQN",0.0364406779661017,0.6365,22
"power_effect","0.7",108,"ComBat",0.0283898305084746,0.8115,24.2
"power_effect","0.7",108,"ComBat_noQN",0.0269774011299435,0.781,22.9
"power_effect","0.7",108,"limma",0.0395480225988701,0.86,23
"power_effect","0.7",108,"limma_noQN",0.0364406779661017,0.819,22.1
"power_effect","1",108,"ComBat",0.0307909604519774,0.893,24.2
"power_effect","1",108,"ComBat_noQN",0.0269067796610169,0.888,22.7
"power_effect","1",108,"limma",0.0437146892655367,0.947,22.9
"power_effect","1",108,"limma_noQN",0.0364406779661017,0.935,21.9
