"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",101,"ComBat",0.125618811881188,NA,17.2
"typeI_balance","balanced",101,"ComBat_noQN",0.121905940594059,NA,15.5
"typeI_balance","balanced",101,"limma",0.148700495049505,NA,15.1
"typeI_balance","balanced",101,"limma_noQN",0.152165841584158,NA,14.9
"typeI_balance","same_imbalance",101,"ComBat",0.0754950495049505,NA,15.8
"typeI_balance","same_imbalance",101,"ComBat_noQN",0.0622524752475248,NA,14.9
"typeI_balance","same_imbalance",101,"limma",0.0952970297029703,NA,14.3
"typeI_balance","same_imbalance",101,"limma_noQN",0.0786509900990099,NA,14.6
"typeI_balance","opp_imbalance",101,"ComBat",0.252413366336634,NA,15.7
"typeI_balance","opp_imbalance",101,"ComBat_noQN",0.253898514851485,NA,14.5
"typeI_balance","opp_imbalance",101,"limma",0.226794554455446,NA,14.8
"typeI_balance","opp_imbalance",101,"limma_noQN",0.229207920792079,NA,14.8
"typeI_balance","half_imbalance",101,"ComBat",0.0642945544554455,NA,15.2
"typeI_balance","half_imbalance",101,"ComBat_noQN",0.0493193069306931,NA,15.1
"typeI_balance","half_imbalance",101,"limma",0.0798886138613861,NA,14.8
"typeI_balance","half_imbalance",101,"limma_noQN",0.0712252475247525,NA,14.2
"power_size","5",101,"ComBat",0.0359463276836158,0.352,10.5
"power_size","5",101,"ComBat_noQN",0.0372175141242938,0.3195,11.9
"power_size","5",101,"limma",0.0416666666666667,0.3845,9.9
"power_size","5",101,"limma_noQN",0.0431497175141243,0.3495,11.6
"power_size","10",101,"ComBat",0.12316384180791,0.537,15.1
"power_size","10",101,"ComBat_noQN",0.119138418079096,0.5095,14.8
"power_size","10",101,"limma",0.148446327683616,0.5805,14.9
"power_size","10",101,"limma_noQN",0.150776836158192,0.5435,14.3
"power_size","30",101,"ComBat",0.0189265536723164,0.8095,27.5
"power_size","30",101,"ComBat_noQN",0.013771186440678,0.794,25.8
"power_size","30",101,"limma",0.0267655367231638,0.8665,26.2
"power_size","30",101,"limma_noQN",0.0209039548022599,0.8455,24.8
"power_size","50",101,"ComBat",0.067090395480226,0.873,40
"power_size","50",101,"ComBat_noQN",0.0676553672316384,0.8655,37.6
"power_size","50",101,"limma",0.0823446327683616,0.91,38.1
"power_size","50",101,"limma_noQN",0.0778248587570621,0.8985,36.5
"power_balance","balanced",101,"ComBat",0.0667372881355932,0.859,39.3
"power_balance","balanced",101,"ComBat_noQN",0.0675847457627119,0.849,37.5
"power_balance","balanced",101,"limma",0.0824152542372881,0.902,38.4
"power_balance","balanced",101,"limma_noQN",0.0778248587570621,0.8745,36.2
"power_balance","same_imbalance",101,"ComBat",0.0242231638418079,0.873,39.6
"power_balance","same_imbalance",101,"ComBat_noQN",0.0168079096045198,0.8635,37.5
"power_balance","same_imbalance",101,"limma",0.0377824858757062,0.926,38.7
"power_balance","same_imbalance",101,"limma_noQN",0.025635593220339,0.9155,36.3
"power_balance","opp_imbalance",101,"ComBat",0.253248587570621,0.812,39.8
"power_balance","opp_imbalance",101,"ComBat_noQN",0.245127118644068,0.807,37.8
"power_balance","opp_imbalance",101,"limma",0.0791666666666667,0.872,38.1
"power_balance","opp_imbalance",101,"limma_noQN",0.0678672316384181,0.856,37.1
"power_balance","half_imbalance",101,"ComBat",0.0805790960451977,0.93,39.1
"power_balance","half_imbalance",101,"ComBat_noQN",0.0887005649717514,0.922,38.2
"power_balance","half_imbalance",101,"limma",0.048728813559322,0.9195,38.1
"power_balance","half_imbalance",101,"limma_noQN",0.0350282485875706,0.9155,36.8
"power_effect","0.3",101,"ComBat",0.0645480225988701,0.4475,38.1
"power_effect","0.3",101,"ComBat_noQN",0.0675847457627119,0.4195,36.2
"power_effect","0.3",101,"limma",0.0790254237288136,0.4585,37.1
"power_effect","0.3",101,"limma_noQN",0.0778248587570621,0.4295,35.6
"power_effect","0.5",101,"ComBat",0.0655367231638418,0.6415,38.1
"power_effect","0.5",101,"ComBat_noQN",0.0675847457627119,0.6115,37.2
"power_effect","0.5",101,"limma",0.0803672316384181,0.6695,38
"power_effect","0.5",101,"limma_noQN",0.0778248587570621,0.6445,35.8
"power_effect","0.7",101,"ComBat",0.0652542372881356,0.7725,38.6
"power_effect","0.7",101,"ComBat_noQN",0.0675847457627119,0.749,37.4
"power_effect","0.7",101,"limma",0.081638418079096,0.8165,37.6
"power_effect","0.7",101,"limma_noQN",0.0778248587570621,0.7775,35.9
"power_effect","1",101,"ComBat",0.067090395480226,0.873,38.7
"power_effect","1",101,"ComBat_noQN",0.0676553672316384,0.8655,36.7
"power_effect","1",101,"limma",0.0823446327683616,0.91,37
"power_effect","1",101,"limma_noQN",0.0778248587570621,0.8985,35.8
