"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",151,"ComBat",0.0165222772277228,NA,24.8
"typeI_balance","balanced",151,"ComBat_noQN",0.0134282178217822,NA,22.2
"typeI_balance","balanced",151,"limma",0.0258663366336634,NA,21.8
"typeI_balance","balanced",151,"limma_noQN",0.0204207920792079,NA,21.2
"typeI_balance","same_imbalance",151,"ComBat",0.0225866336633663,NA,22.3
"typeI_balance","same_imbalance",151,"ComBat_noQN",0.0215346534653465,NA,21
"typeI_balance","same_imbalance",151,"limma",0.0331064356435644,NA,20.4
"typeI_balance","same_imbalance",151,"limma_noQN",0.0288985148514851,NA,21
"typeI_balance","opp_imbalance",151,"ComBat",0.0849628712871287,NA,22.1
"typeI_balance","opp_imbalance",151,"ComBat_noQN",0.0916460396039604,NA,20.9
"typeI_balance","opp_imbalance",151,"limma",0.0339727722772277,NA,21.2
"typeI_balance","opp_imbalance",151,"limma_noQN",0.0358292079207921,NA,21
"typeI_balance","half_imbalance",151,"ComBat",0.0217821782178218,NA,21.6
"typeI_balance","half_imbalance",151,"ComBat_noQN",0.0189356435643564,NA,21.3
"typeI_balance","half_imbalance",151,"limma",0.0319925742574257,NA,20.7
"typeI_balance","half_imbalance",151,"limma_noQN",0.0279084158415842,NA,20.6
"power_size","5",151,"ComBat",0.0496468926553672,0.342,15.2
"power_size","5",151,"ComBat_noQN",0.092090395480226,0.3755,16.8
"power_size","5",151,"limma",0.0583333333333333,0.3695,14.3
"power_size","5",151,"limma_noQN",0.107556497175141,0.398,16.3
"power_size","10",151,"ComBat",0.0177966101694915,0.504,21.4
"power_size","10",151,"ComBat_noQN",0.0135593220338983,0.457,21.4
"power_size","10",151,"limma",0.0271892655367232,0.537,21.1
"power_size","10",151,"limma_noQN",0.0209745762711864,0.485,20.1
"power_size","30",151,"ComBat",0.0174435028248588,0.799,39.7
"power_size","30",151,"ComBat_noQN",0.00939265536723164,0.79,36.2
"power_size","30",151,"limma",0.0231638418079096,0.866,36.6
"power_size","30",151,"limma_noQN",0.0141242937853107,0.8465,36
"power_size","50",151,"ComBat",0.0312853107344633,0.8805,56.9
"power_size","50",151,"ComBat_noQN",0.0212570621468927,0.88,54.2
"power_size","50",151,"limma",0.0391949152542373,0.936,54.4
"power_size","50",151,"limma_noQN",0.0273305084745763,0.9345,52.4
"power_balance","balanced",151,"ComBat",0.0302966101694915,0.8665,56.1
"power_balance","balanced",151,"ComBat_noQN",0.0211864406779661,0.8665,54
"power_balance","balanced",151,"limma",0.0383474576271186,0.9255,54
"power_balance","balanced",151,"limma_noQN",0.0273305084745763,0.922,51.7
"power_balance","same_imbalance",151,"ComBat",0.0139124293785311,0.867,55.3
"power_balance","same_imbalance",151,"ComBat_noQN",0.00889830508474576,0.8605,53.4
"power_balance","same_imbalance",151,"limma",0.0186440677966102,0.93,53.2
"power_balance","same_imbalance",151,"limma_noQN",0.0121468926553672,0.917,51.6
"power_balance","opp_imbalance",151,"ComBat",0.219915254237288,0.843,55.3
"power_balance","opp_imbalance",151,"ComBat_noQN",0.21454802259887,0.829,53
"power_balance","opp_imbalance",151,"limma",0.0350988700564972,0.916,54
"power_balance","opp_imbalance",151,"limma_noQN",0.0297316384180791,0.8865,50.7
"power_balance","half_imbalance",151,"ComBat",0.0673022598870057,0.937,55.2
"power_balance","half_imbalance",151,"ComBat_noQN",0.0796610169491525,0.9355,54
"power_balance","half_imbalance",151,"limma",0.0317090395480226,0.9305,53.6
"power_balance","half_imbalance",151,"limma_noQN",0.0211158192090395,0.9245,51.9
"power_effect","0.3",151,"ComBat",0.0286723163841808,0.425,55
"power_effect","0.3",151,"ComBat_noQN",0.0211158192090395,0.3655,53.7
"power_effect","0.3",151,"limma",0.0359463276836158,0.436,53.7
"power_effect","0.3",151,"limma_noQN",0.0273305084745763,0.365,51.7
"power_effect","0.5",151,"ComBat",0.0284604519774011,0.6425,55.7
"power_effect","0.5",151,"ComBat_noQN",0.0211864406779661,0.608,53.4
"power_effect","0.5",151,"limma",0.036864406779661,0.6825,54
"power_effect","0.5",151,"limma_noQN",0.0273305084745763,0.6365,50.3
"power_effect","0.7",151,"ComBat",0.0290254237288136,0.791,54.5
"power_effect","0.7",151,"ComBat_noQN",0.0211864406779661,0.7725,52.8
"power_effect","0.7",151,"limma",0.0373587570621469,0.8475,53.2
"power_effect","0.7",151,"limma_noQN",0.0273305084745763,0.821,52.1
"power_effect","1",151,"ComBat",0.0312853107344633,0.8805,55.1
"power_effect","1",151,"ComBat_noQN",0.0212570621468927,0.88,53.7
"power_effect","1",151,"limma",0.0391949152542373,0.936,55
"power_effect","1",151,"limma_noQN",0.0273305084745763,0.9345,52.3
