"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",170,"ComBat",0.0891707920792079,NA,20.9
"typeI_balance","balanced",170,"ComBat_noQN",0.0866336633663366,NA,18.9
"typeI_balance","balanced",170,"limma",0.0951113861386139,NA,18.4
"typeI_balance","balanced",170,"limma_noQN",0.0912128712871287,NA,17.9
"typeI_balance","same_imbalance",170,"ComBat",0.0708539603960396,NA,18.8
"typeI_balance","same_imbalance",170,"ComBat_noQN",0.0630569306930693,NA,18.3
"typeI_balance","same_imbalance",170,"limma",0.0878712871287129,NA,17.6
"typeI_balance","same_imbalance",170,"limma_noQN",0.0752475247524752,NA,17.9
"typeI_balance","opp_imbalance",170,"ComBat",0.126299504950495,NA,18.9
"typeI_balance","opp_imbalance",170,"ComBat_noQN",0.132982673267327,NA,18.2
"typeI_balance","opp_imbalance",170,"limma",0.0869430693069307,NA,17.6
"typeI_balance","opp_imbalance",170,"limma_noQN",0.0784653465346535,NA,17.8
"typeI_balance","half_imbalance",170,"ComBat",0.0520420792079208,NA,18.6
"typeI_balance","half_imbalance",170,"ComBat_noQN",0.045730198019802,NA,17.9
"typeI_balance","half_imbalance",170,"limma",0.0611386138613861,NA,18
"typeI_balance","half_imbalance",170,"limma_noQN",0.0537128712871287,NA,17.7
"power_size","5",170,"ComBat",0.0490112994350283,0.37,14.6
"power_size","5",170,"ComBat_noQN",0.0468220338983051,0.35,14.7
"power_size","5",170,"limma",0.0609463276836158,0.401,13.9
"power_size","5",170,"limma_noQN",0.0571327683615819,0.3715,14.2
"power_size","10",170,"ComBat",0.0915254237288136,0.5745,17.3
"power_size","10",170,"ComBat_noQN",0.0836158192090395,0.499,18.1
"power_size","10",170,"limma",0.0991525423728814,0.6125,16.4
"power_size","10",170,"limma_noQN",0.088771186440678,0.528,17.6
"power_size","30",170,"ComBat",0.0408898305084746,0.793,32.3
"power_size","30",170,"ComBat_noQN",0.0376412429378531,0.776,31.3
"power_size","30",170,"limma",0.0587570621468927,0.862,34.6
"power_size","30",170,"limma_noQN",0.0546610169491525,0.844,29.3
"power_size","50",170,"ComBat",0.0252118644067797,0.9045,47.1
"power_size","50",170,"ComBat_noQN",0.0198446327683616,0.909,44.4
"power_size","50",170,"limma",0.0396892655367232,0.946,47.7
"power_size","50",170,"limma_noQN",0.0306497175141243,0.95,47.9
"power_balance","balanced",170,"ComBat",0.0246468926553672,0.897,49.6
"power_balance","balanced",170,"ComBat_noQN",0.019774011299435,0.8935,47.2
"power_balance","balanced",170,"limma",0.0391242937853107,0.9405,49
"power_balance","balanced",170,"limma_noQN",0.0306497175141243,0.9315,48.4
"power_balance","same_imbalance",170,"ComBat",0.0221045197740113,0.8835,52.1
"power_balance","same_imbalance",170,"ComBat_noQN",0.0153248587570621,0.881,47.5
"power_balance","same_imbalance",170,"limma",0.0312853107344633,0.9325,49.4
"power_balance","same_imbalance",170,"limma_noQN",0.0234463276836158,0.931,47.5
"power_balance","opp_imbalance",170,"ComBat",0.205508474576271,0.8705,50.6
"power_balance","opp_imbalance",170,"ComBat_noQN",0.199717514124294,0.867,49.1
"power_balance","opp_imbalance",170,"limma",0.0278248587570621,0.9355,48.5
"power_balance","opp_imbalance",170,"limma_noQN",0.025,0.933,46.5
"power_balance","half_imbalance",170,"ComBat",0.0854519774011299,0.942,48.1
"power_balance","half_imbalance",170,"ComBat_noQN",0.0896186440677966,0.942,47
"power_balance","half_imbalance",170,"limma",0.0486581920903955,0.9385,47.4
"power_balance","half_imbalance",170,"limma_noQN",0.0332627118644068,0.9335,44.8
"power_effect","0.3",170,"ComBat",0.0220338983050847,0.415,48.8
"power_effect","0.3",170,"ComBat_noQN",0.019774011299435,0.3765,46.6
"power_effect","0.3",170,"limma",0.036228813559322,0.4365,48.7
"power_effect","0.3",170,"limma_noQN",0.0306497175141243,0.3875,46.8
"power_effect","0.5",170,"ComBat",0.0224576271186441,0.644,50.7
"power_effect","0.5",170,"ComBat_noQN",0.019774011299435,0.616,46.8
"power_effect","0.5",170,"limma",0.0366525423728814,0.692,47.3
"power_effect","0.5",170,"limma_noQN",0.0306497175141243,0.6485,46.7
"power_effect","0.7",170,"ComBat",0.0228813559322034,0.797,49.7
"power_effect","0.7",170,"ComBat_noQN",0.0198446327683616,0.7875,47.8
"power_effect","0.7",170,"limma",0.0372881355932203,0.851,48.3
"power_effect","0.7",170,"limma_noQN",0.0306497175141243,0.8375,47.7
"power_effect","1",170,"ComBat",0.0252118644067797,0.9045,49.1
"power_effect","1",170,"ComBat_noQN",0.0198446327683616,0.909,48.3
"power_effect","1",170,"limma",0.0396892655367232,0.946,49.6
"power_effect","1",170,"limma_noQN",0.0306497175141243,0.95,48.8
