"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",168,"ComBat",0.0366955445544554,NA,20.6
"typeI_balance","balanced",168,"ComBat_noQN",0.0340965346534653,NA,19.5
"typeI_balance","balanced",168,"limma",0.0456064356435644,NA,18.1
"typeI_balance","balanced",168,"limma_noQN",0.0456683168316832,NA,18.2
"typeI_balance","same_imbalance",168,"ComBat",0.086509900990099,NA,18.6
"typeI_balance","same_imbalance",168,"ComBat_noQN",0.110086633663366,NA,18.8
"typeI_balance","same_imbalance",168,"limma",0.100061881188119,NA,18.3
"typeI_balance","same_imbalance",168,"limma_noQN",0.132982673267327,NA,18.2
"typeI_balance","opp_imbalance",168,"ComBat",0.0818069306930693,NA,19
"typeI_balance","opp_imbalance",168,"ComBat_noQN",0.0613242574257426,NA,18.6
"typeI_balance","opp_imbalance",168,"limma",0.0440594059405941,NA,18
"typeI_balance","opp_imbalance",168,"limma_noQN",0.0538366336633663,NA,18.5
"typeI_balance","half_imbalance",168,"ComBat",0.086509900990099,NA,18.8
"typeI_balance","half_imbalance",168,"ComBat_noQN",0.10365099009901,NA,18.5
"typeI_balance","half_imbalance",168,"limma",0.0974628712871287,NA,18
"typeI_balance","half_imbalance",168,"limma_noQN",0.121782178217822,NA,18.5
"power_size","5",168,"ComBat",0.070409604519774,0.3755,14.7
"power_size","5",168,"ComBat_noQN",0.0678672316384181,0.3505,14.7
"power_size","5",168,"limma",0.0820621468926554,0.4065,14.1
"power_size","5",168,"limma_noQN",0.0799435028248588,0.3895,14.3
"power_size","10",168,"ComBat",0.0355225988700565,0.516,17.7
"power_size","10",168,"ComBat_noQN",0.0334745762711864,0.501,18.6
"power_size","10",168,"limma",0.045409604519774,0.5615,16.7
"power_size","10",168,"limma_noQN",0.0457627118644068,0.5515,18.3
"power_size","30",168,"ComBat",0.0310028248587571,0.818,34.3
"power_size","30",168,"ComBat_noQN",0.0257768361581921,0.792,32.6
"power_size","30",168,"limma",0.0391949152542373,0.8855,31.7
"power_size","30",168,"limma_noQN",0.0312146892655367,0.8505,31.6
"power_size","50",168,"ComBat",0.0276129943502825,0.8805,49.7
"power_size","50",168,"ComBat_noQN",0.0396186440677966,0.876,47.2
"power_size","50",168,"limma",0.0360169491525424,0.9325,47.5
"power_size","50",168,"limma_noQN",0.0450564971751412,0.9145,45.2
"power_balance","balanced",168,"ComBat",0.0271186440677966,0.866,49.6
"power_balance","balanced",168,"ComBat_noQN",0.0397598870056497,0.861,48
"power_balance","balanced",168,"limma",0.0358757062146893,0.921,48
"power_balance","balanced",168,"limma_noQN",0.0450564971751412,0.9,46.1
"power_balance","same_imbalance",168,"ComBat",0.0396186440677966,0.8545,49.7
"power_balance","same_imbalance",168,"ComBat_noQN",0.0533898305084746,0.849,47.3
"power_balance","same_imbalance",168,"limma",0.049364406779661,0.91,47.8
"power_balance","same_imbalance",168,"limma_noQN",0.0608050847457627,0.8885,45
"power_balance","opp_imbalance",168,"ComBat",0.21271186440678,0.851,48.5
"power_balance","opp_imbalance",168,"ComBat_noQN",0.207132768361582,0.8535,46.1
"power_balance","opp_imbalance",168,"limma",0.0314971751412429,0.9215,47.4
"power_balance","opp_imbalance",168,"limma_noQN",0.0255649717514124,0.918,46.6
"power_balance","half_imbalance",168,"ComBat",0.0854519774011299,0.9245,49.7
"power_balance","half_imbalance",168,"ComBat_noQN",0.106779661016949,0.9115,49.3
"power_balance","half_imbalance",168,"limma",0.0468926553672316,0.92,49
"power_balance","half_imbalance",168,"limma_noQN",0.0550847457627119,0.8965,46.9
"power_effect","0.3",168,"ComBat",0.0254237288135593,0.441,49.6
"power_effect","0.3",168,"ComBat_noQN",0.0396892655367232,0.4245,48.6
"power_effect","0.3",168,"limma",0.0319915254237288,0.458,49.5
"power_effect","0.3",168,"limma_noQN",0.0450564971751412,0.429,48.4
"power_effect","0.5",168,"ComBat",0.0259180790960452,0.657,50.1
"power_effect","0.5",168,"ComBat_noQN",0.0396892655367232,0.6275,48.7
"power_effect","0.5",168,"limma",0.0324152542372881,0.6935,48.4
"power_effect","0.5",168,"limma_noQN",0.0450564971751412,0.6555,46.6
"power_effect","0.7",168,"ComBat",0.0259180790960452,0.777,50.1
"power_effect","0.7",168,"ComBat_noQN",0.0395480225988701,0.7565,47.9
"power_effect","0.7",168,"limma",0.0333333333333333,0.8385,49.7
"power_effect","0.7",168,"limma_noQN",0.0450564971751412,0.7985,46.4
"power_effect","1",168,"ComBat",0.0276129943502825,0.8805,50.1
"power_effect","1",168,"ComBat_noQN",0.0396186440677966,0.876,48.4
"power_effect","1",168,"limma",0.0360169491525424,0.9325,49.9
"power_effect","1",168,"limma_noQN",0.0450564971751412,0.9145,45.9
