"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",125,"ComBat",0.0193069306930693,NA,21.6
"typeI_balance","balanced",125,"ComBat_noQN",0.0165841584158416,NA,19.5
"typeI_balance","balanced",125,"limma",0.0294554455445545,NA,18.8
"typeI_balance","balanced",125,"limma_noQN",0.0263613861386139,NA,18.5
"typeI_balance","same_imbalance",125,"ComBat",0.020049504950495,NA,19.1
"typeI_balance","same_imbalance",125,"ComBat_noQN",0.0165841584158416,NA,18.7
"typeI_balance","same_imbalance",125,"limma",0.0251237623762376,NA,18.5
"typeI_balance","same_imbalance",125,"limma_noQN",0.0216584158415842,NA,18.5
"typeI_balance","opp_imbalance",125,"ComBat",0.0680074257425743,NA,19.4
"typeI_balance","opp_imbalance",125,"ComBat_noQN",0.0657178217821782,NA,19.2
"typeI_balance","opp_imbalance",125,"limma",0.0256188118811881,NA,18.8
"typeI_balance","opp_imbalance",125,"limma_noQN",0.0176361386138614,NA,18.1
"typeI_balance","half_imbalance",125,"ComBat",0.0274133663366337,NA,19.2
"typeI_balance","half_imbalance",125,"ComBat_noQN",0.0222153465346535,NA,19.2
"typeI_balance","half_imbalance",125,"limma",0.038799504950495,NA,18.8
"typeI_balance","half_imbalance",125,"limma_noQN",0.0310024752475248,NA,18
"power_size","5",125,"ComBat",0.0352401129943503,0.3845,13
"power_size","5",125,"ComBat_noQN",0.0328389830508475,0.335,15
"power_size","5",125,"limma",0.0370056497175141,0.4015,12.2
"power_size","5",125,"limma_noQN",0.0338983050847458,0.338,14
"power_size","10",125,"ComBat",0.0197033898305085,0.5145,19
"power_size","10",125,"ComBat_noQN",0.0166666666666667,0.465,18.8
"power_size","10",125,"limma",0.0315677966101695,0.5565,18.1
"power_size","10",125,"limma_noQN",0.027683615819209,0.494,17.8
"power_size","30",125,"ComBat",0.0254237288135593,0.8045,32.8
"power_size","30",125,"ComBat_noQN",0.0199858757062147,0.792,31.6
"power_size","30",125,"limma",0.0332627118644068,0.8695,31.3
"power_size","30",125,"limma_noQN",0.0271892655367232,0.853,30.7
"power_size","50",125,"ComBat",0.0298728813559322,0.8795,48
"power_size","50",125,"ComBat_noQN",0.0226694915254237,0.8755,45.5
"power_size","50",125,"limma",0.0346045197740113,0.93,46.5
"power_size","50",125,"limma_noQN",0.0250706214689266,0.922,44.1
"power_balance","balanced",125,"ComBat",0.0278954802259887,0.8645,47.2
"power_balance","balanced",125,"ComBat_noQN",0.0226694915254237,0.859,44.9
"power_balance","balanced",125,"limma",0.0332627118644068,0.9165,45.6
"power_balance","balanced",125,"limma_noQN",0.0250706214689266,0.906,44.3
"power_balance","same_imbalance",125,"ComBat",0.0176553672316384,0.8585,49.7
"power_balance","same_imbalance",125,"ComBat_noQN",0.0145480225988701,0.8485,47.2
"power_balance","same_imbalance",125,"limma",0.0248587570621469,0.917,46.1
"power_balance","same_imbalance",125,"limma_noQN",0.0184322033898305,0.906,43.9
"power_balance","opp_imbalance",125,"ComBat",0.215889830508475,0.8315,47.5
"power_balance","opp_imbalance",125,"ComBat_noQN",0.210734463276836,0.8235,46.2
"power_balance","opp_imbalance",125,"limma",0.0300141242937853,0.899,46.8
"power_balance","opp_imbalance",125,"limma_noQN",0.0238700564971751,0.889,44.4
"power_balance","half_imbalance",125,"ComBat",0.069774011299435,0.9245,48.6
"power_balance","half_imbalance",125,"ComBat_noQN",0.100847457627119,0.914,46.5
"power_balance","half_imbalance",125,"limma",0.0290960451977401,0.92,48.4
"power_balance","half_imbalance",125,"limma_noQN",0.0221751412429379,0.91,45.4
"power_effect","0.3",125,"ComBat",0.0251412429378531,0.43,49.2
"power_effect","0.3",125,"ComBat_noQN",0.0226694915254237,0.3995,47.1
"power_effect","0.3",125,"limma",0.0305790960451977,0.4405,48.2
"power_effect","0.3",125,"limma_noQN",0.0250706214689266,0.4025,46
"power_effect","0.5",125,"ComBat",0.0259180790960452,0.6435,49.8
"power_effect","0.5",125,"ComBat_noQN",0.0226694915254237,0.6115,47.5
"power_effect","0.5",125,"limma",0.0306497175141243,0.684,47.5
"power_effect","0.5",125,"limma_noQN",0.0250706214689266,0.6515,45.1
"power_effect","0.7",125,"ComBat",0.0276129943502825,0.7725,47.8
"power_effect","0.7",125,"ComBat_noQN",0.0226694915254237,0.7545,46
"power_effect","0.7",125,"limma",0.0317090395480226,0.827,46.9
"power_effect","0.7",125,"limma_noQN",0.0250706214689266,0.803,44.7
"power_effect","1",125,"ComBat",0.0298728813559322,0.8795,48.3
"power_effect","1",125,"ComBat_noQN",0.0226694915254237,0.8755,46
"power_effect","1",125,"limma",0.0346045197740113,0.93,46.7
"power_effect","1",125,"limma_noQN",0.0250706214689266,0.922,43.6
