"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",144,"ComBat",0.0672648514851485,NA,20.7
"typeI_balance","balanced",144,"ComBat_noQN",0.0701113861386139,NA,18.8
"typeI_balance","balanced",144,"limma",0.0742574257425743,NA,18.1
"typeI_balance","balanced",144,"limma_noQN",0.0797648514851485,NA,17.8
"typeI_balance","same_imbalance",144,"ComBat",0.0775990099009901,NA,18.9
"typeI_balance","same_imbalance",144,"ComBat_noQN",0.0791460396039604,NA,18.2
"typeI_balance","same_imbalance",144,"limma",0.0815594059405941,NA,17.5
"typeI_balance","same_imbalance",144,"limma_noQN",0.0837871287128713,NA,17.6
"typeI_balance","opp_imbalance",144,"ComBat",0.0930074257425743,NA,18.7
"typeI_balance","opp_imbalance",144,"ComBat_noQN",0.0810643564356436,NA,17.8
"typeI_balance","opp_imbalance",144,"limma",0.0577351485148515,NA,18
"typeI_balance","opp_imbalance",144,"limma_noQN",0.0520420792079208,NA,17.7
"typeI_balance","half_imbalance",144,"ComBat",0.0568069306930693,NA,18.2
"typeI_balance","half_imbalance",144,"ComBat_noQN",0.0598391089108911,NA,18.1
"typeI_balance","half_imbalance",144,"limma",0.0637376237623762,NA,18
"typeI_balance","half_imbalance",144,"limma_noQN",0.0655940594059406,NA,17.3
"power_size","5",144,"ComBat",0.0139830508474576,0.3425,14.7
"power_size","5",144,"ComBat_noQN",0.0140536723163842,0.296,14.7
"power_size","5",144,"limma",0.017090395480226,0.3605,13.9
"power_size","5",144,"limma_noQN",0.0195621468926554,0.3285,13.9
"power_size","10",144,"ComBat",0.065819209039548,0.5615,18.6
"power_size","10",144,"ComBat_noQN",0.0688559322033898,0.5395,17.8
"power_size","10",144,"limma",0.0744350282485876,0.606,18.1
"power_size","10",144,"limma_noQN",0.0797316384180791,0.5805,17.3
"power_size","30",144,"ComBat",0.0442090395480226,0.8055,32
"power_size","30",144,"ComBat_noQN",0.0389124293785311,0.791,30.9
"power_size","30",144,"limma",0.0615819209039548,0.8705,30.4
"power_size","30",144,"limma_noQN",0.0509180790960452,0.8505,29.3
"power_size","50",144,"ComBat",0.0709039548022599,0.8915,47
"power_size","50",144,"ComBat_noQN",0.061228813559322,0.888,43.9
"power_size","50",144,"limma",0.0869350282485876,0.937,45
"power_size","50",144,"limma_noQN",0.0793785310734463,0.918,43
"power_balance","balanced",144,"ComBat",0.0692090395480226,0.8775,46.4
"power_balance","balanced",144,"ComBat_noQN",0.0611581920903955,0.874,44.1
"power_balance","balanced",144,"limma",0.0855225988700565,0.9265,44.4
"power_balance","balanced",144,"limma_noQN",0.0793785310734463,0.904,43
"power_balance","same_imbalance",144,"ComBat",0.0345338983050847,0.872,46.8
"power_balance","same_imbalance",144,"ComBat_noQN",0.0245056497175141,0.867,44.4
"power_balance","same_imbalance",144,"limma",0.0483757062146893,0.9205,45.2
"power_balance","same_imbalance",144,"limma_noQN",0.0341101694915254,0.911,42.8
"power_balance","opp_imbalance",144,"ComBat",0.235734463276836,0.8425,46.6
"power_balance","opp_imbalance",144,"ComBat_noQN",0.231991525423729,0.832,44.3
"power_balance","opp_imbalance",144,"limma",0.0628531073446328,0.911,44.4
"power_balance","opp_imbalance",144,"limma_noQN",0.061228813559322,0.892,42.8
"power_balance","half_imbalance",144,"ComBat",0.0899011299435028,0.943,47.1
"power_balance","half_imbalance",144,"ComBat_noQN",0.118926553672316,0.941,43.8
"power_balance","half_imbalance",144,"limma",0.0485169491525424,0.9385,45.6
"power_balance","half_imbalance",144,"limma_noQN",0.0357344632768362,0.932,43
"power_effect","0.3",144,"ComBat",0.0633474576271186,0.4725,46.6
"power_effect","0.3",144,"ComBat_noQN",0.0612994350282486,0.413,44.5
"power_effect","0.3",144,"limma",0.0793785310734463,0.502,45.7
"power_effect","0.3",144,"limma_noQN",0.0793785310734463,0.4465,43.5
"power_effect","0.5",144,"ComBat",0.0645480225988701,0.6645,46.5
"power_effect","0.5",144,"ComBat_noQN",0.0613700564971751,0.63,45
"power_effect","0.5",144,"limma",0.0811440677966102,0.713,45.1
"power_effect","0.5",144,"limma_noQN",0.0793785310734463,0.6715,43.6
"power_effect","0.7",144,"ComBat",0.0662429378531074,0.794,46.4
"power_effect","0.7",144,"ComBat_noQN",0.0612994350282486,0.77,43.9
"power_effect","0.7",144,"limma",0.0828389830508475,0.8465,45.6
"power_effect","0.7",144,"limma_noQN",0.0793785310734463,0.8185,43.4
"power_effect","1",144,"ComBat",0.0709039548022599,0.8915,46.4
"power_effect","1",144,"ComBat_noQN",0.061228813559322,0.888,43.9
"power_effect","1",144,"limma",0.0869350282485876,0.937,45.4
"power_effect","1",144,"limma_noQN",0.0793785310734463,0.918,42.9
