"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",112,"ComBat",0.0560024752475248,NA,10.3
"typeI_balance","balanced",112,"ComBat_noQN",0.0457920792079208,NA,8.5
"typeI_balance","balanced",112,"limma",0.0639232673267327,NA,8.2
"typeI_balance","balanced",112,"limma_noQN",0.053279702970297,NA,8
"typeI_balance","same_imbalance",112,"ComBat",0.0313737623762376,NA,8.4
"typeI_balance","same_imbalance",112,"ComBat_noQN",0.0286509900990099,NA,8.3
"typeI_balance","same_imbalance",112,"limma",0.0387376237623762,NA,7.8
"typeI_balance","same_imbalance",112,"limma_noQN",0.0350866336633663,NA,8
"typeI_balance","opp_imbalance",112,"ComBat",0.0810643564356436,NA,8.5
"typeI_balance","opp_imbalance",112,"ComBat_noQN",0.0827351485148515,NA,8.3
"typeI_balance","opp_imbalance",112,"limma",0.0454826732673267,NA,7.8
"typeI_balance","opp_imbalance",112,"limma_noQN",0.0389851485148515,NA,8
"typeI_balance","half_imbalance",112,"ComBat",0.0413985148514852,NA,8.7
"typeI_balance","half_imbalance",112,"ComBat_noQN",0.0375618811881188,NA,8.2
"typeI_balance","half_imbalance",112,"limma",0.0491336633663366,NA,8.2
"typeI_balance","half_imbalance",112,"limma_noQN",0.0439975247524752,NA,7.6
"power_size","5",112,"ComBat",0.0122881355932203,0.373,5.8
"power_size","5",112,"ComBat_noQN",0.00988700564971751,0.298,5.8
"power_size","5",112,"limma",0.0175847457627119,0.4055,5.5
"power_size","5",112,"limma_noQN",0.0147598870056497,0.3335,5.6
"power_size","10",112,"ComBat",0.0574152542372881,0.5445,8.4
"power_size","10",112,"ComBat_noQN",0.0444209039548023,0.5205,8.2
"power_size","10",112,"limma",0.0661723163841808,0.5885,8.2
"power_size","10",112,"limma_noQN",0.0525423728813559,0.552,7.7
"power_size","30",112,"ComBat",0.0184322033898305,0.8145,16.5
"power_size","30",112,"ComBat_noQN",0.0126412429378531,0.804,15.6
"power_size","30",112,"limma",0.0242937853107345,0.877,15.1
"power_size","30",112,"limma_noQN",0.0176553672316384,0.8645,15.1
"power_size","50",112,"ComBat",0.0413135593220339,0.9015,24.2
"power_size","50",112,"ComBat_noQN",0.0311440677966102,0.9085,22.4
"power_size","50",112,"limma",0.0530367231638418,0.9505,23.2
"power_size","50",112,"limma_noQN",0.0494350282485876,0.9415,22
"power_balance","balanced",112,"ComBat",0.040183615819209,0.889,23.5
"power_balance","balanced",112,"ComBat_noQN",0.0310028248587571,0.9,22.7
"power_balance","balanced",112,"limma",0.0521186440677966,0.937,22.6
"power_balance","balanced",112,"limma_noQN",0.0494350282485876,0.93,21.9
"power_balance","same_imbalance",112,"ComBat",0.0330508474576271,0.871,23.7
"power_balance","same_imbalance",112,"ComBat_noQN",0.0272598870056497,0.869,22.8
"power_balance","same_imbalance",112,"limma",0.0403248587570621,0.9295,22.9
"power_balance","same_imbalance",112,"limma_noQN",0.0332627118644068,0.9145,22.2
"power_balance","opp_imbalance",112,"ComBat",0.235734463276836,0.845,23.5
"power_balance","opp_imbalance",112,"ComBat_noQN",0.222316384180791,0.838,22.6
"power_balance","opp_imbalance",112,"limma",0.0586864406779661,0.911,23
"power_balance","opp_imbalance",112,"limma_noQN",0.0494350282485876,0.889,21.6
"power_balance","half_imbalance",112,"ComBat",0.114124293785311,0.9345,23.8
"power_balance","half_imbalance",112,"ComBat_noQN",0.160875706214689,0.927,22.6
"power_balance","half_imbalance",112,"limma",0.0589689265536723,0.9295,23.1
"power_balance","half_imbalance",112,"limma_noQN",0.0541666666666667,0.9255,21.5
"power_effect","0.3",112,"ComBat",0.0375706214689266,0.4475,23.6
"power_effect","0.3",112,"ComBat_noQN",0.0310028248587571,0.3995,22.6
"power_effect","0.3",112,"limma",0.0478813559322034,0.4565,22.6
"power_effect","0.3",112,"limma_noQN",0.0494350282485876,0.423,22
"power_effect","0.5",112,"ComBat",0.0379237288135593,0.6505,23.9
"power_effect","0.5",112,"ComBat_noQN",0.0310734463276836,0.6365,22.7
"power_effect","0.5",112,"limma",0.0485875706214689,0.695,23
"power_effect","0.5",112,"limma_noQN",0.0494350282485876,0.678,21.6
"power_effect","0.7",112,"ComBat",0.0385593220338983,0.7945,23.7
"power_effect","0.7",112,"ComBat_noQN",0.0311440677966102,0.785,22.8
"power_effect","0.7",112,"limma",0.0502118644067797,0.8515,23.1
"power_effect","0.7",112,"limma_noQN",0.0494350282485876,0.834,21.7
"power_effect","1",112,"ComBat",0.0413135593220339,0.9015,23.6
"power_effect","1",112,"ComBat_noQN",0.0311440677966102,0.9085,22.7
"power_effect","1",112,"limma",0.0530367231638418,0.9505,22.7
"power_effect","1",112,"limma_noQN",0.0494350282485876,0.9415,22.1
