"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",166,"ComBat",0.0618811881188119,NA,26.8
"typeI_balance","balanced",166,"ComBat_noQN",0.0574257425742574,NA,22.4
"typeI_balance","balanced",166,"limma",0.0713490099009901,NA,20.3
"typeI_balance","balanced",166,"limma_noQN",0.0623143564356436,NA,20.8
"typeI_balance","same_imbalance",166,"ComBat",0.0324257425742574,NA,22.5
"typeI_balance","same_imbalance",166,"ComBat_noQN",0.028960396039604,NA,21
"typeI_balance","same_imbalance",166,"limma",0.042450495049505,NA,21.5
"typeI_balance","same_imbalance",166,"limma_noQN",0.0341584158415842,NA,21
"typeI_balance","opp_imbalance",166,"ComBat",0.0952351485148515,NA,20.9
"typeI_balance","opp_imbalance",166,"ComBat_noQN",0.0834777227722772,NA,20.9
"typeI_balance","opp_imbalance",166,"limma",0.0617574257425743,NA,20.4
"typeI_balance","opp_imbalance",166,"limma_noQN",0.0521658415841584,NA,20.1
"typeI_balance","half_imbalance",166,"ComBat",0.0370668316831683,NA,21.6
"typeI_balance","half_imbalance",166,"ComBat_noQN",0.0327351485148515,NA,20.6
"typeI_balance","half_imbalance",166,"limma",0.0483910891089109,NA,20.5
"typeI_balance","half_imbalance",166,"limma_noQN",0.038799504950495,NA,20.7
"power_size","5",166,"ComBat",0.052683615819209,0.3955,18.4
"power_size","5",166,"ComBat_noQN",0.0399011299435028,0.351,16.1
"power_size","5",166,"limma",0.0706920903954802,0.428,15.8
"power_size","5",166,"limma_noQN",0.0567090395480226,0.389,16.1
"power_size","10",166,"ComBat",0.0604519774011299,0.5305,20.8
"power_size","10",166,"ComBat_noQN",0.0545197740112994,0.523,21.3
"power_size","10",166,"limma",0.0712570621468927,0.578,20.6
"power_size","10",166,"limma_noQN",0.0606638418079096,0.572,20.4
"power_size","30",166,"ComBat",0.0233757062146893,0.815,38
"power_size","30",166,"ComBat_noQN",0.0223870056497175,0.8055,36.6
"power_size","30",166,"limma",0.0359463276836158,0.886,35.7
"power_size","30",166,"limma_noQN",0.0347457627118644,0.862,34.8
"power_size","50",166,"ComBat",0.0319209039548023,0.886,56
"power_size","50",166,"ComBat_noQN",0.0229519774011299,0.8855,53.4
"power_size","50",166,"limma",0.0406073446327684,0.9345,52.6
"power_size","50",166,"limma_noQN",0.0288135593220339,0.9285,51.4
"power_balance","balanced",166,"ComBat",0.0309322033898305,0.872,54.7
"power_balance","balanced",166,"ComBat_noQN",0.0230225988700565,0.8675,52.5
"power_balance","balanced",166,"limma",0.0399011299435028,0.9195,52.9
"power_balance","balanced",166,"limma_noQN",0.0288135593220339,0.905,50.9
"power_balance","same_imbalance",166,"ComBat",0.056638418079096,0.8445,55.2
"power_balance","same_imbalance",166,"ComBat_noQN",0.0452683615819209,0.837,52
"power_balance","same_imbalance",166,"limma",0.0699858757062147,0.8975,52.9
"power_balance","same_imbalance",166,"limma_noQN",0.052683615819209,0.8865,50.9
"power_balance","opp_imbalance",166,"ComBat",0.230367231638418,0.8375,54.9
"power_balance","opp_imbalance",166,"ComBat_noQN",0.219279661016949,0.832,52.5
"power_balance","opp_imbalance",166,"limma",0.0560028248587571,0.8985,52.6
"power_balance","opp_imbalance",166,"limma_noQN",0.0389830508474576,0.8845,53.3
"power_balance","half_imbalance",166,"ComBat",0.0902542372881356,0.9285,55.2
"power_balance","half_imbalance",166,"ComBat_noQN",0.0796610169491525,0.9235,54.2
"power_balance","half_imbalance",166,"limma",0.0508474576271186,0.917,51.6
"power_balance","half_imbalance",166,"limma_noQN",0.0389830508474576,0.911,46.4
"power_effect","0.3",166,"ComBat",0.0281779661016949,0.4265,49.1
"power_effect","0.3",166,"ComBat_noQN",0.0229519774011299,0.386,46.7
"power_effect","0.3",166,"limma",0.0354519774011299,0.4395,47.1
"power_effect","0.3",166,"limma_noQN",0.0288135593220339,0.3785,45.3
"power_effect","0.5",166,"ComBat",0.0287429378531073,0.6335,49.8
"power_effect","0.5",166,"ComBat_noQN",0.0229519774011299,0.605,47.3
"power_effect","0.5",166,"limma",0.0367231638418079,0.667,48
"power_effect","0.5",166,"limma_noQN",0.0288135593220339,0.623,45.6
"power_effect","0.7",166,"ComBat",0.0299435028248588,0.767,49.4
"power_effect","0.7",166,"ComBat_noQN",0.0229519774011299,0.7435,47.6
"power_effect","0.7",166,"limma",0.0373587570621469,0.8205,47.9
"power_effect","0.7",166,"limma_noQN",0.0288135593220339,0.7805,46.8
"power_effect","1",166,"ComBat",0.0319209039548023,0.886,49.5
"power_effect","1",166,"ComBat_noQN",0.0229519774011299,0.8855,47.1
"power_effect","1",166,"limma",0.0406073446327684,0.9345,48.3
"power_effect","1",166,"limma_noQN",0.0288135593220339,0.9285,45.7
