"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",172,"ComBat",0.0275371287128713,NA,25.3
"typeI_balance","balanced",172,"ComBat_noQN",0.0227722772277228,NA,22.6
"typeI_balance","balanced",172,"limma",0.0373143564356436,NA,21.5
"typeI_balance","balanced",172,"limma_noQN",0.033230198019802,NA,21.2
"typeI_balance","same_imbalance",172,"ComBat",0.0319925742574257,NA,22.6
"typeI_balance","same_imbalance",172,"ComBat_noQN",0.0251856435643564,NA,21.5
"typeI_balance","same_imbalance",172,"limma",0.0438737623762376,NA,20.8
"typeI_balance","same_imbalance",172,"limma_noQN",0.0366336633663366,NA,22
"typeI_balance","opp_imbalance",172,"ComBat",0.0771039603960396,NA,25.4
"typeI_balance","opp_imbalance",172,"ComBat_noQN",0.0807549504950495,NA,23.3
"typeI_balance","opp_imbalance",172,"limma",0.0305693069306931,NA,21.9
"typeI_balance","opp_imbalance",172,"limma_noQN",0.0283415841584158,NA,22.3
"typeI_balance","half_imbalance",172,"ComBat",0.0308168316831683,NA,22.7
"typeI_balance","half_imbalance",172,"ComBat_noQN",0.0253712871287129,NA,21.6
"typeI_balance","half_imbalance",172,"limma",0.0434405940594059,NA,21.2
"typeI_balance","half_imbalance",172,"limma_noQN",0.038490099009901,NA,21.1
"power_size","5",172,"ComBat",0.0325564971751412,0.3255,14.9
"power_size","5",172,"ComBat_noQN",0.029590395480226,0.283,14.6
"power_size","5",172,"limma",0.0447033898305085,0.3545,12.8
"power_size","5",172,"limma_noQN",0.0395480225988701,0.3065,13.8
"power_size","10",172,"ComBat",0.027683615819209,0.544,20.9
"power_size","10",172,"ComBat_noQN",0.0229519774011299,0.487,20.5
"power_size","10",172,"limma",0.0388418079096045,0.58,18.9
"power_size","10",172,"limma_noQN",0.0339689265536723,0.5035,19.3
"power_size","30",172,"ComBat",0.0714689265536723,0.787,37.1
"power_size","30",172,"ComBat_noQN",0.0616525423728814,0.7655,35.5
"power_size","30",172,"limma",0.0792372881355932,0.8545,34.9
"power_size","30",172,"limma_noQN",0.068361581920904,0.816,33.5
"power_size","50",172,"ComBat",0.0533898305084746,0.886,54.5
"power_size","50",172,"ComBat_noQN",0.0413841807909604,0.884,53.3
"power_size","50",172,"limma",0.0724576271186441,0.936,51.1
"power_size","50",172,"limma_noQN",0.0531073446327684,0.9245,48.3
"power_balance","balanced",172,"ComBat",0.0521892655367232,0.875,52.7
"power_balance","balanced",172,"ComBat_noQN",0.0415254237288136,0.871,52.1
"power_balance","balanced",172,"limma",0.0711158192090395,0.922,52.2
"power_balance","balanced",172,"limma_noQN",0.0531073446327684,0.909,49.6
"power_balance","same_imbalance",172,"ComBat",0.0331920903954802,0.869,54.1
"power_balance","same_imbalance",172,"ComBat_noQN",0.0245056497175141,0.859,51.6
"power_balance","same_imbalance",172,"limma",0.0444209039548023,0.9215,52.7
"power_balance","same_imbalance",172,"limma_noQN",0.0322033898305085,0.909,49.8
"power_balance","opp_imbalance",172,"ComBat",0.225141242937853,0.8515,52.7
"power_balance","opp_imbalance",172,"ComBat_noQN",0.213135593220339,0.845,52.5
"power_balance","opp_imbalance",172,"limma",0.0471045197740113,0.917,51.9
"power_balance","opp_imbalance",172,"limma_noQN",0.0345338983050847,0.907,49.8
"power_balance","half_imbalance",172,"ComBat",0.120550847457627,0.916,53.4
"power_balance","half_imbalance",172,"ComBat_noQN",0.116313559322034,0.9105,50.9
"power_balance","half_imbalance",172,"limma",0.0899717514124294,0.9115,51.9
"power_balance","half_imbalance",172,"limma_noQN",0.0726694915254237,0.8995,49.9
"power_effect","0.3",172,"ComBat",0.0494350282485876,0.4195,53.7
"power_effect","0.3",172,"ComBat_noQN",0.0415960451977401,0.374,51
"power_effect","0.3",172,"limma",0.0658898305084746,0.435,51.6
"power_effect","0.3",172,"limma_noQN",0.0531073446327684,0.3785,50.3
"power_effect","0.5",172,"ComBat",0.050635593220339,0.646,53.8
"power_effect","0.5",172,"ComBat_noQN",0.041454802259887,0.6085,50.7
"power_effect","0.5",172,"limma",0.0667372881355932,0.675,52.6
"power_effect","0.5",172,"limma_noQN",0.0531073446327684,0.6325,50.1
"power_effect","0.7",172,"ComBat",0.0511299435028249,0.7825,54
"power_effect","0.7",172,"ComBat_noQN",0.0413841807909604,0.7625,51.3
"power_effect","0.7",172,"limma",0.0677966101694915,0.828,51.6
"power_effect","0.7",172,"limma_noQN",0.0531073446327684,0.8035,50.6
"power_effect","1",172,"ComBat",0.0533898305084746,0.886,54.2
"power_effect","1",172,"ComBat_noQN",0.0413841807909604,0.884,50.6
"power_effect","1",172,"limma",0.0724576271186441,0.936,48.8
"power_effect","1",172,"limma_noQN",0.0531073446327684,0.9245,47.1
