"grid","level","seed","method","Type_I_error","Power","secs"
"typeI_balance","balanced",128,"ComBat",0.0242574257425743,NA,23.7
"typeI_balance","balanced",128,"ComBat_noQN",0.0228960396039604,NA,21
"typeI_balance","balanced",128,"limma",0.0367574257425743,NA,20.5
"typeI_balance","balanced",128,"limma_noQN",0.0309405940594059,NA,20
"typeI_balance","same_imbalance",128,"ComBat",0.017759900990099,NA,21.2
"typeI_balance","same_imbalance",128,"ComBat_noQN",0.0173267326732673,NA,19.7
"typeI_balance","same_imbalance",128,"limma",0.0264851485148515,NA,19.9
"typeI_balance","same_imbalance",128,"limma_noQN",0.0234529702970297,NA,20
"typeI_balance","opp_imbalance",128,"ComBat",0.0590965346534653,NA,21.3
"typeI_balance","opp_imbalance",128,"ComBat_noQN",0.0560024752475248,NA,20.1
"typeI_balance","opp_imbalance",128,"limma",0.0202970297029703,NA,20.2
"typeI_balance","opp_imbalance",128,"limma_noQN",0.0176980198019802,NA,20.2
"typeI_balance","half_imbalance",128,"ComBat",0.0259282178217822,NA,21.3
"typeI_balance","half_imbalance",128,"ComBat_noQN",0.0232054455445545,NA,20.1
"typeI_balance","half_imbalance",128,"limma",0.0378712871287129,NA,20.4
"typeI_balance","half_imbalance",128,"limma_noQN",0.0323019801980198,NA,20.2
"power_size","5",128,"ComBat",0.0415960451977401,0.387,14
"power_size","5",128,"ComBat_noQN",0.0422316384180791,0.32,15.5
"power_size","5",128,"limma",0.0487994350282486,0.4155,13.1
"power_size","5",128,"limma_noQN",0.0479519774011299,0.357,14.9
"power_size","10",128,"ComBat",0.025,0.515,20.7
"power_size","10",128,"ComBat_noQN",0.0227401129943503,0.495,20.4
"power_size","10",128,"limma",0.0363700564971751,0.5535,20.3
"power_size","10",128,"limma_noQN",0.0312853107344633,0.52,19.6
"power_size","30",128,"ComBat",0.0317090395480226,0.801,36.7
"power_size","30",128,"ComBat_noQN",0.0218220338983051,0.7955,34.9
"power_size","30",128,"limma",0.0396186440677966,0.862,34.9
"power_size","30",128,"limma_noQN",0.030861581920904,0.845,33.5
"power_size","50",128,"ComBat",0.0384180790960452,0.8805,52.5
"power_size","50",128,"ComBat_noQN",0.0300141242937853,0.886,50.5
"power_size","50",128,"limma",0.0425847457627119,0.936,51.8
"power_size","50",128,"limma_noQN",0.0323446327683616,0.9345,48.7
"power_balance","balanced",128,"ComBat",0.0369350282485876,0.872,52.5
"power_balance","balanced",128,"ComBat_noQN",0.0300847457627119,0.873,49.9
"power_balance","balanced",128,"limma",0.041454802259887,0.9275,50.9
"power_balance","balanced",128,"limma_noQN",0.0323446327683616,0.918,48.4
"power_balance","same_imbalance",128,"ComBat",0.0281779661016949,0.8685,52.4
"power_balance","same_imbalance",128,"ComBat_noQN",0.0220338983050847,0.8705,50.5
"power_balance","same_imbalance",128,"limma",0.0363700564971751,0.9265,51.7
"power_balance","same_imbalance",128,"limma_noQN",0.027683615819209,0.919,48.6
"power_balance","opp_imbalance",128,"ComBat",0.222457627118644,0.851,52.2
"power_balance","opp_imbalance",128,"ComBat_noQN",0.224223163841808,0.8365,49.7
"power_balance","opp_imbalance",128,"limma",0.0435734463276836,0.9225,50.5
"power_balance","opp_imbalance",128,"limma_noQN",0.0455508474576271,0.9045,49
"power_balance","half_imbalance",128,"ComBat",0.061864406779661,0.9355,52.2
"power_balance","half_imbalance",128,"ComBat_noQN",0.0857344632768362,0.9365,50.5
"power_balance","half_imbalance",128,"limma",0.0295197740112994,0.935,50.1
"power_balance","half_imbalance",128,"limma_noQN",0.0192090395480226,0.926,48.5
"power_effect","0.3",128,"ComBat",0.0332627118644068,0.459,52.2
"power_effect","0.3",128,"ComBat_noQN",0.0300847457627119,0.3875,49.5
"power_effect","0.3",128,"limma",0.0367231638418079,0.4685,50.4
"power_effect","0.3",128,"limma_noQN",0.0323446327683616,0.4,47.7
"power_effect","0.5",128,"ComBat",0.0345338983050847,0.6635,51.7
"power_effect","0.5",128,"ComBat_noQN",0.0300141242937853,0.611,49.4
"power_effect","0.5",128,"limma",0.038771186440678,0.704,50.8
"power_effect","0.5",128,"limma_noQN",0.0323446327683616,0.644,48.3
"power_effect","0.7",128,"ComBat",0.0356638418079096,0.789,52.9
"power_effect","0.7",128,"ComBat_noQN",0.0300141242937853,0.7515,49.1
"power_effect","0.7",128,"limma",0.0402542372881356,0.8455,51
"power_effect","0.7",128,"limma_noQN",0.0323446327683616,0.808,47.4
"power_effect","1",128,"ComBat",0.0384180790960452,0.8805,51.6
"power_effect","1",128,"ComBat_noQN",0.0300141242937853,0.886,50
"power_effect","1",128,"limma",0.0425847457627119,0.936,49.5
"power_effect","1",128,"limma_noQN",0.0323446327683616,0.9345,50
