"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,123,"ComBat",0.785,0.0119572057898049,1589,0.982636281779661,0.0331920903954802,0.8855
"1:1",1000,1000,123,"ComBat_noQN",0.752,0.0176355323318093,1531,0.975948305084746,0.0523305084745763,0.874
"1:1",1000,1000,123,"limma",0.862,0.0148571428571429,1750,0.985458668785311,0.0374293785310734,0.9355
"1:1",1000,1000,123,"limma_noQN",0.8115,0.0193353474320242,1655,0.975565324858757,0.063771186440678,0.911
"2:1",1333,667,123,"ComBat",0.798,0.036231884057971,1656,0.980041578389831,0.0497881355932203,0.9
"2:1",1333,667,123,"ComBat_noQN",0.809,0.0182038834951456,1648,0.981882309322034,0.0523305084745763,0.9055
"2:1",1333,667,123,"limma",0.85,0.0373725934314836,1766,0.982205843926554,0.0536016949152542,0.933
"2:1",1333,667,123,"limma_noQN",0.849,0.0201961915753029,1733,0.981405402542373,0.063771186440678,0.929
"3:1",1500,500,123,"ComBat",0.81,0.0732265446224256,1748,0.974702418785311,0.0656073446327684,0.9025
"3:1",1500,500,123,"ComBat_noQN",0.832,0.0182890855457227,1695,0.984332026836158,0.0521186440677966,0.924
"3:1",1500,500,123,"limma",0.84,0.0707964601769911,1808,0.975764671610169,0.0687146892655367,0.923
"3:1",1500,500,123,"limma_noQN",0.859,0.0199657729606389,1753,0.983320550847458,0.063771186440678,0.9385
"4:1",1600,400,123,"ComBat",0.8135,0.101601325234677,1811,0.972261405367232,0.0781779661016949,0.903
"4:1",1600,400,123,"ComBat_noQN",0.8565,0.0189003436426117,1746,0.985874823446328,0.0521186440677966,0.9295
"4:1",1600,400,123,"limma",0.8395,0.0963401506996771,1858,0.972886528954802,0.0836158192090395,0.9235
"4:1",1600,400,123,"limma_noQN",0.8755,0.0195968645016797,1786,0.984202330508475,0.063771186440678,0.9415
"9:1",1800,200,123,"ComBat",0.813,0.17293997965412,1966,0.964108386299435,0.108121468926554,0.9045
"9:1",1800,200,123,"ComBat_noQN",0.888,0.0193263390392049,1811,0.989230896892655,0.0521892655367232,0.95
"9:1",1800,200,123,"limma",0.8235,0.175675675675676,1998,0.963763382768362,0.112358757062147,0.912
"9:1",1800,200,123,"limma_noQN",0.899,0.019629225736096,1834,0.987970162429379,0.063771186440678,0.9575
"1:0",2000,0,123,"ComBat",0.815,0.295896328293737,2315,0.952427789548023,0.14590395480226,0.893
"1:0",2000,0,123,"ComBat_noQN",0.9195,0.0197228144989339,1876,0.991564653954802,0.0521892655367232,0.9695
"1:0",2000,0,123,"limma",0.809,0.295296167247387,2296,0.949291225282486,0.150423728813559,0.895
"1:0",2000,0,123,"limma_noQN",0.917,0.0192513368983957,1870,0.990107944915254,0.063771186440678,0.9675
