"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,111,"ComBat",0.7955,0.0298780487804878,1640,0.983011105225989,0.0412429378531073,0.9
"1:1",1000,1000,111,"ComBat_noQN",0.774,0.0114942528735632,1566,0.98441281779661,0.0307203389830508,0.895
"1:1",1000,1000,111,"limma",0.857,0.0467185761957731,1798,0.985424964689266,0.0550847457627119,0.9395
"1:1",1000,1000,111,"limma_noQN",0.8325,0.0217391304347826,1702,0.985260098870056,0.0415960451977401,0.931
"2:1",1333,667,111,"ComBat",0.817,0.0927262631871183,1801,0.978674293785311,0.0707627118644068,0.9095
"2:1",1333,667,111,"ComBat_noQN",0.7995,0.0117428924598269,1618,0.984925882768362,0.0306497175141243,0.901
"2:1",1333,667,111,"limma",0.8575,0.100209863588667,1906,0.980614583333333,0.0819915254237288,0.9345
"2:1",1333,667,111,"limma_noQN",0.8365,0.0216374269005848,1710,0.984395621468927,0.0415960451977401,0.928
"3:1",1500,500,111,"ComBat",0.8245,0.14648033126294,1932,0.975033474576271,0.0929378531073446,0.9185
"3:1",1500,500,111,"ComBat_noQN",0.815,0.0121212121212121,1650,0.985981461864407,0.0306497175141243,0.914
"3:1",1500,500,111,"limma",0.856,0.152055473006439,2019,0.975489653954802,0.104661016949153,0.933
"3:1",1500,500,111,"limma_noQN",0.835,0.0216754540128881,1707,0.983977577683616,0.0415960451977401,0.9295
"4:1",1600,400,111,"ComBat",0.8325,0.195652173913043,2070,0.972802206920904,0.108757062146893,0.9245
"4:1",1600,400,111,"ComBat_noQN",0.819,0.0120627261761158,1658,0.986797351694915,0.0306497175141243,0.917
"4:1",1600,400,111,"limma",0.859,0.191529411764706,2125,0.972469473870056,0.122457627118644,0.933
"4:1",1600,400,111,"limma_noQN",0.836,0.0216500877706261,1709,0.984291578389831,0.0415960451977401,0.927
"9:1",1800,200,111,"ComBat",0.833,0.289855072463768,2346,0.96393156779661,0.146822033898305,0.921
"9:1",1800,200,111,"ComBat_noQN",0.832,0.0118764845605701,1684,0.988094809322034,0.0306497175141243,0.9255
"9:1",1800,200,111,"limma",0.842,0.291543962978544,2377,0.961376324152542,0.161440677966102,0.926
"9:1",1800,200,111,"limma_noQN",0.836,0.0216500877706261,1709,0.984532733050847,0.0415960451977401,0.929
"1:0",2000,0,111,"ComBat",0.8415,0.409058988764045,2848,0.953758174435028,0.190112994350282,0.9215
"1:0",2000,0,111,"ComBat_noQN",0.853,0.0127314814814815,1728,0.989290077683616,0.0306497175141243,0.9385
"1:0",2000,0,111,"limma",0.838,0.416231278300244,2871,0.947277277542373,0.203601694915254,0.9145
"1:0",2000,0,111,"limma_noQN",0.8315,0.0217647058823529,1700,0.984520833333333,0.0415960451977401,0.9275
