"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,102,"ComBat",0.768,0.0611246943765281,1636,0.965377030367232,0.0628531073446328,0.8655
"1:1",1000,1000,102,"ComBat_noQN",0.741,0.0345276872964169,1535,0.968975423728814,0.0495056497175141,0.865
"1:1",1000,1000,102,"limma",0.83,0.0746934225195095,1794,0.968905402542373,0.0788135593220339,0.9165
"1:1",1000,1000,102,"limma_noQN",0.79,0.0424242424242424,1650,0.969545903954802,0.0615112994350282,0.905
"2:1",1333,667,102,"ComBat",0.7955,0.107182940516274,1782,0.964138594632768,0.0826977401129944,0.8835
"2:1",1333,667,102,"ComBat_noQN",0.7835,0.0345040049291436,1623,0.973596733757062,0.0495762711864407,0.887
"2:1",1333,667,102,"limma",0.8375,0.120734908136483,1905,0.966716348870057,0.0978813559322034,0.916
"2:1",1333,667,102,"limma_noQN",0.8145,0.0423280423280423,1701,0.973389653954802,0.0615112994350282,0.915
"3:1",1500,500,102,"ComBat",0.803,0.153846153846154,1898,0.962169703389831,0.0998587570621469,0.891
"3:1",1500,500,102,"ComBat_noQN",0.8045,0.0336336336336336,1665,0.976275494350282,0.0495762711864407,0.9045
"3:1",1500,500,102,"limma",0.8345,0.16591704147926,2001,0.96374521539548,0.114971751412429,0.9155
"3:1",1500,500,102,"limma_noQN",0.8185,0.0421299005266238,1709,0.975856603107345,0.0615112994350282,0.923
"4:1",1600,400,102,"ComBat",0.8085,0.195522388059701,2010,0.959152100988701,0.11475988700565,0.9005
"4:1",1600,400,102,"ComBat_noQN",0.822,0.0340775558166862,1702,0.97729770480226,0.0495762711864407,0.907
"4:1",1600,400,102,"limma",0.8335,0.209577999051683,2109,0.959272846045198,0.129237288135593,0.913
"4:1",1600,400,102,"limma_noQN",0.836,0.0423825887743414,1746,0.975879802259887,0.0615112994350282,0.922
"9:1",1800,200,102,"ComBat",0.818,0.271593944790739,2246,0.952039636299435,0.141454802259887,0.8965
"9:1",1800,200,102,"ComBat_noQN",0.8475,0.0330861380490588,1753,0.97967468220339,0.0495762711864407,0.926
"9:1",1800,200,102,"limma",0.835,0.287846481876333,2345,0.950782097457627,0.156709039548023,0.91
"9:1",1800,200,102,"limma_noQN",0.855,0.0430889759373251,1787,0.978288912429379,0.0615112994350282,0.936
"1:0",2000,0,102,"ComBat",0.825,0.390018484288355,2705,0.94126906779661,0.181850282485876,0.898
"1:0",2000,0,102,"ComBat_noQN",0.8685,0.0333889816360601,1797,0.981604625706215,0.0495762711864407,0.939
"1:0",2000,0,102,"limma",0.82,0.404286233200145,2753,0.935275723870057,0.195974576271186,0.896
"1:0",2000,0,102,"limma_noQN",0.865,0.042612064194798,1807,0.978530896892655,0.0615112994350282,0.935
