"ratio","n_up","n_down","seed","method","TPR_BH","FDR_BH","n_called","AUC","typeI_raw","power_raw"
"1:1",1000,1000,101,"ComBat",0.7695,0.0575627679118187,1633,0.967242161016949,0.067090395480226,0.873
"1:1",1000,1000,101,"ComBat_noQN",0.7485,0.0555205047318612,1585,0.964974611581921,0.0676553672316384,0.8655
"1:1",1000,1000,101,"limma",0.8295,0.0813953488372093,1806,0.970665642655367,0.0823446327683616,0.91
"1:1",1000,1000,101,"limma_noQN",0.7965,0.0634920634920635,1701,0.964795621468927,0.0778248587570621,0.8985
"2:1",1333,667,101,"ComBat",0.7945,0.108305274971942,1782,0.965089459745763,0.0853107344632768,0.8885
"2:1",1333,667,101,"ComBat_noQN",0.7925,0.0548598688133572,1677,0.970308439265537,0.0677966101694915,0.8895
"2:1",1333,667,101,"limma",0.831,0.124341412012645,1898,0.966558633474576,0.0984463276836158,0.9145
"2:1",1333,667,101,"limma_noQN",0.824,0.0636363636363636,1760,0.969015360169492,0.0778248587570621,0.913
"3:1",1500,500,101,"ComBat",0.799,0.161594963273872,1906,0.962161087570621,0.100918079096045,0.8895
"3:1",1500,500,101,"ComBat_noQN",0.82,0.0552995391705069,1736,0.973523940677966,0.067725988700565,0.906
"3:1",1500,500,101,"limma",0.8275,0.168341708542714,1990,0.963026800847458,0.115183615819209,0.913
"3:1",1500,500,101,"limma_noQN",0.8315,0.0636261261261261,1776,0.972553142655367,0.0778248587570621,0.92
"4:1",1600,400,101,"ComBat",0.8075,0.190881763527054,1996,0.958954661016949,0.113206214689266,0.8935
"4:1",1600,400,101,"ComBat_noQN",0.835,0.0554298642533937,1768,0.97433686440678,0.067725988700565,0.9105
"4:1",1600,400,101,"limma",0.8265,0.197183098591549,2059,0.958098375706215,0.129166666666667,0.9065
"4:1",1600,400,101,"limma_noQN",0.8455,0.0636766334440753,1806,0.972598163841808,0.0778248587570621,0.9265
"9:1",1800,200,101,"ComBat",0.8055,0.271370420624152,2211,0.950837923728814,0.140819209039548,0.895
"9:1",1800,200,101,"ComBat_noQN",0.8625,0.0573770491803279,1830,0.979005225988701,0.0675847457627119,0.9305
"9:1",1800,200,101,"limma",0.818,0.276746242263484,2262,0.947465625,0.15614406779661,0.901
"9:1",1800,200,101,"limma_noQN",0.8665,0.0627366143861547,1849,0.977306355932203,0.0778248587570621,0.9365
"1:0",2000,0,101,"ComBat",0.816,0.379231647014074,2629,0.940824752824859,0.176200564971751,0.896
"1:0",2000,0,101,"ComBat_noQN",0.886,0.059447983014862,1884,0.982211440677966,0.0675847457627119,0.9445
"1:0",2000,0,101,"limma",0.8075,0.388489208633094,2641,0.933360487288136,0.19180790960452,0.893
"1:0",2000,0,101,"limma_noQN",0.8785,0.0624332977588047,1874,0.978713665254237,0.0778248587570621,0.943
