"method","rep","direction","penalty","AUC"
"Angel",17,"seq_to_array","elastic_net",0.868131868131868
"Angel",17,"seq_to_array","ridge",0.849206349206349
"Angel",18,"array_to_seq","lasso",0.723443223443223
"Angel",18,"array_to_seq","elastic_net",0.724053724053724
"Angel",18,"array_to_seq","ridge",0.848595848595849
"Angel",18,"seq_to_array","lasso",0.862026862026862
"Angel",18,"seq_to_array","elastic_net",0.894993894993895
"Angel",18,"seq_to_array","ridge",0.874847374847375
"Angel",19,"array_to_seq","lasso",0.733211233211233
"Angel",19,"array_to_seq","elastic_net",0.719169719169719
"Angel",19,"array_to_seq","ridge",0.788156288156288
"Angel",19,"seq_to_array","lasso",0.814407814407814
"Angel",19,"seq_to_array","elastic_net",0.85958485958486
"Angel",19,"seq_to_array","ridge",0.882783882783883
"Angel",20,"array_to_seq","lasso",0.786324786324786
"Angel",20,"array_to_seq","elastic_net",0.818070818070818
"Angel",20,"array_to_seq","ridge",0.934676434676435
"Angel",20,"seq_to_array","lasso",0.865689865689866
"Angel",20,"seq_to_array","elastic_net",0.864468864468865
"Angel",20,"seq_to_array","ridge",0.887057387057387
"Angel",21,"array_to_seq","lasso",0.805860805860806
"Angel",21,"array_to_seq","elastic_net",0.867521367521368
"Angel",21,"array_to_seq","ridge",0.931013431013431
"Angel",21,"seq_to_array","lasso",0.899267399267399
"Angel",21,"seq_to_array","elastic_net",0.915140415140415
"Angel",21,"seq_to_array","ridge",0.901709401709402
"Angel",22,"array_to_seq","lasso",0.769230769230769
"Angel",22,"array_to_seq","elastic_net",0.797313797313797
"Angel",22,"array_to_seq","ridge",0.844322344322344
"Angel",22,"seq_to_array","lasso",0.853479853479853
"Angel",22,"seq_to_array","elastic_net",0.847374847374847
"Angel",22,"seq_to_array","ridge",0.846153846153846
"Angel",23,"array_to_seq","lasso",0.691697191697192
"Angel",23,"array_to_seq","elastic_net",0.675213675213675
"Angel",23,"array_to_seq","ridge",0.784493284493284
"Angel",23,"seq_to_array","lasso",0.842490842490842
"Angel",23,"seq_to_array","elastic_net",0.838827838827839
"Angel",23,"seq_to_array","ridge",0.77045177045177
"Angel",24,"array_to_seq","lasso",0.763736263736264
"Angel",24,"array_to_seq","elastic_net",0.776556776556777
"Angel",24,"array_to_seq","ridge",0.852869352869353
"Angel",24,"seq_to_array","lasso",0.862026862026862
"Angel",24,"seq_to_array","elastic_net",0.902319902319902
"Angel",24,"seq_to_array","ridge",0.89010989010989
"Angel",25,"array_to_seq","lasso",0.703296703296703
"Angel",25,"array_to_seq","elastic_net",0.71001221001221
"Angel",25,"array_to_seq","ridge",0.808302808302808
"Angel",25,"seq_to_array","lasso",0.845543345543346
"Angel",25,"seq_to_array","elastic_net",0.851037851037851
"Angel",25,"seq_to_array","ridge",0.824786324786325
"Angel",26,"array_to_seq","lasso",0.751526251526252
"Angel",26,"array_to_seq","elastic_net",0.737484737484737
"Angel",26,"array_to_seq","ridge",0.778388278388278
"Angel",26,"seq_to_array","lasso",0.801587301587302
"Angel",26,"seq_to_array","elastic_net",0.813797313797314
"Angel",26,"seq_to_array","ridge",0.778998778998779
"Angel",27,"array_to_seq","lasso",0.766178266178266
"Angel",27,"array_to_seq","elastic_net",0.769230769230769
"Angel",27,"array_to_seq","ridge",0.868742368742369
"Angel",27,"seq_to_array","lasso",0.838827838827839
"Angel",27,"seq_to_array","elastic_net",0.834554334554335
"Angel",27,"seq_to_array","ridge",0.815628815628816
"Angel",28,"array_to_seq","lasso",0.836996336996337
"Angel",28,"array_to_seq","elastic_net",0.846764346764347
"Angel",28,"array_to_seq","ridge",0.863858363858364
"Angel",28,"seq_to_array","lasso",0.825396825396825
"Angel",28,"seq_to_array","elastic_net",0.876678876678877
"Angel",28,"seq_to_array","ridge",0.880952380952381
"Angel",29,"array_to_seq","lasso",0.776556776556777
"Angel",29,"array_to_seq","elastic_net",0.767399267399267
"Angel",29,"array_to_seq","ridge",0.911477411477411
"Angel",29,"seq_to_array","lasso",0.873626373626374
"Angel",29,"seq_to_array","elastic_net",0.862637362637363
"Angel",29,"seq_to_array","ridge",0.876678876678877
"Angel",30,"array_to_seq","lasso",0.688034188034188
"Angel",30,"array_to_seq","elastic_net",0.712454212454212
"Angel",30,"array_to_seq","ridge",0.863247863247863
"Angel",30,"seq_to_array","lasso",0.796092796092796
"Angel",30,"seq_to_array","elastic_net",0.833333333333333
"Angel",30,"seq_to_array","ridge",0.813797313797314
"Angel",31,"array_to_seq","lasso",0.804029304029304
"Angel",31,"array_to_seq","elastic_net",0.804639804639805
"Angel",31,"array_to_seq","ridge",0.827228327228327
"Angel",31,"seq_to_array","lasso",0.814407814407814
"Angel",31,"seq_to_array","elastic_net",0.822344322344322
"Angel",31,"seq_to_array","ridge",0.855311355311355
"Angel",32,"array_to_seq","lasso",0.778998778998779
"Angel",32,"array_to_seq","elastic_net",0.791208791208791
"Angel",32,"array_to_seq","ridge",0.875457875457875
"Angel",32,"seq_to_array","lasso",0.772893772893773
"Angel",32,"seq_to_array","elastic_net",0.85042735042735
"Angel",32,"seq_to_array","ridge",0.899267399267399
"Angel",33,"array_to_seq","lasso",0.781440781440781
"Angel",33,"array_to_seq","elastic_net",0.793040293040293
"Angel",33,"array_to_seq","ridge",0.853479853479853
"Angel",33,"seq_to_array","lasso",0.874847374847375
"Angel",33,"seq_to_array","elastic_net",0.893162393162393
"Angel",33,"seq_to_array","ridge",0.86019536019536
"Angel",34,"array_to_seq","lasso",0.763736263736264
"Angel",34,"array_to_seq","elastic_net",0.762515262515262
"Angel",34,"array_to_seq","ridge",0.854090354090354
"Angel",34,"seq_to_array","lasso",0.88034188034188
"Angel",34,"seq_to_array","elastic_net",0.883394383394383
"Angel",34,"seq_to_array","ridge",0.902319902319902
"Angel",35,"array_to_seq","lasso",0.745421245421245
"Angel",35,"array_to_seq","elastic_net",0.755799755799756
"Angel",35,"array_to_seq","ridge",0.803418803418803
"Angel",35,"seq_to_array","lasso",0.882783882783883
"Angel",35,"seq_to_array","elastic_net",0.894993894993895
"Angel",35,"seq_to_array","ridge",0.868131868131868
"Angel",36,"array_to_seq","lasso",0.721611721611722
"Angel",36,"array_to_seq","elastic_net",0.716727716727717
"Angel",36,"array_to_seq","ridge",0.84004884004884
"Angel",36,"seq_to_array","lasso",0.864468864468865
"Angel",36,"seq_to_array","elastic_net",0.888278388278388
"Angel",36,"seq_to_array","ridge",0.879120879120879
"Angel",37,"array_to_seq","lasso",0.821123321123321
"Angel",37,"array_to_seq","elastic_net",0.817460317460317
"Angel",37,"array_to_seq","ridge",0.868742368742369
"Angel",37,"seq_to_array","lasso",0.905982905982906
"Angel",37,"seq_to_array","elastic_net",0.906593406593407
"Angel",37,"seq_to_array","ridge",0.851648351648352
"Angel",38,"array_to_seq","lasso",0.696581196581197
"Angel",38,"array_to_seq","elastic_net",0.710622710622711
"Angel",38,"array_to_seq","ridge",0.846153846153846
"Angel",38,"seq_to_array","lasso",0.80952380952381
"Angel",38,"seq_to_array","elastic_net",0.811355311355311
"Angel",38,"seq_to_array","ridge",0.782661782661783
"Angel",39,"array_to_seq","lasso",0.705738705738706
"Angel",39,"array_to_seq","elastic_net",0.723443223443223
"Angel",39,"array_to_seq","ridge",0.904761904761905
"Angel",39,"seq_to_array","lasso",0.876068376068376
"Angel",39,"seq_to_array","elastic_net",0.874236874236874
"Angel",39,"seq_to_array","ridge",0.846153846153846
