"method","rep","direction","penalty","AUC"
"TDM",43,"array_to_seq","elastic_net",0.769230769230769
"TDM",43,"array_to_seq","ridge",0.85958485958486
"TDM",43,"seq_to_array","lasso",0.813797313797314
"TDM",43,"seq_to_array","elastic_net",0.831501831501832
"TDM",43,"seq_to_array","ridge",0.81013431013431
"TDM",44,"array_to_seq","lasso",0.735042735042735
"TDM",44,"array_to_seq","elastic_net",0.847374847374847
"TDM",44,"array_to_seq","ridge",0.796092796092796
"TDM",44,"seq_to_array","lasso",0.873015873015873
"TDM",44,"seq_to_array","elastic_net",0.88034188034188
"TDM",44,"seq_to_array","ridge",0.858974358974359
"TDM",45,"array_to_seq","lasso",0.832112332112332
"TDM",45,"array_to_seq","elastic_net",0.774725274725275
"TDM",45,"array_to_seq","ridge",0.797313797313797
"TDM",45,"seq_to_array","lasso",0.847985347985348
"TDM",45,"seq_to_array","elastic_net",0.86019536019536
"TDM",45,"seq_to_array","ridge",0.843711843711844
"TDM",46,"array_to_seq","lasso",0.680708180708181
"TDM",46,"array_to_seq","elastic_net",0.66971916971917
"TDM",46,"array_to_seq","ridge",0.673992673992674
"TDM",46,"seq_to_array","lasso",0.776556776556777
"TDM",46,"seq_to_array","elastic_net",0.749084249084249
"TDM",46,"seq_to_array","ridge",0.804029304029304
"TDM",47,"array_to_seq","lasso",0.794261294261294
"TDM",47,"array_to_seq","elastic_net",0.748473748473748
"TDM",47,"array_to_seq","ridge",0.733821733821734
"TDM",47,"seq_to_array","lasso",0.808913308913309
"TDM",47,"seq_to_array","elastic_net",0.842490842490842
"TDM",47,"seq_to_array","ridge",0.847374847374847
"TDM",48,"array_to_seq","lasso",0.713064713064713
"TDM",48,"array_to_seq","elastic_net",0.722222222222222
"TDM",48,"array_to_seq","ridge",0.765567765567766
"TDM",48,"seq_to_array","lasso",0.855921855921856
"TDM",48,"seq_to_array","elastic_net",0.871794871794872
"TDM",48,"seq_to_array","ridge",0.788156288156288
"TDM",49,"array_to_seq","lasso",0.870573870573871
"TDM",49,"array_to_seq","elastic_net",0.866910866910867
"TDM",49,"array_to_seq","ridge",0.844322344322344
"TDM",49,"seq_to_array","lasso",0.811965811965812
"TDM",49,"seq_to_array","elastic_net",0.843101343101343
"TDM",49,"seq_to_array","ridge",0.869352869352869
"TDM",50,"array_to_seq","lasso",0.756410256410256
"TDM",50,"array_to_seq","elastic_net",0.803418803418803
"TDM",50,"array_to_seq","ridge",0.695360195360195
"TDM",50,"seq_to_array","lasso",0.836996336996337
"TDM",50,"seq_to_array","elastic_net",0.844322344322344
"TDM",50,"seq_to_array","ridge",0.778998778998779
