"method","rep","direction","penalty","AUC"
"XPN",17,"seq_to_array","elastic_net",0.790598290598291
"XPN",17,"seq_to_array","ridge",0.754578754578755
"XPN",18,"array_to_seq","lasso",0.807081807081807
"XPN",18,"array_to_seq","elastic_net",0.819291819291819
"XPN",18,"array_to_seq","ridge",0.795482295482295
"XPN",18,"seq_to_array","lasso",0.759462759462759
"XPN",18,"seq_to_array","elastic_net",0.833943833943834
"XPN",18,"seq_to_array","ridge",0.827228327228327
"XPN",19,"array_to_seq","lasso",0.839438339438339
"XPN",19,"array_to_seq","elastic_net",0.84004884004884
"XPN",19,"array_to_seq","ridge",0.784493284493284
"XPN",19,"seq_to_array","lasso",0.86996336996337
"XPN",19,"seq_to_array","elastic_net",0.874236874236874
"XPN",19,"seq_to_array","ridge",0.812576312576313
"XPN",20,"array_to_seq","lasso",0.882173382173382
"XPN",20,"array_to_seq","elastic_net",0.893772893772894
"XPN",20,"array_to_seq","ridge",0.920634920634921
"XPN",20,"seq_to_array","lasso",0.78998778998779
"XPN",20,"seq_to_array","elastic_net",0.857753357753358
"XPN",20,"seq_to_array","ridge",0.84981684981685
"XPN",21,"array_to_seq","lasso",0.887057387057387
"XPN",21,"array_to_seq","elastic_net",0.915750915750916
"XPN",21,"array_to_seq","ridge",0.843101343101343
"XPN",21,"seq_to_array","lasso",0.576312576312576
"XPN",21,"seq_to_array","elastic_net",0.714285714285714
"XPN",21,"seq_to_array","ridge",0.892551892551892
"XPN",22,"array_to_seq","lasso",0.824175824175824
"XPN",22,"array_to_seq","elastic_net",0.822344322344322
"XPN",22,"array_to_seq","ridge",0.754578754578755
"XPN",22,"seq_to_array","lasso",0.792429792429792
"XPN",22,"seq_to_array","elastic_net",0.833943833943834
"XPN",22,"seq_to_array","ridge",0.836996336996337
"XPN",23,"array_to_seq","lasso",0.719169719169719
"XPN",23,"array_to_seq","elastic_net",0.714285714285714
"XPN",23,"array_to_seq","ridge",0.670940170940171
"XPN",23,"seq_to_array","lasso",0.7997557997558
"XPN",23,"seq_to_array","elastic_net",0.840659340659341
"XPN",23,"seq_to_array","ridge",0.724053724053724
"XPN",24,"array_to_seq","lasso",0.845543345543346
"XPN",24,"array_to_seq","elastic_net",0.845543345543346
"XPN",24,"array_to_seq","ridge",0.81990231990232
"XPN",24,"seq_to_array","lasso",0.857753357753358
"XPN",24,"seq_to_array","elastic_net",0.884004884004884
"XPN",24,"seq_to_array","ridge",0.811355311355311
"XPN",25,"array_to_seq","lasso",0.791819291819292
"XPN",25,"array_to_seq","elastic_net",0.808302808302808
"XPN",25,"array_to_seq","ridge",0.762515262515262
"XPN",25,"seq_to_array","lasso",0.784493284493284
"XPN",25,"seq_to_array","elastic_net",0.797313797313797
"XPN",25,"seq_to_array","ridge",0.688644688644689
"XPN",26,"array_to_seq","lasso",0.764346764346764
"XPN",26,"array_to_seq","elastic_net",0.763125763125763
"XPN",26,"array_to_seq","ridge",0.696581196581197
"XPN",26,"seq_to_array","lasso",0.762515262515262
"XPN",26,"seq_to_array","elastic_net",0.777167277167277
"XPN",26,"seq_to_array","ridge",0.703907203907204
"XPN",27,"array_to_seq","lasso",0.796092796092796
"XPN",27,"array_to_seq","elastic_net",0.832722832722833
"XPN",27,"array_to_seq","ridge",0.804029304029304
"XPN",27,"seq_to_array","lasso",0.716727716727717
"XPN",27,"seq_to_array","elastic_net",0.793040293040293
"XPN",27,"seq_to_array","ridge",0.767399267399267
"XPN",28,"array_to_seq","lasso",0.854090354090354
"XPN",28,"array_to_seq","elastic_net",0.851648351648352
"XPN",28,"array_to_seq","ridge",0.805250305250305
"XPN",28,"seq_to_array","lasso",0.731379731379731
"XPN",28,"seq_to_array","elastic_net",0.811965811965812
"XPN",28,"seq_to_array","ridge",0.838217338217338
"XPN",29,"array_to_seq","lasso",0.85958485958486
"XPN",29,"array_to_seq","elastic_net",0.86996336996337
"XPN",29,"array_to_seq","ridge",0.811355311355311
"XPN",29,"seq_to_array","lasso",0.865079365079365
"XPN",29,"seq_to_array","elastic_net",0.887057387057387
