"method","rep","direction","penalty","AUC"
"ComBat_seq",15,"seq_to_array","lasso",0.797313797313797
"ComBat_seq",15,"seq_to_array","elastic_net",0.852258852258852
"ComBat_seq",15,"seq_to_array","ridge",0.811965811965812
"ComBat_seq",16,"array_to_seq","lasso",0.735653235653236
"ComBat_seq",16,"array_to_seq","elastic_net",0.758241758241758
"ComBat_seq",16,"array_to_seq","ridge",0.806471306471306
"ComBat_seq",16,"seq_to_array","lasso",0.797313797313797
"ComBat_seq",16,"seq_to_array","elastic_net",0.863247863247863
"ComBat_seq",16,"seq_to_array","ridge",0.857142857142857
"ComBat_seq",17,"array_to_seq","lasso",0.807081807081807
"ComBat_seq",17,"array_to_seq","elastic_net",0.793650793650794
"ComBat_seq",17,"array_to_seq","ridge",0.85042735042735
"ComBat_seq",17,"seq_to_array","lasso",0.785103785103785
"ComBat_seq",17,"seq_to_array","elastic_net",0.815628815628816
"ComBat_seq",17,"seq_to_array","ridge",0.855921855921856
"ComBat_seq",18,"array_to_seq","lasso",0.783272283272283
"ComBat_seq",18,"array_to_seq","elastic_net",0.848595848595849
"ComBat_seq",18,"array_to_seq","ridge",0.835164835164835
"ComBat_seq",18,"seq_to_array","lasso",0.821733821733822
"ComBat_seq",18,"seq_to_array","elastic_net",0.86996336996337
"ComBat_seq",18,"seq_to_array","ridge",0.879120879120879
"ComBat_seq",19,"array_to_seq","lasso",0.81990231990232
"ComBat_seq",19,"array_to_seq","elastic_net",0.833333333333333
"ComBat_seq",19,"array_to_seq","ridge",0.76984126984127
"ComBat_seq",19,"seq_to_array","lasso",0.866910866910867
"ComBat_seq",19,"seq_to_array","elastic_net",0.866910866910867
"ComBat_seq",19,"seq_to_array","ridge",0.879120879120879
"ComBat_seq",20,"array_to_seq","lasso",0.805860805860806
"ComBat_seq",20,"array_to_seq","elastic_net",0.877899877899878
"ComBat_seq",20,"array_to_seq","ridge",0.921245421245421
"ComBat_seq",20,"seq_to_array","lasso",0.862637362637363
"ComBat_seq",20,"seq_to_array","elastic_net",0.884004884004884
"ComBat_seq",20,"seq_to_array","ridge",0.901709401709402
"ComBat_seq",21,"array_to_seq","lasso",0.836996336996337
"ComBat_seq",21,"array_to_seq","elastic_net",0.881562881562882
"ComBat_seq",21,"array_to_seq","ridge",0.901098901098901
"ComBat_seq",21,"seq_to_array","lasso",0.75030525030525
"ComBat_seq",21,"seq_to_array","elastic_net",0.825396825396825
"ComBat_seq",21,"seq_to_array","ridge",0.921855921855922
"ComBat_seq",22,"array_to_seq","lasso",0.745421245421245
