"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",161,"limma_2step",0.0278465346534653,NA
"typeI_balance","balanced",161,"limma_1step",0.0221534653465347,NA
"typeI_balance","same_imbalance",161,"limma_2step",0.0379331683168317,NA
"typeI_balance","same_imbalance",161,"limma_1step",0.033230198019802,NA
"typeI_balance","opp_imbalance",161,"limma_2step",0.0308168316831683,NA
"typeI_balance","opp_imbalance",161,"limma_1step",0.0316212871287129,NA
"typeI_balance","half_imbalance",161,"limma_2step",0.0330445544554455,NA
"typeI_balance","half_imbalance",161,"limma_1step",0.0247524752475248,NA
"power_size","5",161,"limma_2step",0.0514830508474576,0.385
"power_size","5",161,"limma_1step",0.0437853107344633,0.3955
"power_size","10",161,"limma_2step",0.0324858757062147,0.5825
"power_size","10",161,"limma_1step",0.0229519774011299,0.578
"power_size","30",161,"limma_2step",0.0899011299435028,0.8515
"power_size","30",161,"limma_1step",0.0867231638418079,0.8635
"power_size","50",161,"limma_2step",0.0336864406779661,0.943
"power_size","50",161,"limma_1step",0.0293079096045198,0.9405
"power_balance","balanced",161,"limma_2step",0.0326977401129944,0.932
"power_balance","balanced",161,"limma_1step",0.0286016949152542,0.929
"power_balance","same_imbalance",161,"limma_2step",0.0244350282485876,0.923
"power_balance","same_imbalance",161,"limma_1step",0.022316384180791,0.916
"power_balance","opp_imbalance",161,"limma_2step",0.0353107344632768,0.915
"power_balance","opp_imbalance",161,"limma_1step",0.0307203389830508,0.9135
"power_balance","half_imbalance",161,"limma_2step",0.0425847457627119,0.925
"power_balance","half_imbalance",161,"limma_1step",0.0358757062146893,0.919
"power_effect","0.3",161,"limma_2step",0.0269067796610169,0.4285
"power_effect","0.3",161,"limma_1step",0.0238700564971751,0.3975
"power_effect","0.5",161,"limma_2step",0.0288135593220339,0.674
"power_effect","0.5",161,"limma_1step",0.0242937853107345,0.657
"power_effect","0.7",161,"limma_2step",0.0300141242937853,0.839
"power_effect","0.7",161,"limma_1step",0.0265536723163842,0.8265
"power_effect","1",161,"limma_2step",0.0336864406779661,0.943
"power_effect","1",161,"limma_1step",0.0293079096045198,0.9405
