"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",158,"limma_2step",0.0330445544554455,NA
"typeI_balance","balanced",158,"limma_1step",0.0356435643564356,NA
"typeI_balance","same_imbalance",158,"limma_2step",0.0649133663366337,NA
"typeI_balance","same_imbalance",158,"limma_1step",0.0558787128712871,NA
"typeI_balance","opp_imbalance",158,"limma_2step",0.0555693069306931,NA
"typeI_balance","opp_imbalance",158,"limma_1step",0.0541460396039604,NA
"typeI_balance","half_imbalance",158,"limma_2step",0.0741336633663366,NA
"typeI_balance","half_imbalance",158,"limma_1step",0.0728960396039604,NA
"power_size","5",158,"limma_2step",0.0421610169491525,0.431
"power_size","5",158,"limma_1step",0.0370762711864407,0.4525
"power_size","10",158,"limma_2step",0.0344632768361582,0.5865
"power_size","10",158,"limma_1step",0.0372881355932203,0.587
"power_size","30",158,"limma_2step",0.0249293785310734,0.885
"power_size","30",158,"limma_1step",0.0233050847457627,0.88
"power_size","50",158,"limma_2step",0.101694915254237,0.903
"power_size","50",158,"limma_1step",0.104237288135593,0.892
"power_balance","balanced",158,"limma_2step",0.101483050847458,0.8845
"power_balance","balanced",158,"limma_1step",0.104449152542373,0.876
"power_balance","same_imbalance",158,"limma_2step",0.121398305084746,0.8895
"power_balance","same_imbalance",158,"limma_1step",0.116878531073446,0.8855
"power_balance","opp_imbalance",158,"limma_2step",0.0490819209039548,0.9
"power_balance","opp_imbalance",158,"limma_1step",0.040819209039548,0.903
"power_balance","half_imbalance",158,"limma_2step",0.0760593220338983,0.9065
"power_balance","half_imbalance",158,"limma_1step",0.0711864406779661,0.8995
"power_effect","0.3",158,"limma_2step",0.0990819209039548,0.451
"power_effect","0.3",158,"limma_1step",0.105155367231638,0.4585
"power_effect","0.5",158,"limma_2step",0.0978813559322034,0.67
"power_effect","0.5",158,"limma_1step",0.105084745762712,0.6575
"power_effect","0.7",158,"limma_2step",0.0984463276836158,0.8005
"power_effect","0.7",158,"limma_1step",0.10388418079096,0.7925
"power_effect","1",158,"limma_2step",0.101694915254237,0.903
"power_effect","1",158,"limma_1step",0.104237288135593,0.892
