"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",118,"limma_2step",0.0708539603960396,NA
"typeI_balance","balanced",118,"limma_1step",0.0828589108910891,NA
"typeI_balance","same_imbalance",118,"limma_2step",0.124690594059406,NA
"typeI_balance","same_imbalance",118,"limma_1step",0.158230198019802,NA
"typeI_balance","opp_imbalance",118,"limma_2step",0.0465346534653465,NA
"typeI_balance","opp_imbalance",118,"limma_1step",0.0532178217821782,NA
"typeI_balance","half_imbalance",118,"limma_2step",0.123576732673267,NA
"typeI_balance","half_imbalance",118,"limma_1step",0.15210396039604,NA
"power_size","5",118,"limma_2step",0.0162429378531073,0.306
"power_size","5",118,"limma_1step",0.0127118644067797,0.32
"power_size","10",118,"limma_2step",0.076271186440678,0.6155
"power_size","10",118,"limma_1step",0.0831920903954802,0.615
"power_size","30",118,"limma_2step",0.0502824858757062,0.857
"power_size","30",118,"limma_1step",0.0462570621468927,0.8615
"power_size","50",118,"limma_2step",0.0606638418079096,0.9455
"power_size","50",118,"limma_1step",0.0613700564971751,0.9375
"power_balance","balanced",118,"limma_2step",0.0599576271186441,0.9355
"power_balance","balanced",118,"limma_1step",0.0606638418079096,0.927
"power_balance","same_imbalance",118,"limma_2step",0.0590395480225989,0.916
"power_balance","same_imbalance",118,"limma_1step",0.0567090395480226,0.905
"power_balance","opp_imbalance",118,"limma_2step",0.0617937853107345,0.9095
"power_balance","opp_imbalance",118,"limma_1step",0.0653954802259887,0.9055
"power_balance","half_imbalance",118,"limma_2step",0.0659604519774011,0.924
"power_balance","half_imbalance",118,"limma_1step",0.0634887005649717,0.918
"power_effect","0.3",118,"limma_2step",0.0567090395480226,0.4595
"power_effect","0.3",118,"limma_1step",0.0574152542372881,0.4445
"power_effect","0.5",118,"limma_2step",0.0575564971751412,0.6875
"power_effect","0.5",118,"limma_1step",0.0575564971751412,0.6635
"power_effect","0.7",118,"limma_2step",0.0576271186440678,0.8335
"power_effect","0.7",118,"limma_1step",0.0591101694915254,0.828
"power_effect","1",118,"limma_2step",0.0606638418079096,0.9455
"power_effect","1",118,"limma_1step",0.0613700564971751,0.9375
