"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",160,"limma_2step",0.0415841584158416,NA
"typeI_balance","balanced",160,"limma_1step",0.045730198019802,NA
"typeI_balance","same_imbalance",160,"limma_2step",0.0304455445544554,NA
"typeI_balance","same_imbalance",160,"limma_1step",0.0362623762376238,NA
"typeI_balance","opp_imbalance",160,"limma_2step",0.0261138613861386,NA
"typeI_balance","opp_imbalance",160,"limma_1step",0.0310643564356436,NA
"typeI_balance","half_imbalance",160,"limma_2step",0.039480198019802,NA
"typeI_balance","half_imbalance",160,"limma_1step",0.0503712871287129,NA
"power_size","5",160,"limma_2step",0.0353107344632768,0.3605
"power_size","5",160,"limma_1step",0.032274011299435,0.3685
"power_size","10",160,"limma_2step",0.0456214689265537,0.5725
"power_size","10",160,"limma_1step",0.0478813559322034,0.571
"power_size","30",160,"limma_2step",0.0424435028248588,0.864
"power_size","30",160,"limma_1step",0.040819209039548,0.8485
"power_size","50",160,"limma_2step",0.155367231638418,0.892
"power_size","50",160,"limma_1step",0.167796610169492,0.886
"power_balance","balanced",160,"limma_2step",0.154872881355932,0.879
"power_balance","balanced",160,"limma_1step",0.167514124293785,0.872
"power_balance","same_imbalance",160,"limma_2step",0.0788135593220339,0.8885
"power_balance","same_imbalance",160,"limma_1step",0.0928672316384181,0.874
"power_balance","opp_imbalance",160,"limma_2step",0.0326977401129944,0.9115
"power_balance","opp_imbalance",160,"limma_1step",0.0192090395480226,0.9215
"power_balance","half_imbalance",160,"limma_2step",0.0838983050847458,0.895
"power_balance","half_imbalance",160,"limma_1step",0.111864406779661,0.8865
"power_effect","0.3",160,"limma_2step",0.157909604519774,0.501
"power_effect","0.3",160,"limma_1step",0.170974576271186,0.496
"power_effect","0.5",160,"limma_2step",0.155579096045198,0.674
"power_effect","0.5",160,"limma_1step",0.168785310734463,0.672
"power_effect","0.7",160,"limma_2step",0.153177966101695,0.8005
"power_effect","0.7",160,"limma_1step",0.167655367231638,0.7835
"power_effect","1",160,"limma_2step",0.155367231638418,0.892
"power_effect","1",160,"limma_1step",0.167796610169492,0.886
