"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",170,"limma_2step",0.0951113861386139,NA
"typeI_balance","balanced",170,"limma_1step",0.114418316831683,NA
"typeI_balance","same_imbalance",170,"limma_2step",0.0878712871287129,NA
"typeI_balance","same_imbalance",170,"limma_1step",0.097710396039604,NA
"typeI_balance","opp_imbalance",170,"limma_2step",0.0869430693069307,NA
"typeI_balance","opp_imbalance",170,"limma_1step",0.110024752475248,NA
"typeI_balance","half_imbalance",170,"limma_2step",0.0611386138613861,NA
"typeI_balance","half_imbalance",170,"limma_1step",0.0732054455445545,NA
"power_size","5",170,"limma_2step",0.0609463276836158,0.401
"power_size","5",170,"limma_1step",0.0626412429378531,0.4245
"power_size","10",170,"limma_2step",0.0991525423728814,0.6125
"power_size","10",170,"limma_1step",0.114971751412429,0.6025
"power_size","30",170,"limma_2step",0.0587570621468927,0.862
"power_size","30",170,"limma_1step",0.0561440677966102,0.8525
"power_size","50",170,"limma_2step",0.0396892655367232,0.946
"power_size","50",170,"limma_1step",0.0365819209039548,0.938
"power_balance","balanced",170,"limma_2step",0.0391242937853107,0.9405
"power_balance","balanced",170,"limma_1step",0.0360169491525424,0.927
"power_balance","same_imbalance",170,"limma_2step",0.0312853107344633,0.9325
"power_balance","same_imbalance",170,"limma_1step",0.0281073446327684,0.931
"power_balance","opp_imbalance",170,"limma_2step",0.0278248587570621,0.9355
"power_balance","opp_imbalance",170,"limma_1step",0.021680790960452,0.9345
"power_balance","half_imbalance",170,"limma_2step",0.0486581920903955,0.9385
"power_balance","half_imbalance",170,"limma_1step",0.0401129943502825,0.9295
"power_effect","0.3",170,"limma_2step",0.036228813559322,0.4365
"power_effect","0.3",170,"limma_1step",0.0338276836158192,0.42
"power_effect","0.5",170,"limma_2step",0.0366525423728814,0.692
"power_effect","0.5",170,"limma_1step",0.0338276836158192,0.68
"power_effect","0.7",170,"limma_2step",0.0372881355932203,0.851
"power_effect","0.7",170,"limma_1step",0.034180790960452,0.838
"power_effect","1",170,"limma_2step",0.0396892655367232,0.946
"power_effect","1",170,"limma_1step",0.0365819209039548,0.938
