"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",190,"limma_2step",0.026980198019802,NA
"typeI_balance","balanced",190,"limma_1step",0.025990099009901,NA
"typeI_balance","same_imbalance",190,"limma_2step",0.017759900990099,NA
"typeI_balance","same_imbalance",190,"limma_1step",0.0186262376237624,NA
"typeI_balance","opp_imbalance",190,"limma_2step",0.0399133663366337,NA
"typeI_balance","opp_imbalance",190,"limma_1step",0.0624381188118812,NA
"typeI_balance","half_imbalance",190,"limma_2step",0.0317450495049505,NA
"typeI_balance","half_imbalance",190,"limma_1step",0.0334777227722772,NA
"power_size","5",190,"limma_2step",0.12316384180791,0.394
"power_size","5",190,"limma_1step",0.142372881355932,0.4035
"power_size","10",190,"limma_2step",0.0280367231638418,0.574
"power_size","10",190,"limma_1step",0.0270480225988701,0.575
"power_size","30",190,"limma_2step",0.0579802259887006,0.8305
"power_size","30",190,"limma_1step",0.0653954802259887,0.8325
"power_size","50",190,"limma_2step",0.0384180790960452,0.9395
"power_size","50",190,"limma_1step",0.0362994350282486,0.9285
"power_balance","balanced",190,"limma_2step",0.0373587570621469,0.9235
"power_balance","balanced",190,"limma_1step",0.0353813559322034,0.914
"power_balance","same_imbalance",190,"limma_2step",0.0184322033898305,0.926
"power_balance","same_imbalance",190,"limma_1step",0.0180790960451977,0.912
"power_balance","opp_imbalance",190,"limma_2step",0.0288841807909605,0.917
"power_balance","opp_imbalance",190,"limma_1step",0.0233757062146893,0.91
"power_balance","half_imbalance",190,"limma_2step",0.032909604519774,0.9285
"power_balance","half_imbalance",190,"limma_1step",0.0281073446327684,0.925
"power_effect","0.3",190,"limma_2step",0.0287429378531073,0.469
"power_effect","0.3",190,"limma_1step",0.0307909604519774,0.4505
"power_effect","0.5",190,"limma_2step",0.031638418079096,0.691
"power_effect","0.5",190,"limma_1step",0.0318502824858757,0.6775
"power_effect","0.7",190,"limma_2step",0.0343220338983051,0.838
"power_effect","0.7",190,"limma_1step",0.0328389830508475,0.8335
"power_effect","1",190,"limma_2step",0.0384180790960452,0.9395
"power_effect","1",190,"limma_1step",0.0362994350282486,0.9285
