"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",194,"limma_2step",0.0206683168316832,NA
"typeI_balance","balanced",194,"limma_1step",0.0181311881188119,NA
"typeI_balance","same_imbalance",194,"limma_2step",0.0142326732673267,NA
"typeI_balance","same_imbalance",194,"limma_1step",0.0111386138613861,NA
"typeI_balance","opp_imbalance",194,"limma_2step",0.0204207920792079,NA
"typeI_balance","opp_imbalance",194,"limma_1step",0.0165222772277228,NA
"typeI_balance","half_imbalance",194,"limma_2step",0.0151608910891089,NA
"typeI_balance","half_imbalance",194,"limma_1step",0.0134282178217822,NA
"power_size","5",194,"limma_2step",0.11475988700565,0.4705
"power_size","5",194,"limma_1step",0.133262711864407,0.4915
"power_size","10",194,"limma_2step",0.0223870056497175,0.5895
"power_size","10",194,"limma_1step",0.0184322033898305,0.596
"power_size","30",194,"limma_2step",0.107768361581921,0.8445
"power_size","30",194,"limma_1step",0.117443502824859,0.8395
"power_size","50",194,"limma_2step",0.0261299435028249,0.962
"power_size","50",194,"limma_1step",0.0269067796610169,0.954
"power_balance","balanced",194,"limma_2step",0.0252118644067797,0.9545
"power_balance","balanced",194,"limma_1step",0.0263418079096045,0.944
"power_balance","same_imbalance",194,"limma_2step",0.0253531073446328,0.9345
"power_balance","same_imbalance",194,"limma_1step",0.0241525423728814,0.936
"power_balance","opp_imbalance",194,"limma_2step",0.0339689265536723,0.931
"power_balance","opp_imbalance",194,"limma_1step",0.0348870056497175,0.936
"power_balance","half_imbalance",194,"limma_2step",0.0279661016949153,0.9445
"power_balance","half_imbalance",194,"limma_1step",0.0265536723163842,0.9455
"power_effect","0.3",194,"limma_2step",0.0218220338983051,0.458
"power_effect","0.3",194,"limma_1step",0.0235169491525424,0.44
"power_effect","0.5",194,"limma_2step",0.0228107344632768,0.718
"power_effect","0.5",194,"limma_1step",0.023728813559322,0.7045
"power_effect","0.7",194,"limma_2step",0.0237994350282486,0.861
"power_effect","0.7",194,"limma_1step",0.0245762711864407,0.859
"power_effect","1",194,"limma_2step",0.0261299435028249,0.962
"power_effect","1",194,"limma_1step",0.0269067796610169,0.954
