"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",131,"limma_2step",0.0370049504950495,NA
"typeI_balance","balanced",131,"limma_1step",0.0396039603960396,NA
"typeI_balance","same_imbalance",131,"limma_2step",0.0347772277227723,NA
"typeI_balance","same_imbalance",131,"limma_1step",0.0402846534653465,NA
"typeI_balance","opp_imbalance",131,"limma_2step",0.0266089108910891,NA
"typeI_balance","opp_imbalance",131,"limma_1step",0.0347772277227723,NA
"typeI_balance","half_imbalance",131,"limma_2step",0.0550742574257426,NA
"typeI_balance","half_imbalance",131,"limma_1step",0.0662128712871287,NA
"power_size","5",131,"limma_2step",0.0546610169491525,0.362
"power_size","5",131,"limma_1step",0.0555790960451977,0.3795
"power_size","10",131,"limma_2step",0.0404661016949153,0.558
"power_size","10",131,"limma_1step",0.043361581920904,0.5675
"power_size","30",131,"limma_2step",0.0644067796610169,0.86
"power_size","30",131,"limma_1step",0.0610169491525424,0.8545
"power_size","50",131,"limma_2step",0.0445621468926554,0.9435
"power_size","50",131,"limma_1step",0.0440677966101695,0.939
"power_balance","balanced",131,"limma_2step",0.0432909604519774,0.932
"power_balance","balanced",131,"limma_1step",0.0427966101694915,0.9265
"power_balance","same_imbalance",131,"limma_2step",0.047316384180791,0.921
"power_balance","same_imbalance",131,"limma_1step",0.0477401129943503,0.904
"power_balance","opp_imbalance",131,"limma_2step",0.042090395480226,0.9105
"power_balance","opp_imbalance",131,"limma_1step",0.0410310734463277,0.912
"power_balance","half_imbalance",131,"limma_2step",0.055225988700565,0.917
"power_balance","half_imbalance",131,"limma_1step",0.0491525423728814,0.9125
"power_effect","0.3",131,"limma_2step",0.0372881355932203,0.4725
"power_effect","0.3",131,"limma_1step",0.0384180790960452,0.46
"power_effect","0.5",131,"limma_2step",0.0390536723163842,0.7015
"power_effect","0.5",131,"limma_1step",0.039406779661017,0.6945
"power_effect","0.7",131,"limma_2step",0.0411016949152542,0.85
"power_effect","0.7",131,"limma_1step",0.040819209039548,0.832
"power_effect","1",131,"limma_2step",0.0445621468926554,0.9435
"power_effect","1",131,"limma_1step",0.0440677966101695,0.939
