"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",126,"limma_2step",0.0358292079207921,NA
"typeI_balance","balanced",126,"limma_1step",0.0339727722772277,NA
"typeI_balance","same_imbalance",126,"limma_2step",0.0477722772277228,NA
"typeI_balance","same_imbalance",126,"limma_1step",0.0458539603960396,NA
"typeI_balance","opp_imbalance",126,"limma_2step",0.0704207920792079,NA
"typeI_balance","opp_imbalance",126,"limma_1step",0.0806930693069307,NA
"typeI_balance","half_imbalance",126,"limma_2step",0.0386757425742574,NA
"typeI_balance","half_imbalance",126,"limma_1step",0.0423267326732673,NA
"power_size","5",126,"limma_2step",0.0265536723163842,0.363
"power_size","5",126,"limma_1step",0.0253531073446328,0.39
"power_size","10",126,"limma_2step",0.0373587570621469,0.5665
"power_size","10",126,"limma_1step",0.0347457627118644,0.577
"power_size","30",126,"limma_2step",0.0196327683615819,0.869
"power_size","30",126,"limma_1step",0.022316384180791,0.8645
"power_size","50",126,"limma_2step",0.0439265536723164,0.9475
"power_size","50",126,"limma_1step",0.0436440677966102,0.945
"power_balance","balanced",126,"limma_2step",0.042725988700565,0.937
"power_balance","balanced",126,"limma_1step",0.0430084745762712,0.93
"power_balance","same_imbalance",126,"limma_2step",0.0487994350282486,0.9215
"power_balance","same_imbalance",126,"limma_1step",0.0495056497175141,0.905
"power_balance","opp_imbalance",126,"limma_2step",0.05,0.923
"power_balance","opp_imbalance",126,"limma_1step",0.0442796610169492,0.928
"power_balance","half_imbalance",126,"limma_2step",0.0615819209039548,0.9275
"power_balance","half_imbalance",126,"limma_1step",0.0579802259887006,0.919
"power_effect","0.3",126,"limma_2step",0.0379943502824859,0.442
"power_effect","0.3",126,"limma_1step",0.0409604519774011,0.4395
"power_effect","0.5",126,"limma_2step",0.0387005649717514,0.687
"power_effect","0.5",126,"limma_1step",0.0411016949152542,0.681
"power_effect","0.7",126,"limma_2step",0.0399717514124294,0.839
"power_effect","0.7",126,"limma_1step",0.0419491525423729,0.8295
"power_effect","1",126,"limma_2step",0.0439265536723164,0.9475
"power_effect","1",126,"limma_1step",0.0436440677966102,0.945
