"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",181,"limma_2step",0.0419554455445545,NA
"typeI_balance","balanced",181,"limma_1step",0.0370668316831683,NA
"typeI_balance","same_imbalance",181,"limma_2step",0.0244430693069307,NA
"typeI_balance","same_imbalance",181,"limma_1step",0.0199876237623762,NA
"typeI_balance","opp_imbalance",181,"limma_2step",0.0426361386138614,NA
"typeI_balance","opp_imbalance",181,"limma_1step",0.0521039603960396,NA
"typeI_balance","half_imbalance",181,"limma_2step",0.0256188118811881,NA
"typeI_balance","half_imbalance",181,"limma_1step",0.0212252475247525,NA
"power_size","5",181,"limma_2step",0.0763418079096045,0.462
"power_size","5",181,"limma_1step",0.0717514124293785,0.4865
"power_size","10",181,"limma_2step",0.0427966101694915,0.537
"power_size","10",181,"limma_1step",0.0391242937853107,0.566
"power_size","30",181,"limma_2step",0.0342514124293785,0.8805
"power_size","30",181,"limma_1step",0.0370056497175141,0.862
"power_size","50",181,"limma_2step",0.0375706214689266,0.952
"power_size","50",181,"limma_1step",0.0310734463276836,0.9425
"power_balance","balanced",181,"limma_2step",0.0362994350282486,0.9415
"power_balance","balanced",181,"limma_1step",0.0303672316384181,0.9315
"power_balance","same_imbalance",181,"limma_2step",0.0574858757062147,0.9215
"power_balance","same_imbalance",181,"limma_1step",0.0470338983050847,0.9185
"power_balance","opp_imbalance",181,"limma_2step",0.0490112994350283,0.925
"power_balance","opp_imbalance",181,"limma_1step",0.0420197740112994,0.912
"power_balance","half_imbalance",181,"limma_2step",0.0626412429378531,0.9195
"power_balance","half_imbalance",181,"limma_1step",0.0484463276836158,0.922
"power_effect","0.3",181,"limma_2step",0.0314265536723164,0.45
"power_effect","0.3",181,"limma_1step",0.0271186440677966,0.4415
"power_effect","0.5",181,"limma_2step",0.0327683615819209,0.701
"power_effect","0.5",181,"limma_1step",0.0278248587570621,0.687
"power_effect","0.7",181,"limma_2step",0.034816384180791,0.8545
"power_effect","0.7",181,"limma_1step",0.028954802259887,0.834
"power_effect","1",181,"limma_2step",0.0375706214689266,0.952
"power_effect","1",181,"limma_1step",0.0310734463276836,0.9425
