"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",148,"limma_2step",0.0516089108910891,NA
"typeI_balance","balanced",148,"limma_1step",0.0456064356435644,NA
"typeI_balance","same_imbalance",148,"limma_2step",0.109282178217822,NA
"typeI_balance","same_imbalance",148,"limma_1step",0.113242574257426,NA
"typeI_balance","opp_imbalance",148,"limma_2step",0.0748143564356436,NA
"typeI_balance","opp_imbalance",148,"limma_1step",0.0692450495049505,NA
"typeI_balance","half_imbalance",148,"limma_2step",0.0625,NA
"typeI_balance","half_imbalance",148,"limma_1step",0.0662747524752475,NA
"power_size","5",148,"limma_2step",0.0194209039548023,0.3775
"power_size","5",148,"limma_1step",0.017090395480226,0.3935
"power_size","10",148,"limma_2step",0.053319209039548,0.574
"power_size","10",148,"limma_1step",0.0457627118644068,0.578
"power_size","30",148,"limma_2step",0.0855225988700565,0.8395
"power_size","30",148,"limma_1step",0.0782485875706215,0.834
"power_size","50",148,"limma_2step",0.0412429378531073,0.9455
"power_size","50",148,"limma_1step",0.0387005649717514,0.9415
"power_balance","balanced",148,"limma_2step",0.0390536723163842,0.9345
"power_balance","balanced",148,"limma_1step",0.0380649717514124,0.931
"power_balance","same_imbalance",148,"limma_2step",0.094774011299435,0.8985
"power_balance","same_imbalance",148,"limma_1step",0.0962570621468927,0.8905
"power_balance","opp_imbalance",148,"limma_2step",0.0559322033898305,0.9115
"power_balance","opp_imbalance",148,"limma_1step",0.0534604519774011,0.909
"power_balance","half_imbalance",148,"limma_2step",0.0930084745762712,0.9075
"power_balance","half_imbalance",148,"limma_1step",0.086864406779661,0.9085
"power_effect","0.3",148,"limma_2step",0.0350988700564972,0.432
"power_effect","0.3",148,"limma_1step",0.034180790960452,0.4325
"power_effect","0.5",148,"limma_2step",0.036228813559322,0.686
"power_effect","0.5",148,"limma_1step",0.0348870056497175,0.673
"power_effect","0.7",148,"limma_2step",0.0377824858757062,0.8425
"power_effect","0.7",148,"limma_1step",0.0358757062146893,0.8395
"power_effect","1",148,"limma_2step",0.0412429378531073,0.9455
"power_effect","1",148,"limma_1step",0.0387005649717514,0.9415
