"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",187,"limma_2step",0.0473391089108911,NA
"typeI_balance","balanced",187,"limma_1step",0.0395420792079208,NA
"typeI_balance","same_imbalance",187,"limma_2step",0.040779702970297,NA
"typeI_balance","same_imbalance",187,"limma_1step",0.0365717821782178,NA
"typeI_balance","opp_imbalance",187,"limma_2step",0.0426980198019802,NA
"typeI_balance","opp_imbalance",187,"limma_1step",0.0478960396039604,NA
"typeI_balance","half_imbalance",187,"limma_2step",0.0487623762376238,NA
"typeI_balance","half_imbalance",187,"limma_1step",0.0449257425742574,NA
"power_size","5",187,"limma_2step",0.063135593220339,0.3485
"power_size","5",187,"limma_1step",0.0516242937853107,0.353
"power_size","10",187,"limma_2step",0.0504237288135593,0.596
"power_size","10",187,"limma_1step",0.041454802259887,0.5905
"power_size","30",187,"limma_2step",0.0448446327683616,0.877
"power_size","30",187,"limma_1step",0.0408898305084746,0.871
"power_size","50",187,"limma_2step",0.0451977401129944,0.9435
"power_size","50",187,"limma_1step",0.0422316384180791,0.9395
"power_balance","balanced",187,"limma_2step",0.0443502824858757,0.9325
"power_balance","balanced",187,"limma_1step",0.0412429378531073,0.926
"power_balance","same_imbalance",187,"limma_2step",0.0384887005649718,0.925
"power_balance","same_imbalance",187,"limma_1step",0.0363700564971751,0.916
"power_balance","opp_imbalance",187,"limma_2step",0.0345338983050847,0.917
"power_balance","opp_imbalance",187,"limma_1step",0.0211864406779661,0.9205
"power_balance","half_imbalance",187,"limma_2step",0.0629237288135593,0.923
"power_balance","half_imbalance",187,"limma_1step",0.0581214689265537,0.917
"power_effect","0.3",187,"limma_2step",0.0383474576271186,0.428
"power_effect","0.3",187,"limma_1step",0.0379943502824859,0.431
"power_effect","0.5",187,"limma_2step",0.0406073446327684,0.695
"power_effect","0.5",187,"limma_1step",0.0390536723163842,0.675
"power_effect","0.7",187,"limma_2step",0.0419491525423729,0.8395
"power_effect","0.7",187,"limma_1step",0.039406779661017,0.8365
"power_effect","1",187,"limma_2step",0.0451977401129944,0.9435
"power_effect","1",187,"limma_1step",0.0422316384180791,0.9395
