"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",153,"limma_2step",0.0534653465346535,NA
"typeI_balance","balanced",153,"limma_1step",0.0514232673267327,NA
"typeI_balance","same_imbalance",153,"limma_2step",0.120792079207921,NA
"typeI_balance","same_imbalance",153,"limma_1step",0.115965346534653,NA
"typeI_balance","opp_imbalance",153,"limma_2step",0.0511138613861386,NA
"typeI_balance","opp_imbalance",153,"limma_1step",0.0516707920792079,NA
"typeI_balance","half_imbalance",153,"limma_2step",0.0858910891089109,NA
"typeI_balance","half_imbalance",153,"limma_1step",0.0863861386138614,NA
"power_size","5",153,"limma_2step",0.0749293785310734,0.401
"power_size","5",153,"limma_1step",0.0813559322033898,0.428
"power_size","10",153,"limma_2step",0.0538135593220339,0.605
"power_size","10",153,"limma_1step",0.052683615819209,0.613
"power_size","30",153,"limma_2step",0.0218926553672316,0.8815
"power_size","30",153,"limma_1step",0.0180084745762712,0.874
"power_size","50",153,"limma_2step",0.0950564971751412,0.9145
"power_size","50",153,"limma_1step",0.103389830508475,0.9105
"power_balance","balanced",153,"limma_2step",0.0954802259887006,0.9
"power_balance","balanced",153,"limma_1step",0.10409604519774,0.8935
"power_balance","same_imbalance",153,"limma_2step",0.0954802259887006,0.8695
"power_balance","same_imbalance",153,"limma_1step",0.108545197740113,0.861
"power_balance","opp_imbalance",153,"limma_2step",0.166454802259887,0.8385
"power_balance","opp_imbalance",153,"limma_1step",0.175423728813559,0.8525
"power_balance","half_imbalance",153,"limma_2step",0.111299435028249,0.894
"power_balance","half_imbalance",153,"limma_1step",0.132062146892655,0.882
"power_effect","0.3",153,"limma_2step",0.094774011299435,0.48
"power_effect","0.3",153,"limma_1step",0.105296610169492,0.4805
"power_effect","0.5",153,"limma_2step",0.0943502824858757,0.685
"power_effect","0.5",153,"limma_1step",0.103460451977401,0.6805
"power_effect","0.7",153,"limma_2step",0.0938559322033898,0.8115
"power_effect","0.7",153,"limma_1step",0.103742937853107,0.804
"power_effect","1",153,"limma_2step",0.0950564971751412,0.9145
"power_effect","1",153,"limma_1step",0.103389830508475,0.9105
