"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",195,"limma_2step",0.0613242574257426,NA
"typeI_balance","balanced",195,"limma_1step",0.0560643564356436,NA
"typeI_balance","same_imbalance",195,"limma_2step",0.0564975247524752,NA
"typeI_balance","same_imbalance",195,"limma_1step",0.0567450495049505,NA
"typeI_balance","opp_imbalance",195,"limma_2step",0.05,NA
"typeI_balance","opp_imbalance",195,"limma_1step",0.0452351485148515,NA
"typeI_balance","half_imbalance",195,"limma_2step",0.0820544554455446,NA
"typeI_balance","half_imbalance",195,"limma_1step",0.0864480198019802,NA
"power_size","5",195,"limma_2step",0.0431497175141243,0.387
"power_size","5",195,"limma_1step",0.0497881355932203,0.413
"power_size","10",195,"limma_2step",0.0625706214689266,0.601
"power_size","10",195,"limma_1step",0.0562853107344633,0.619
"power_size","30",195,"limma_2step",0.0313559322033898,0.87
"power_size","30",195,"limma_1step",0.0305084745762712,0.8685
"power_size","50",195,"limma_2step",0.0312146892655367,0.926
"power_size","50",195,"limma_1step",0.0251412429378531,0.923
"power_balance","balanced",195,"limma_2step",0.0305790960451977,0.916
"power_balance","balanced",195,"limma_1step",0.0248587570621469,0.9095
"power_balance","same_imbalance",195,"limma_2step",0.0384887005649718,0.9155
"power_balance","same_imbalance",195,"limma_1step",0.0387005649717514,0.9
"power_balance","opp_imbalance",195,"limma_2step",0.0783898305084746,0.851
"power_balance","opp_imbalance",195,"limma_1step",0.0752824858757062,0.8665
"power_balance","half_imbalance",195,"limma_2step",0.0357344632768362,0.9205
"power_balance","half_imbalance",195,"limma_1step",0.0286016949152542,0.9125
"power_effect","0.3",195,"limma_2step",0.026271186440678,0.4115
"power_effect","0.3",195,"limma_1step",0.0225282485875706,0.3905
"power_effect","0.5",195,"limma_2step",0.0276129943502825,0.647
"power_effect","0.5",195,"limma_1step",0.0227401129943503,0.637
"power_effect","0.7",195,"limma_2step",0.0290960451977401,0.813
"power_effect","0.7",195,"limma_1step",0.024364406779661,0.8095
"power_effect","1",195,"limma_2step",0.0312146892655367,0.926
"power_effect","1",195,"limma_1step",0.0251412429378531,0.923
