"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",121,"limma_2step",0.078279702970297,NA
"typeI_balance","balanced",121,"limma_1step",0.0628712871287129,NA
"typeI_balance","same_imbalance",121,"limma_2step",0.0711014851485148,NA
"typeI_balance","same_imbalance",121,"limma_1step",0.0662128712871287,NA
"typeI_balance","opp_imbalance",121,"limma_2step",0.0537128712871287,NA
"typeI_balance","opp_imbalance",121,"limma_1step",0.0535891089108911,NA
"typeI_balance","half_imbalance",121,"limma_2step",0.0905321782178218,NA
"typeI_balance","half_imbalance",121,"limma_1step",0.0901608910891089,NA
"power_size","5",121,"limma_2step",0.031638418079096,0.337
"power_size","5",121,"limma_1step",0.0291666666666667,0.3565
"power_size","10",121,"limma_2step",0.0793785310734463,0.604
"power_size","10",121,"limma_1step",0.0637005649717514,0.602
"power_size","30",121,"limma_2step",0.0576977401129943,0.8625
"power_size","30",121,"limma_1step",0.0501412429378531,0.861
"power_size","50",121,"limma_2step",0.0809322033898305,0.91
"power_size","50",121,"limma_1step",0.0912429378531073,0.901
"power_balance","balanced",121,"limma_2step",0.0802966101694915,0.8925
"power_balance","balanced",121,"limma_1step",0.0915960451977401,0.8825
"power_balance","same_imbalance",121,"limma_2step",0.0444915254237288,0.9165
"power_balance","same_imbalance",121,"limma_1step",0.0455508474576271,0.909
"power_balance","opp_imbalance",121,"limma_2step",0.042090395480226,0.9165
"power_balance","opp_imbalance",121,"limma_1step",0.0394774011299435,0.914
"power_balance","half_imbalance",121,"limma_2step",0.0622175141242938,0.914
"power_balance","half_imbalance",121,"limma_1step",0.0661016949152542,0.909
"power_effect","0.3",121,"limma_2step",0.0774011299435028,0.4765
"power_effect","0.3",121,"limma_1step",0.0910310734463277,0.467
"power_effect","0.5",121,"limma_2step",0.0772598870056497,0.6825
"power_effect","0.5",121,"limma_1step",0.0899717514124294,0.6625
"power_effect","0.7",121,"limma_2step",0.0778248587570621,0.8135
"power_effect","0.7",121,"limma_1step",0.0913135593220339,0.802
"power_effect","1",121,"limma_2step",0.0809322033898305,0.91
"power_effect","1",121,"limma_1step",0.0912429378531073,0.901
