"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",192,"limma_2step",0.0557549504950495,NA
"typeI_balance","balanced",192,"limma_1step",0.0510519801980198,NA
"typeI_balance","same_imbalance",192,"limma_2step",0.0297029702970297,NA
"typeI_balance","same_imbalance",192,"limma_1step",0.0255569306930693,NA
"typeI_balance","opp_imbalance",192,"limma_2step",0.0295792079207921,NA
"typeI_balance","opp_imbalance",192,"limma_1step",0.0300742574257426,NA
"typeI_balance","half_imbalance",192,"limma_2step",0.0415222772277228,NA
"typeI_balance","half_imbalance",192,"limma_1step",0.0383663366336634,NA
"power_size","5",192,"limma_2step",0.0187146892655367,0.416
"power_size","5",192,"limma_1step",0.0187853107344633,0.43
"power_size","10",192,"limma_2step",0.0560028248587571,0.628
"power_size","10",192,"limma_1step",0.0502824858757062,0.6295
"power_size","30",192,"limma_2step",0.0661016949152542,0.865
"power_size","30",192,"limma_1step",0.0516949152542373,0.858
"power_size","50",192,"limma_2step",0.105649717514124,0.913
"power_size","50",192,"limma_1step",0.0901129943502825,0.9145
"power_balance","balanced",192,"limma_2step",0.103107344632768,0.899
"power_balance","balanced",192,"limma_1step",0.0887005649717514,0.898
"power_balance","same_imbalance",192,"limma_2step",0.0395480225988701,0.912
"power_balance","same_imbalance",192,"limma_1step",0.0360875706214689,0.899
"power_balance","opp_imbalance",192,"limma_2step",0.0461158192090395,0.9035
"power_balance","opp_imbalance",192,"limma_1step",0.0355932203389831,0.9045
"power_balance","half_imbalance",192,"limma_2step",0.0462570621468927,0.919
"power_balance","half_imbalance",192,"limma_1step",0.0468926553672316,0.9135
"power_effect","0.3",192,"limma_2step",0.092725988700565,0.486
"power_effect","0.3",192,"limma_1step",0.0825564971751412,0.473
"power_effect","0.5",192,"limma_2step",0.0963276836158192,0.702
"power_effect","0.5",192,"limma_1step",0.0844632768361582,0.6975
"power_effect","0.7",192,"limma_2step",0.0992231638418079,0.83
"power_effect","0.7",192,"limma_1step",0.0866525423728813,0.824
"power_effect","1",192,"limma_2step",0.105649717514124,0.913
"power_effect","1",192,"limma_1step",0.0901129943502825,0.9145
