"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",169,"limma_2step",0.0204826732673267,NA
"typeI_balance","balanced",169,"limma_1step",0.0215346534653465,NA
"typeI_balance","same_imbalance",169,"limma_2step",0.0308787128712871,NA
"typeI_balance","same_imbalance",169,"limma_1step",0.0340965346534653,NA
"typeI_balance","opp_imbalance",169,"limma_2step",0.0209777227722772,NA
"typeI_balance","opp_imbalance",169,"limma_1step",0.0211014851485149,NA
"typeI_balance","half_imbalance",169,"limma_2step",0.0339108910891089,NA
"typeI_balance","half_imbalance",169,"limma_1step",0.0396039603960396,NA
"power_size","5",169,"limma_2step",0.0577683615819209,0.358
"power_size","5",169,"limma_1step",0.0581920903954802,0.393
"power_size","10",169,"limma_2step",0.022316384180791,0.589
"power_size","10",169,"limma_1step",0.0204802259887006,0.5885
"power_size","30",169,"limma_2step",0.0269067796610169,0.878
"power_size","30",169,"limma_1step",0.0312146892655367,0.8565
"power_size","50",169,"limma_2step",0.0396186440677966,0.9375
"power_size","50",169,"limma_1step",0.0373587570621469,0.931
"power_balance","balanced",169,"limma_2step",0.0394774011299435,0.9235
"power_balance","balanced",169,"limma_1step",0.0376412429378531,0.9195
"power_balance","same_imbalance",169,"limma_2step",0.0415254237288136,0.8965
"power_balance","same_imbalance",169,"limma_1step",0.0382062146892655,0.8955
"power_balance","opp_imbalance",169,"limma_2step",0.0211864406779661,0.9145
"power_balance","opp_imbalance",169,"limma_1step",0.0148305084745763,0.9175
"power_balance","half_imbalance",169,"limma_2step",0.0655367231638418,0.8985
"power_balance","half_imbalance",169,"limma_1step",0.0584745762711864,0.901
"power_effect","0.3",169,"limma_2step",0.0382062146892655,0.4225
"power_effect","0.3",169,"limma_1step",0.0366525423728814,0.4185
"power_effect","0.5",169,"limma_2step",0.0373587570621469,0.6765
"power_effect","0.5",169,"limma_1step",0.0361581920903955,0.667
"power_effect","0.7",169,"limma_2step",0.0374293785310734,0.834
"power_effect","0.7",169,"limma_1step",0.0362994350282486,0.8325
"power_effect","1",169,"limma_2step",0.0396186440677966,0.9375
"power_effect","1",169,"limma_1step",0.0373587570621469,0.931
