"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",128,"limma_2step",0.0367574257425743,NA
"typeI_balance","balanced",128,"limma_1step",0.0301361386138614,NA
"typeI_balance","same_imbalance",128,"limma_2step",0.0264851485148515,NA
"typeI_balance","same_imbalance",128,"limma_1step",0.0224009900990099,NA
"typeI_balance","opp_imbalance",128,"limma_2step",0.0202970297029703,NA
"typeI_balance","opp_imbalance",128,"limma_1step",0.0165222772277228,NA
"typeI_balance","half_imbalance",128,"limma_2step",0.0378712871287129,NA
"typeI_balance","half_imbalance",128,"limma_1step",0.033539603960396,NA
"power_size","5",128,"limma_2step",0.0487994350282486,0.4155
"power_size","5",128,"limma_1step",0.039406779661017,0.404
"power_size","10",128,"limma_2step",0.0363700564971751,0.5535
"power_size","10",128,"limma_1step",0.0306497175141243,0.5495
"power_size","30",128,"limma_2step",0.0396186440677966,0.862
"power_size","30",128,"limma_1step",0.0372881355932203,0.855
"power_size","50",128,"limma_2step",0.0425847457627119,0.936
"power_size","50",128,"limma_1step",0.0456920903954802,0.93
"power_balance","balanced",128,"limma_2step",0.041454802259887,0.9275
"power_balance","balanced",128,"limma_1step",0.0449858757062147,0.918
"power_balance","same_imbalance",128,"limma_2step",0.0363700564971751,0.9265
"power_balance","same_imbalance",128,"limma_1step",0.0387005649717514,0.9105
"power_balance","opp_imbalance",128,"limma_2step",0.0435734463276836,0.9225
"power_balance","opp_imbalance",128,"limma_1step",0.0499293785310734,0.9045
"power_balance","half_imbalance",128,"limma_2step",0.0295197740112994,0.935
"power_balance","half_imbalance",128,"limma_1step",0.0265536723163842,0.9305
"power_effect","0.3",128,"limma_2step",0.0367231638418079,0.4685
"power_effect","0.3",128,"limma_1step",0.0418785310734463,0.4605
"power_effect","0.5",128,"limma_2step",0.038771186440678,0.704
"power_effect","0.5",128,"limma_1step",0.042090395480226,0.683
"power_effect","0.7",128,"limma_2step",0.0402542372881356,0.8455
"power_effect","0.7",128,"limma_1step",0.0428672316384181,0.828
"power_effect","1",128,"limma_2step",0.0425847457627119,0.936
"power_effect","1",128,"limma_1step",0.0456920903954802,0.93
