"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",129,"limma_2step",0.0410891089108911,NA
"typeI_balance","balanced",129,"limma_1step",0.032240099009901,NA
"typeI_balance","same_imbalance",129,"limma_2step",0.0944925742574257,NA
"typeI_balance","same_imbalance",129,"limma_1step",0.0858910891089109,NA
"typeI_balance","opp_imbalance",129,"limma_2step",0.0338490099009901,NA
"typeI_balance","opp_imbalance",129,"limma_1step",0.0344059405940594,NA
"typeI_balance","half_imbalance",129,"limma_2step",0.0930693069306931,NA
"typeI_balance","half_imbalance",129,"limma_1step",0.0754331683168317,NA
"power_size","5",129,"limma_2step",0.00882768361581921,0.3585
"power_size","5",129,"limma_1step",0.00939265536723164,0.3825
"power_size","10",129,"limma_2step",0.0423022598870057,0.5825
"power_size","10",129,"limma_1step",0.0336864406779661,0.583
"power_size","30",129,"limma_2step",0.0407485875706215,0.8545
"power_size","30",129,"limma_1step",0.0406779661016949,0.857
"power_size","50",129,"limma_2step",0.0430084745762712,0.9485
"power_size","50",129,"limma_1step",0.0417372881355932,0.939
"power_balance","balanced",129,"limma_2step",0.0425847457627119,0.933
"power_balance","balanced",129,"limma_1step",0.0413135593220339,0.927
"power_balance","same_imbalance",129,"limma_2step",0.0264830508474576,0.9375
"power_balance","same_imbalance",129,"limma_1step",0.0251412429378531,0.9295
"power_balance","opp_imbalance",129,"limma_2step",0.0389830508474576,0.925
"power_balance","opp_imbalance",129,"limma_1step",0.0334745762711864,0.924
"power_balance","half_imbalance",129,"limma_2step",0.0304378531073446,0.941
"power_balance","half_imbalance",129,"limma_1step",0.0288135593220339,0.9375
"power_effect","0.3",129,"limma_2step",0.0369350282485876,0.4875
"power_effect","0.3",129,"limma_1step",0.0365112994350282,0.4735
"power_effect","0.5",129,"limma_2step",0.0385593220338983,0.7145
"power_effect","0.5",129,"limma_1step",0.0380649717514124,0.698
"power_effect","0.7",129,"limma_2step",0.0399011299435028,0.8525
"power_effect","0.7",129,"limma_1step",0.0399717514124294,0.8385
"power_effect","1",129,"limma_2step",0.0430084745762712,0.9485
"power_effect","1",129,"limma_1step",0.0417372881355932,0.939
