"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",193,"limma_2step",0.0293316831683168,NA
"typeI_balance","balanced",193,"limma_1step",0.0233292079207921,NA
"typeI_balance","same_imbalance",193,"limma_2step",0.0330445544554455,NA
"typeI_balance","same_imbalance",193,"limma_1step",0.0291460396039604,NA
"typeI_balance","opp_imbalance",193,"limma_2step",0.0357673267326733,NA
"typeI_balance","opp_imbalance",193,"limma_1step",0.0381188118811881,NA
"typeI_balance","half_imbalance",193,"limma_2step",0.0297029702970297,NA
"typeI_balance","half_imbalance",193,"limma_1step",0.0246287128712871,NA
"power_size","5",193,"limma_2step",0.0579802259887006,0.3615
"power_size","5",193,"limma_1step",0.0586864406779661,0.3725
"power_size","10",193,"limma_2step",0.0319209039548023,0.589
"power_size","10",193,"limma_1step",0.0231638418079096,0.573
"power_size","30",193,"limma_2step",0.0365819209039548,0.836
"power_size","30",193,"limma_1step",0.0384180790960452,0.8365
"power_size","50",193,"limma_2step",0.0343926553672316,0.955
"power_size","50",193,"limma_1step",0.0295197740112994,0.9475
"power_balance","balanced",193,"limma_2step",0.0338983050847458,0.9455
"power_balance","balanced",193,"limma_1step",0.0290960451977401,0.935
"power_balance","same_imbalance",193,"limma_2step",0.0336864406779661,0.929
"power_balance","same_imbalance",193,"limma_1step",0.0298022598870057,0.9115
"power_balance","opp_imbalance",193,"limma_2step",0.0285310734463277,0.9115
"power_balance","opp_imbalance",193,"limma_1step",0.0241525423728814,0.9125
"power_balance","half_imbalance",193,"limma_2step",0.0465395480225989,0.9345
"power_balance","half_imbalance",193,"limma_1step",0.0390536723163842,0.935
"power_effect","0.3",193,"limma_2step",0.0281073446327684,0.425
"power_effect","0.3",193,"limma_1step",0.0234463276836158,0.4075
"power_effect","0.5",193,"limma_2step",0.0292372881355932,0.6825
"power_effect","0.5",193,"limma_1step",0.0245762711864407,0.6715
"power_effect","0.7",193,"limma_2step",0.0315677966101695,0.846
"power_effect","0.7",193,"limma_1step",0.0262005649717514,0.839
"power_effect","1",193,"limma_2step",0.0343926553672316,0.955
"power_effect","1",193,"limma_1step",0.0295197740112994,0.9475
