"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",120,"limma_2step",0.129084158415842,NA
"typeI_balance","balanced",120,"limma_1step",0.134158415841584,NA
"typeI_balance","same_imbalance",120,"limma_2step",0.0428217821782178,NA
"typeI_balance","same_imbalance",120,"limma_1step",0.0363861386138614,NA
"typeI_balance","opp_imbalance",120,"limma_2step",0.0277227722772277,NA
"typeI_balance","opp_imbalance",120,"limma_1step",0.026299504950495,NA
"typeI_balance","half_imbalance",120,"limma_2step",0.0841584158415842,NA
"typeI_balance","half_imbalance",120,"limma_1step",0.0857054455445545,NA
"power_size","5",120,"limma_2step",0.0295197740112994,0.3705
"power_size","5",120,"limma_1step",0.0240112994350282,0.3685
"power_size","10",120,"limma_2step",0.130367231638418,0.5715
"power_size","10",120,"limma_1step",0.132062146892655,0.573
"power_size","30",120,"limma_2step",0.0475988700564972,0.8655
"power_size","30",120,"limma_1step",0.0471045197740113,0.863
"power_size","50",120,"limma_2step",0.036228813559322,0.938
"power_size","50",120,"limma_1step",0.0355932203389831,0.943
"power_balance","balanced",120,"limma_2step",0.0355225988700565,0.929
"power_balance","balanced",120,"limma_1step",0.0350988700564972,0.9315
"power_balance","same_imbalance",120,"limma_2step",0.0287429378531073,0.9365
"power_balance","same_imbalance",120,"limma_1step",0.0180084745762712,0.935
"power_balance","opp_imbalance",120,"limma_2step",0.0549435028248588,0.8935
"power_balance","opp_imbalance",120,"limma_1step",0.053319209039548,0.902
"power_balance","half_imbalance",120,"limma_2step",0.0294491525423729,0.9405
"power_balance","half_imbalance",120,"limma_1step",0.0165254237288136,0.9455
"power_effect","0.3",120,"limma_2step",0.0329802259887006,0.458
"power_effect","0.3",120,"limma_1step",0.034180790960452,0.437
"power_effect","0.5",120,"limma_2step",0.0344632768361582,0.706
"power_effect","0.5",120,"limma_1step",0.0340395480225989,0.6835
"power_effect","0.7",120,"limma_2step",0.0346045197740113,0.85
"power_effect","0.7",120,"limma_1step",0.0344632768361582,0.8455
"power_effect","1",120,"limma_2step",0.036228813559322,0.938
"power_effect","1",120,"limma_1step",0.0355932203389831,0.943
