"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",173,"limma_2step",0.0221534653465347,NA
"typeI_balance","balanced",173,"limma_1step",0.0194925742574257,NA
"typeI_balance","same_imbalance",173,"limma_2step",0.0268564356435644,NA
"typeI_balance","same_imbalance",173,"limma_1step",0.0249381188118812,NA
"typeI_balance","opp_imbalance",173,"limma_2step",0.0300123762376238,NA
"typeI_balance","opp_imbalance",173,"limma_1step",0.0279084158415842,NA
"typeI_balance","half_imbalance",173,"limma_2step",0.0279084158415842,NA
"typeI_balance","half_imbalance",173,"limma_1step",0.0277227722772277,NA
"power_size","5",173,"limma_2step",0.143149717514124,0.4435
"power_size","5",173,"limma_1step",0.145621468926554,0.454
"power_size","10",173,"limma_2step",0.0234463276836158,0.6295
"power_size","10",173,"limma_1step",0.0203389830508475,0.611
"power_size","30",173,"limma_2step",0.0369350282485876,0.855
"power_size","30",173,"limma_1step",0.0374293785310734,0.848
"power_size","50",173,"limma_2step",0.144632768361582,0.893
"power_size","50",173,"limma_1step",0.151765536723164,0.889
"power_balance","balanced",173,"limma_2step",0.144491525423729,0.8775
"power_balance","balanced",173,"limma_1step",0.152471751412429,0.869
"power_balance","same_imbalance",173,"limma_2step",0.0540254237288136,0.9015
"power_balance","same_imbalance",173,"limma_1step",0.0498587570621469,0.8975
"power_balance","opp_imbalance",173,"limma_2step",0.0673728813559322,0.876
"power_balance","opp_imbalance",173,"limma_1step",0.0527542372881356,0.891
"power_balance","half_imbalance",173,"limma_2step",0.069138418079096,0.9105
"power_balance","half_imbalance",173,"limma_1step",0.0760593220338983,0.9015
"power_effect","0.3",173,"limma_2step",0.145197740112994,0.5005
"power_effect","0.3",173,"limma_1step",0.154519774011299,0.486
"power_effect","0.5",173,"limma_2step",0.143079096045198,0.6785
"power_effect","0.5",173,"limma_1step",0.152683615819209,0.675
"power_effect","0.7",173,"limma_2step",0.142796610169492,0.783
"power_effect","0.7",173,"limma_1step",0.151906779661017,0.788
"power_effect","1",173,"limma_2step",0.144632768361582,0.893
"power_effect","1",173,"limma_1step",0.151765536723164,0.889
