"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",115,"limma_2step",0.0307549504950495,NA
"typeI_balance","balanced",115,"limma_1step",0.0259282178217822,NA
"typeI_balance","same_imbalance",115,"limma_2step",0.0501237623762376,NA
"typeI_balance","same_imbalance",115,"limma_1step",0.0459777227722772,NA
"typeI_balance","opp_imbalance",115,"limma_2step",0.0805074257425743,NA
"typeI_balance","opp_imbalance",115,"limma_1step",0.08125,NA
"typeI_balance","half_imbalance",115,"limma_2step",0.0285272277227723,NA
"typeI_balance","half_imbalance",115,"limma_1step",0.0261138613861386,NA
"power_size","5",115,"limma_2step",0.0726694915254237,0.389
"power_size","5",115,"limma_1step",0.0734463276836158,0.4245
"power_size","10",115,"limma_2step",0.0320621468926554,0.6285
"power_size","10",115,"limma_1step",0.025635593220339,0.629
"power_size","30",115,"limma_2step",0.0807909604519774,0.8645
"power_size","30",115,"limma_1step",0.0728107344632768,0.8615
"power_size","50",115,"limma_2step",0.0423022598870057,0.9495
"power_size","50",115,"limma_1step",0.0406073446327684,0.9415
"power_balance","balanced",115,"limma_2step",0.0413135593220339,0.94
"power_balance","balanced",115,"limma_1step",0.0399011299435028,0.9325
"power_balance","same_imbalance",115,"limma_2step",0.0382768361581921,0.9275
"power_balance","same_imbalance",115,"limma_1step",0.0397598870056497,0.9145
"power_balance","opp_imbalance",115,"limma_2step",0.0467514124293785,0.9155
"power_balance","opp_imbalance",115,"limma_1step",0.0559322033898305,0.9085
"power_balance","half_imbalance",115,"limma_2step",0.054590395480226,0.928
"power_balance","half_imbalance",115,"limma_1step",0.0515536723163842,0.9235
"power_effect","0.3",115,"limma_2step",0.0366525423728814,0.4535
"power_effect","0.3",115,"limma_1step",0.0374293785310734,0.439
"power_effect","0.5",115,"limma_2step",0.0379237288135593,0.704
"power_effect","0.5",115,"limma_1step",0.0370762711864407,0.6845
"power_effect","0.7",115,"limma_2step",0.0396892655367232,0.8595
"power_effect","0.7",115,"limma_1step",0.0378531073446328,0.841
"power_effect","1",115,"limma_2step",0.0423022598870057,0.9495
"power_effect","1",115,"limma_1step",0.0406073446327684,0.9415
