"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",107,"limma_2step",0.047710396039604,NA
"typeI_balance","balanced",107,"limma_1step",0.0474009900990099,NA
"typeI_balance","same_imbalance",107,"limma_2step",0.0640470297029703,NA
"typeI_balance","same_imbalance",107,"limma_1step",0.0591584158415842,NA
"typeI_balance","opp_imbalance",107,"limma_2step",0.0352722772277228,NA
"typeI_balance","opp_imbalance",107,"limma_1step",0.0432549504950495,NA
"typeI_balance","half_imbalance",107,"limma_2step",0.0750618811881188,NA
"typeI_balance","half_imbalance",107,"limma_1step",0.0712252475247525,NA
"power_size","5",107,"limma_2step",0.0543079096045198,0.4055
"power_size","5",107,"limma_1step",0.0546610169491525,0.421
"power_size","10",107,"limma_2step",0.0505649717514124,0.577
"power_size","10",107,"limma_1step",0.0486581920903955,0.5735
"power_size","30",107,"limma_2step",0.0794491525423729,0.8375
"power_size","30",107,"limma_1step",0.0672316384180791,0.8395
"power_size","50",107,"limma_2step",0.122669491525424,0.9245
"power_size","50",107,"limma_1step",0.111652542372881,0.9175
"power_balance","balanced",107,"limma_2step",0.120197740112994,0.904
"power_balance","balanced",107,"limma_1step",0.109887005649718,0.901
"power_balance","same_imbalance",107,"limma_2step",0.0727401129943503,0.9105
"power_balance","same_imbalance",107,"limma_1step",0.0613700564971751,0.905
"power_balance","opp_imbalance",107,"limma_2step",0.165960451977401,0.8755
"power_balance","opp_imbalance",107,"limma_1step",0.198516949152542,0.8655
"power_balance","half_imbalance",107,"limma_2step",0.0752118644067797,0.9165
"power_balance","half_imbalance",107,"limma_1step",0.0617231638418079,0.915
"power_effect","0.3",107,"limma_2step",0.107838983050847,0.495
"power_effect","0.3",107,"limma_1step",0.100706214689266,0.477
"power_effect","0.5",107,"limma_2step",0.111793785310734,0.6885
"power_effect","0.5",107,"limma_1step",0.102895480225989,0.672
"power_effect","0.7",107,"limma_2step",0.115748587570621,0.822
"power_effect","0.7",107,"limma_1step",0.105932203389831,0.8125
"power_effect","1",107,"limma_2step",0.122669491525424,0.9245
"power_effect","1",107,"limma_1step",0.111652542372881,0.9175
