"grid","level","seed","method","Type_I_error","Power"
"typeI_balance","balanced",151,"limma_2step",0.0258663366336634,NA
"typeI_balance","balanced",151,"limma_1step",0.022710396039604,NA
"typeI_balance","same_imbalance",151,"limma_2step",0.0331064356435644,NA
"typeI_balance","same_imbalance",151,"limma_1step",0.0277846534653465,NA
"typeI_balance","opp_imbalance",151,"limma_2step",0.0339727722772277,NA
"typeI_balance","opp_imbalance",151,"limma_1step",0.033230198019802,NA
"typeI_balance","half_imbalance",151,"limma_2step",0.0319925742574257,NA
"typeI_balance","half_imbalance",151,"limma_1step",0.0292079207920792,NA
"power_size","5",151,"limma_2step",0.0583333333333333,0.3695
"power_size","5",151,"limma_1step",0.0653954802259887,0.3815
"power_size","10",151,"limma_2step",0.0271892655367232,0.537
"power_size","10",151,"limma_1step",0.023728813559322,0.5545
"power_size","30",151,"limma_2step",0.0231638418079096,0.866
"power_size","30",151,"limma_1step",0.0241525423728814,0.86
"power_size","50",151,"limma_2step",0.0391949152542373,0.936
"power_size","50",151,"limma_1step",0.0366525423728814,0.9335
"power_balance","balanced",151,"limma_2step",0.0383474576271186,0.9255
"power_balance","balanced",151,"limma_1step",0.0360875706214689,0.9215
"power_balance","same_imbalance",151,"limma_2step",0.0186440677966102,0.93
"power_balance","same_imbalance",151,"limma_1step",0.0156779661016949,0.925
"power_balance","opp_imbalance",151,"limma_2step",0.0350988700564972,0.916
"power_balance","opp_imbalance",151,"limma_1step",0.0281779661016949,0.9285
"power_balance","half_imbalance",151,"limma_2step",0.0317090395480226,0.9305
"power_balance","half_imbalance",151,"limma_1step",0.0240112994350282,0.9315
"power_effect","0.3",151,"limma_2step",0.0359463276836158,0.436
"power_effect","0.3",151,"limma_1step",0.0333333333333333,0.4155
"power_effect","0.5",151,"limma_2step",0.036864406779661,0.6825
"power_effect","0.5",151,"limma_1step",0.0338983050847458,0.676
"power_effect","0.7",151,"limma_2step",0.0373587570621469,0.8475
"power_effect","0.7",151,"limma_1step",0.0348870056497175,0.8365
"power_effect","1",151,"limma_2step",0.0391949152542373,0.936
"power_effect","1",151,"limma_1step",0.0366525423728814,0.9335
